Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P6290;P6290s1;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Mes;Ft;Dpto;Fex_c_2011
2909792;1;5;1;50;76;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;76;928,130757108505
2909792;1;6;1;50;76; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;928,130757108505
2909793;1;1;1;50;76; ; ;1;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;744,814626754581
2909793;1;2;1;50;76; ; ;2;6;ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;744,814626754581
2909794;1;1;1;50;76; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;877,428263823694
2909794;1;2;1;50;76; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;76;877,428263823694
2909795;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;174,477557449504
2909795;1;2;1;50;52; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;52;174,477557449504
2909796;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;198,819974890089
2909797;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;542,590044361788
2909797;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;542,590044361788
2909799;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;139,965072243579
2909801;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;142,682634200483
2909803;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;534,437358491075
2909803;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;534,437358491075
2909805;1;1;1;50;52;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;52;124,236264408158
2909805;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;124,236264408158
2909807;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;525,240991994428
2909807;1;2;1;50;52;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;52;525,240991994428
2909807;1;3;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;525,240991994428
2909807;1;4;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;525,240991994428
2909809;1;1;1;50;52; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;52;494,719200110291
2909809;1;2;1;50;52; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;52;494,719200110291
2909809;1;3;1;50;52; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;494,719200110291
2909810;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;408,890530588172
2909811;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;158,049899340772
2909811;1;2;1;50;52; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;158,049899340772
2909811;1;3;1;50;52; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;158,049899340772
2909812;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;190,611357544481
2909813;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;198,819974890089
2909814;1;1;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;177,971839392703
2909814;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;177,971839392703
2909814;1;3;1;50;52;5; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;52;177,971839392703
2909821;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;228,792071464594
2909821;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;228,792071464594
2909822;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;98,2443299369784
2909822;1;2;1;50;52; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;98,2443299369784
2909822;1;3;1;50;52; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;98,2443299369784
2909823;1;1;1;50;52;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;52;180,863348120596
2909823;1;2;1;50;52; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;180,863348120596
2909824;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;139,965072243579
2909825;1;1;1;50;52; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;52;122,586747377564
2909825;1;2;1;50;52; ; ;2;6;DESCANZAR POR ENMBARAZO DE RIESGO;2;2;2;2;2; ; ; ; ; ; ; ;03;1;52;122,586747377564
2909844;1;1;1;50;76; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;76;992,629232350541
2909845;1;1;1;50;76; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;03;1;76;996,333560958606
2909846;1;1;1;50;73; ; ;1;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;03;1;73;231,671513456909
2909846;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;73;231,671513456909
2909846;1;3;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;231,671513456909
2909846;1;4;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;231,671513456909
2909847;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;258,631439912228
2909847;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;73;258,631439912228
2909847;1;5;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;258,631439912228
2909849;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;150,989288411734
2909849;1;2;1;50;73; ; ;2;4; ;2;2;2;2;1;7; ;2; ;2; ; ;03;1;73;150,989288411734
2909849;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;150,989288411734
2909849;1;4;1;50;73;1; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;73;150,989288411734
2909849;1;5;1;50;73;1; ;5;3; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;73;150,989288411734
2909851;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;150,909850096455
2909851;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;150,909850096455
2909852;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;232,879177795693
2909852;1;2;1;50;73;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;73;232,879177795693
2909852;1;3;1;50;73; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;232,879177795693
2909852;1;4;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;232,879177795693
2909852;1;6;1;50;73; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;232,879177795693
2909852;1;7;1;50;73; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;232,879177795693
2909853;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909853;1;2;1;50;73; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909853;1;3;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909853;1;4;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909854;1;1;1;50;73; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;73;172,632605411218
2909854;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;172,632605411218
2909855;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;196,312387960073
2909856;1;1;1;50;73;1; ;1;6;ENFERMO;2;2;2;1; ; ; ; ; ; ; ;1;03;1;73;215,382116542536
2909856;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;215,382116542536
2909857;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;246,646562554556
2909857;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;246,646562554556
2909857;1;3;1;50;73; ; ;3;4; ;2;2;2;2;1;7; ;2; ;1;12;1;03;1;73;246,646562554556
2909859;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;196,312387960073
2909860;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,014604543382
2909860;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,014604543382
2909860;1;3;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;244,014604543382
2909861;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;177,544484146301
2909861;1;2;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;177,544484146301
2909862;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;249,299589286857
2909862;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;249,299589286857
2909864;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;175,951847082545
2909865;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909865;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909865;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909865;1;4;1;50;73; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909865;1;5;1;50;73; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909865;1;6;1;50;73; ; ;6;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909865;1;7;1;50;73; ; ;7;4; ;2;2;2;2;1;8; ;2; ;2; ; ;03;1;73;244,587678655501
2909865;1;8;1;50;73; ; ;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;244,587678655501
2909866;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;227,576833972094
2909866;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;227,576833972094
2909867;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;273,248275281075
2909867;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;273,248275281075
2909867;1;3;1;50;73; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;273,248275281075
2909869;1;1;1;50;73; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;172,632605411218
2909869;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;172,632605411218
2909870;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;272,979371835712
2909871;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;272,979371835712
2909872;1;1;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;207,649079422455
2909873;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;190,695934369589
2909873;1;2;1;50;73; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;190,695934369589
2909873;1;3;1;50;73; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;73;190,695934369589
2909873;1;4;1;50;73; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;73;190,695934369589
2909875;1;1;1;50;73; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;03;1;73;207,649079422455
2909876;1;1;1;50;73; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;174,58963264531
2909877;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;182,174296108476
2909877;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;182,174296108476
2909877;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;182,174296108476
2909878;1;1;1;50;73; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;03;1;73;268,369317869319
2909878;1;2;1;50;73; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;73;268,369317869319
2909878;1;3;1;50;73; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;268,369317869319
2909879;1;1;1;50;73; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909879;1;2;1;50;73; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909879;1;3;1;50;73; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;73;245,607241607138
2909879;1;4;1;50;73; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;73;245,607241607138
2909915;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;11;2391,4649158374
2909916;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;11;2521,62463168054
2909916;1;2;1;50;11; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;11;2521,62463168054
2909917;1;1;1;50;11; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;11;2098,17423592767
2909917;1;2;1;50;11; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;11;2098,17423592767
2909917;1;3;1;50;11; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;11;2098,17423592767
2909918;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;433,491499157423
2909918;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;433,491499157423
2909918;1;3;1;50;54; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;03;1;54;433,491499157423
2909918;1;4;1;50;54; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;03;1;54;433,491499157423
2909919;1;1;1;50;54;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;376,978952889387
2909919;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;376,978952889387
2909919;1;3;1;50;54;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;376,978952889387
2909919;1;4;1;50;54; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;376,978952889387
2909919;1;5;1;50;54; ; ;1;6;DESCANSAR EN SU HOGAR POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;376,978952889387
2909920;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;399,642515082968
2909920;1;2;1;50;54; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;03;1;54;399,642515082968
2909920;1;3;1;50;54; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;399,642515082968
2909920;1;5;1;50;54; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;399,642515082968
2909920;1;6;1;50;54; ; ;2;6;DESCANSAR EN SU HOGAR POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;399,642515082968
2909921;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;403,747328413192
2909921;1;2;1;50;54;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;403,747328413192
2909921;2;1;2;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;403,747328413192
2909921;2;2;2;50;54;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;403,747328413192
2909921;2;4;2;50;54;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;403,747328413192
2909922;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;397,64307084373
2909922;1;2;1;50;54; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;397,64307084373
2909923;1;1;1;50;54;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;337,902886784109
2909923;1;2;1;50;54;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;337,902886784109
2909924;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;212,701958990626
2909924;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;212,701958990626
2909924;1;3;1;50;54; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;212,701958990626
2909924;1;4;1;50;54; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;212,701958990626
2909925;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;402,863269586207
2909925;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;402,863269586207
2909925;1;3;1;50;54;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;402,863269586207
2909926;1;1;1;50;54;1; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;384,178145264977
2909926;1;2;1;50;54; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;384,178145264977
2909927;1;1;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;439,627845397044
2909927;1;2;1;50;54;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;439,627845397044
2909928;1;1;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;481,28580534408
2909928;1;2;1;50;54;6; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;481,28580534408
2909928;1;3;1;50;54; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;481,28580534408
2909928;1;4;1;50;54; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;481,28580534408
2909928;1;5;1;50;54;1; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;481,28580534408
2909929;1;1;1;50;54;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;339,413338602229
2909929;1;2;1;50;54; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;339,413338602229
2909929;1;3;1;50;54;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;339,413338602229
2909929;1;4;1;50;54; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;339,413338602229
2909929;1;5;1;50;54;1; ;5;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;339,413338602229
2909930;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;400,50335068085
2909931;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;287,737293181449
2909931;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;287,737293181449
2909932;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;411,994523609988
2909932;1;2;1;50;54; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;411,994523609988
2909933;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;381,366294038772
2909934;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;355,06896339955
2909934;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;355,06896339955
2909935;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;426,348748999225
2909936;1;1;1;50;54; ; ;3;6;ESTA RECUPERANDOSE DE CIRUGIA;2;1; ; ; ; ; ; ; ; ; ; ;03;1;54;330,66327940408
2909936;1;3;1;50;54; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;330,66327940408
2909936;1;4;1;50;54; ; ;3;6;DESCANSAR EN SU HOGAR POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;330,66327940408
2909937;1;1;1;50;54; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;54;424,821687686959
2909937;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;424,821687686959
2909937;1;3;1;50;54;1; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;424,821687686959
2909937;1;4;1;50;54; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;424,821687686959
2909938;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;364,200217423331
2909939;1;1;1;50;54; ; ;1;6;DESCANSAR EN SU HOGAR POR VEJEZ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;347,47747724107
2909939;1;2;1;50;54; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;347,47747724107
2909940;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;334,404845445207
2909940;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;334,404845445207
2909940;1;3;1;50;54; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;334,404845445207
2909940;1;4;1;50;54; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;334,404845445207
2909940;1;5;1;50;54; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;334,404845445207
2909941;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;382,885341744561
2909941;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;382,885341744561
2909942;1;1;1;50;54; ; ;2;6;DESCANSANDO EN EL HOGAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;388,924830762351
2909942;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;388,924830762351
2909942;1;3;1;50;54; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;388,924830762351
2909942;1;4;1;50;54; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;54;388,924830762351
2909943;1;1;1;50;54; ; ;1;6;DESCANSANDO EN EL HOGAR POR EDAD;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;397,64307084373
2909943;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;397,64307084373
2909944;1;1;1;50;54; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;517,598448834068
2909944;1;2;1;50;54; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;517,598448834068
2909944;1;4;1;50;54; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;03;1;54;517,598448834068
2909944;1;5;1;50;54;1; ;5;6;DESCANSANDO EN EL HOGAR;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;517,598448834068
2909944;1;6;1;50;54; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;54;517,598448834068
2909945;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;427,633538913164
2909945;1;2;1;50;54; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;427,633538913164
2909945;1;3;1;50;54; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;54;427,633538913164
2909945;1;4;1;50;54; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;54;427,633538913164
2909945;1;5;1;50;54; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;427,633538913164
2909946;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;287,737293181449
2909946;1;2;1;50;54;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;287,737293181449
2909947;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;300,33970969904
2909947;1;2;1;50;54; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;03;1;54;300,33970969904
2909947;1;3;1;50;54; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;300,33970969904
2909947;1;4;1;50;54;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;03;1;54;300,33970969904
2909947;1;6;1;50;54; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;03;1;54;300,33970969904
2909947;1;7;1;50;54; ; ;2;6;DESCANSA EN CASA NO LE GUSTA ESTUDIAR;2;2;2;2;1;9; ; ; ; ; ; ;03;1;54;300,33970969904
2909947;1;8;1;50;54; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;300,33970969904
2909948;1;1;1;50;54; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;03;1;54;372,235040014991
2909948;1;2;1;50;54; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;03;1;54;372,235040014991
