DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,RAMA2DP8,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,INGLABO,DPTO,fex_c_2011
839474,1,2,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,800000,3,,12,36,2,,36,,,1,6,12,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,1,1,,3,2,2,3,3,2,2,2,3,6,,61,1,,1,4,,123,,100000,23,110.032.139.253.645
839476,1,3,1,60,2,2,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,150000,1,1300000,3,,12,42,,.,42,,,1,6,12,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,5,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,9,,61,1,,1,4,,118,,150000,23,119.075.057.930.828
839477,1,1,1,60,2,1,1,,,1,1,,2,2,2,72,,1,,160000,2,,,1,60000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,39,2,,39,,,1,6,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,120,6,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,62,1,,1,8,,121,,220000,23,210.960.285.898.962
839477,1,2,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,50000,1,600000,3,,12,30,2,,30,,,1,8,11,1,15,17,2,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,38,64,,1,4,,6421,,50000,23,210.960.285.898.962
839479,1,1,1,60,2,1,1,,,1,2,,2,2,2,0,,1,,130000,2,,,1,5000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,30,2,,30,,,1,6,12,2,,,,,,2,8,,2,,,,1,,,,,,1,,,,2,1,0,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,1,1,,3,2,2,3,3,2,2,2,3,8,,62,1,,1,8,,121,,135000,23,244.063.670.538.459
839481,1,1,1,60,2,1,1,,,1,2,,2,2,2,24,,1,,250000,2,,,1,60000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,42,,.,42,,,1,6,12,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,0,8,,2,,,,,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,1,1,2,1,2,2,2,1,1,1,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,62,1,,1,8,,115,,310000,23,137.292.899.040.562
839484,1,1,1,60,2,2,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,200000,1,2400000,3,,12,36,2,,36,,,1,6,12,2,,,,,,2,8,,2,,,,1,,,,,,1,,,,2,1,0,8,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,,2,2,2,3,3,2,2,2,3,9,,61,1,,1,4,,117,,200000,23,200.692.092.787.383
839484,1,2,1,60,2,2,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,1,,14,,,1,5,12,2,,,,,,2,6,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,1,16,2,1,1,1,2,1,2,2,2,2,1,1,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,45,1,,1,6,,118,,,23,200.692.092.787.383
839486,1,1,1,60,2,2,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,32000,1,500000,3,,12,14,2,,14,,,1,8,10,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,94,36,,1,4,,3699,,32000,23,26.596.795.878.007
839486,1,2,1,60,2,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,50000,1,1200000,3,,12,36,2,,36,,,1,6,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,1,24,4,,60000,,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,1,1,2,2,2,2,2,2,1,1,2,,2,1,,3,2,2,3,3,2,2,2,3,3,,61,1,,1,4,,118,,110000,23,26.596.795.878.007
839486,1,6,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,35,2,,35,,,1,7,12,2,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,2,3,,40,52,,1,6,,5211,,,23,26.596.795.878.007
839489,1,1,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,70000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,36,2,,36,,,1,6,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,0,8,,1,25,4,,0,0,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,3,,62,1,,1,8,,115,,70000,23,175.561.364.553.664
839497,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,440000,1,4000000,3,,12,48,,.,48,,,1,8,16,2,,,,,,1,8,,2,,,,1,,,,,,1,,,,2,1,240,4,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,3,,61,1,,1,4,,113,,440000,27,235.530.865.873.439
839498,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,350000,1,4500000,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,2,,,,1,,,,,,1,,,,2,1,96,4,,2,,,,,6,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,5,,61,1,,1,4,,113,,350000,27,244.664.317.954.364
839503,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,580000,1,6000000,3,,12,48,,.,40,1,,1,8,16,2,,,,,,1,8,,2,,,,1,,,,,,1,,,,2,1,120,4,,2,,,,,18,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,61,1,,1,4,,113,,580000,27,128.742.263.809.181
839506,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,380000,1,4000000,3,,12,48,,.,48,,,1,8,16,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,1,2,2,2,1,1,2,,2,1,,3,3,2,3,3,3,2,3,3,5,,61,1,,1,4,,113,,380000,27,231.718.161.151.393
839510,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,450000,1,5000000,3,,12,48,,.,48,,,1,8,16,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,120,4,,2,,,,,6,,,,,,,,,,,,,,2,,,,,,,,7,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,8,,61,1,,1,4,,113,,450000,27,978.659.614.026.268
839517,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,5000000,3,,12,48,,.,48,,,1,8,16,2,,,,,,1,8,,2,,,,1,,,,,,1,,,,2,1,72,4,,1,15,5,,600000,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,2,,61,1,,1,4,,118,,1100000,27,134.771.029.145.672
839520,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,6000000,3,,12,48,,.,48,,,1,7,15,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,144,4,,2,,,,,12,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,61,1,,1,4,,113,,600000,27,182.381.627.208.878
839550,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,80000,1,960000,1,,12,5,1,,8,,,1,8,13,2,,,,,,1,3,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,30,2,1,1,1,2,1,2,1,2,2,2,1,2,,2,1,,2,3,2,3,3,3,2,2,3,3,,57,93,,1,4,,9302,,80000,41,835.208.453.806.412
839552,1,1,1,60,2,2,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,1850000,1,,12,48,,.,48,,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,4,4,2,2,3,5,,61,1,,1,4,,111,,200000,41,6.817.287.294.461
839553,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,80000,1,1000000,2,,8,24,1,,24,,,2,,,,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,100,1,,1,8,1,,450000,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,24,2,1,1,1,2,1,2,1,2,1,1,1,2,,1,1,,2,3,1,2,4,2,2,2,3,7,,41,51,,1,4,,5122,,530000,41,103.412.817.660.378
839553,1,2,1,60,2,2,,,,,,,,,,5,,1,,120000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,5,24,2,,24,,,1,7,19,2,,,,,,2,7,,2,,,,1,,,,1,,,,,,2,2,,,,1,12,4,,200000,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,1,12,2,1,1,1,2,1,1,1,2,1,1,2,2,,2,1,,3,3,1,3,3,3,2,3,2,5,,45,52,,1,1,,5211,,320000,41,103.412.817.660.378
839555,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,250000,1,2200000,3,,10,48,,.,48,,,1,8,16,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,3,3,3,2,2,2,3,3,,61,1,,1,4,,111,,250000,41,703.980.607.632.765
839560,1,1,1,60,2,2,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,80000,1,350000,1,,6,24,1,,8,1,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,3,8,,61,1,,1,4,,140,,80000,41,117.994.836.301.144
839560,1,3,1,60,2,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,48,,.,32,6,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,1,0,4,,80000,,,,,,,,,,,,,,,9,,,,,,,,2,,,,1,8,2,1,1,1,2,1,2,1,2,2,1,2,2,,2,1,,2,2,3,2,3,2,2,3,3,3,,62,1,,1,6,,111,,80000,41,117.994.836.301.144
839562,1,1,1,60,2,2,,,,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,50000,1,350000,1,,12,40,,.,24,6,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,4,4,4,4,2,3,4,3,,61,1,,1,4,,111,,50000,41,122.442.438.097.952
839562,1,3,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,1,,24,,,1,8,12,1,13,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,1,0,4,,80000,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,24,1,1,1,1,2,1,2,1,2,1,1,2,2,,2,1,,2,2,2,3,3,2,2,3,3,3,,62,1,,1,6,,111,,80000,41,122.442.438.097.952
839562,1,4,1,60,2,2,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,350000,1,,6,48,,.,48,,,1,8,12,1,13,17,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,2,3,2,3,3,3,,61,1,,1,4,,111,,80000,41,122.442.438.097.952
839564,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1500000,3,,10,24,1,,24,,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,1,0,4,,0,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,2,2,3,3,5,,61,1,,1,4,,111,,150000,41,977.446.280.080.794
839568,1,1,1,60,2,2,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1800000,3,,12,45,,.,45,,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,,1,,,,,,2,1,240,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,61,1,,1,4,,111,,150000,41,113.547.234.504.336
839570,1,1,1,60,2,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,1500000,3,,12,48,,.,27,6,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,27,2,1,1,1,2,1,2,1,2,2,1,2,2,,2,1,,2,3,2,3,3,3,2,3,3,8,,61,1,,1,4,,111,,150000,41,720.583.798.371.216
839570,2,1,2,60,2,2,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,800000,3,,5,24,1,,24,,,1,7,12,1,13,16,2,,,1,8,,2,,,,1,,,1,,,,,,,2,1,120,4,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,24,2,1,2,,,,,,,,,,,,,,,2,3,2,2,3,2,2,3,3,2,,61,1,,1,4,,140,,200000,41,720.583.798.371.216
839572,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,208000,1,1500000,3,,10,24,1,,24,,,1,7,12,1,13,16,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,1,16,2,1,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,3,3,5,,61,1,,1,4,,111,,208000,41,784.327.808.831.214
839582,1,1,1,60,2,2,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,75000,1,1500000,1,,12,32,1,,32,,,2,,,,,,,,,1,8,,2,,,,1,,,,1,,,,,,2,1,120,4,,1,0,4,,0,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,16,2,1,1,1,2,1,2,1,2,2,1,2,2,,2,2,,2,2,2,3,3,2,2,3,3,9,,61,1,,1,4,,111,,75000,41,118.120.327.395.697
839582,1,2,1,60,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,25000,1,50000,2,,2,35,1,,35,,,1,8,15,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,150,4,,2,,,,,99,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,2,1,1,1,2,1,1,2,2,,2,2,,2,3,2,3,3,3,2,3,3,3,,54,85,,1,4,,8532,,25000,41,118.120.327.395.697
839585,1,1,1,60,2,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,100000,1,1000000,3,,12,50,,.,45,5,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,1,,,,,,2,1,48,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,2,1,1,1,2,1,1,2,2,,2,1,,2,3,2,3,3,3,1,3,3,9,,61,1,,1,4,,111,,100000,41,726.204.747.414.182
839585,1,2,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,45000,1,450000,3,,8,10,1,,40,,,1,6,16,2,,,,,,1,6,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,24,2,2,1,1,2,1,2,2,2,1,2,2,2,,2,1,,2,2,3,3,3,2,2,3,3,9,,41,52,,1,4,,5229,,45000,41,726.204.747.414.182
839585,1,3,1,60,2,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,1,,20,,,1,13,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,3,3,3,3,2,3,3,8,,62,1,,1,6,,111,,,41,726.204.747.414.182
839599,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,450000,1,,12,24,1,,24,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,1,,,,2,1,48,1,,2,,,,,2,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,24,2,1,2,,,,,,,,,,,,,,,2,2,2,3,4,2,2,2,3,3,,56,93,,1,4,,9301,,80000,41,983.067.229.123.759
839601,1,1,1,60,2,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,1800000,2,,12,48,,.,48,,,1,6,12,1,13,16,2,,,1,8,,2,,,,1,,,,1,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,3,3,2,3,2,9,,61,1,,1,4,,140,,200000,41,143.178.731.969.369
839612,1,1,1,60,2,2,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,30000,1,500000,3,,8,30,2,,30,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,2,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,6,,61,1,,1,4,,111,,30000,41,943.081.307.712.242
839612,2,1,2,60,2,2,,,,,,,,,,1,,1,,240000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,1,65,,.,65,,,1,4,12,1,13,18,2,,,2,4,,2,,,,1,,,1,,,,,,,2,1,2,8,,2,,,,,4,,,,,,,,,,,,,2,2,2,,,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,2,3,3,2,2,3,3,,98,60,,1,1,,6022,,240000,41,943.081.307.712.242
839612,2,2,2,60,2,1,2,2,12,1,2,,2,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,50000,1,600000,3,,12,28,1,,28,,,2,,,,,,,,,1,7,,1,2,2,2,1,1,,,,,,,,,2,1,240,1,,1,21,4,,80000,24,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,2,1,,2,3,2,3,3,3,2,2,3,3,,39,64,,1,4,,6412,,130000,41,943.081.307.712.242
839616,1,1,1,60,2,2,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,650000,1,,8,24,2,,24,,,2,,,,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,3,3,2,2,3,3,9,,79,18,,1,4,,1810,,100000,41,82.255.312.923.168
839616,1,2,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,1,,30,,,2,,,,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,1,5,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,14,1,1,1,1,1,1,2,1,2,1,2,2,2,,1,1,,3,3,3,4,3,3,2,1,4,3,,45,52,,1,6,,5211,,,41,82.255.312.923.168
839659,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,80000,1,500000,1,,12,45,,.,45,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,60,4,,1,12,4,,40000,1,,,,,,,,,,,,,,1,,,,,,,,9,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,7,,92,1,,1,4,,111,,120000,41,1.266.700.191.217
839661,1,1,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,40000,1,400000,3,,12,48,,.,48,,,2,,,,,,,,,1,3,,2,,,,1,,,,1,,,,,,2,1,360,8,,1,0,4,,0,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,1,1,2,2,1,1,1,2,2,,2,1,,2,2,3,3,4,2,2,3,4,6,,38,64,,1,4,,6421,,40000,41,116.713.910.899.721
839661,1,2,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,10000,1,80000,1,,5,12,2,,4,6,,2,,,,,,,,,1,1,,2,,,,1,,,,,,1,,,,2,1,120,4,,2,,,,,99,,,,,,,,,,,,,,2,,,,,,,,2,,,,1,12,2,1,1,1,1,1,2,1,2,2,1,2,2,,2,1,,2,3,1,4,4,2,2,3,4,3,,79,18,,1,4,,1810,,10000,41,116.713.910.899.721
839661,1,3,1,60,2,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,55000,1,450000,1,,5,45,,.,9,5,,2,,,,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,4,2,2,2,3,3,,61,1,,1,4,,111,,55000,41,116.713.910.899.721
839661,1,4,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,60000,1,500000,1,,3,45,,.,30,6,,1,7,12,1,13,17,2,,,1,8,,2,,,,1,,,,1,,,,,,2,2,,,,1,0,4,,50000,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,1,1,2,2,1,2,2,,2,1,,3,3,3,4,4,2,1,2,3,9,,61,1,,1,4,,111,,110000,41,116.713.910.899.721
