Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;P750s1;P750s1a1;P750s2;P750s2a1;P750s3;P750s3a1;P750s4;Area;Mes;Dpto;Fex_c_2011
3318335;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;262,597214402569
3318336;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;138,326833512916
3318336;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;138,326833512916
3318336;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;138,326833512916
3318336;1;4;1;95;1; ;2;1; ;535000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;138,326833512916
3318337;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;189,660781020364
3318338;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;221,642719464501
3318338;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;221,642719464501
3318339;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;236,305653605288
3318340;1;1;1;95;1; ;1;2; ; ;1200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;167,080193901287
3318340;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;167,080193901287
3318341;1;1;1;95;1; ;2;1; ;1250000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;167,080193901287
3318341;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;167,080193901287
3318342;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;199,062132345424
3318342;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;199,062132345424
3318342;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;199,062132345424
3318343;1;1;1;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;215,469946195207
3318343;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;215,469946195207
3318343;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;10;50;215,469946195207
3318345;1;1;1;95;1; ;1;1; ;3600000;350000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;114,367766809242
3318345;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;114,367766809242
3318345;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ;6000000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;52;10;52;114,367766809242
3318346;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;175,48751951352
3318347;1;1;1;95;1; ;2;1; ;290000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;123,495022691973
3318347;1;2;1;95;1; ;2;1; ;600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;123,495022691973
3318348;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;145,390503731652
3318348;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ;2000000; ; ;1;2;2; ;2; ; ; ; ; ; ; ;52;10;52;145,390503731652
3318348;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;145,390503731652
3318348;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;145,390503731652
3318350;1;1;1;95;1; ;2;1; ;589500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;153,763446259971
3318351;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;207,258183616907
3318351;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;207,258183616907
3318351;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;207,258183616907
3318351;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;207,258183616907
3318352;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;219,021666343835
3318352;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;1800000; ;2;2;2; ;2; ; ;1;1800000; ; ; ;52;10;52;219,021666343835
3318352;1;3;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2; ; ;1;720000; ; ; ;52;10;52;219,021666343835
3318352;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;219,021666343835
3318353;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;190,923833840397
3318353;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;190,923833840397
3318354;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;540000;360000;2;1;2; ;2; ; ;1;540000; ; ; ;52;10;52;187,935018275805
3318354;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;187,935018275805
3318354;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2; ; ; ; ; ; ; ;52;10;52;187,935018275805
3318354;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;187,935018275805
3318355;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;270000;2000000;2;1;2; ;2; ; ;1;270000; ; ; ;52;10;52;157,811106463151
3318355;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;157,811106463151
3318355;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;157,811106463151
3318355;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;157,811106463151
3318355;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;157,811106463151
3318356;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;245,643364682547
3318356;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;630000; ;2;2;2; ;2; ; ;1;630000; ; ; ;52;10;52;245,643364682547
3318356;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;245,643364682547
3318357;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;298000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;52;10;52;247,353435258596
3318357;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;247,353435258596
3318358;1;1;1;95;1; ;2;1; ;700000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;93,2265991239757
3318358;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;93,2265991239757
3318358;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;93,2265991239757
3318359;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;52;10;52;145,389714071529
3318359;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;10;52;145,389714071529
3318359;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2; ; ; ; ; ; ; ;52;10;52;145,389714071529
3318360;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;213,545942543579
3318360;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;900000; ;2;2;2; ;2; ; ;1;900000; ; ; ;52;10;52;213,545942543579
3318360;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;213,545942543579
3318361;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;169,777859301941
3318361;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;169,777859301941
3318361;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;169,777859301941
3318361;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;10;52;169,777859301941
3318362;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;315,417798361627
3318363;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;315,417798361627
3318364;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;45000000; ;2;2;2;24000000;1; ; ; ; ;1;4500000; ;66;10;66;322,999932878866
3318365;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,790463395873
3318365;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,790463395873
3318365;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,790463395873
3318366;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2; ; ; ; ; ; ; ;66;10;66;322,999932878866
3318367;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;252,182610418608
3318367;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;252,182610418608
3318368;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;284,632881809527
3318368;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;284,632881809527
3318368;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2;4800000; ; ; ;4000000;2;1;1; ;2; ; ; ; ; ; ; ;66;10;66;284,632881809527
3318369;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;315,417798361627
3318370;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2; ; ; ; ; ; ; ;66;10;66;237,458885986383
3318370;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,458885986383
3318370;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,458885986383
3318370;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,458885986383
3318370;1;5;1;95;1; ;1;2; ; ;250000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;237,458885986383
3318371;1;1;1;95;1; ;2;1; ;589500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;322,336778059887
3318371;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;322,336778059887
3318371;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;322,336778059887
3318371;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;322,336778059887
3318371;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;322,336778059887
3318372;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;332,665850398033
3318372;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;66;10;66;332,665850398033
3318372;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;332,665850398033
3318373;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;4000000; ; ; ;3600000;2;1;1; ;2; ; ; ; ; ; ; ;66;10;66;308,607785856131
3318373;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;308,607785856131
3318374;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;335,574112259054
3318374;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;335,574112259054
3318374;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;335,574112259054
3318374;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;335,574112259054
3318374;1;6;1;95;1; ;1;1; ;1500000;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;335,574112259054
3318375;1;1;1;95;1; ;2;1; ;1100000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;346,667866159287
3318375;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;346,667866159287
3318376;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;445,218883925302
3318376;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;445,218883925302
3318376;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;445,218883925302
3318376;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;445,218883925302
3318376;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;445,218883925302
3318377;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;227,271770115986
3318377;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;227,271770115986
3318378;1;1;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;251,851033009118
3318378;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;251,851033009118
3318378;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;251,851033009118
3318378;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;251,851033009118
3318379;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;4000000; ; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;66;10;66;327,707429808193
3318379;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;3600000; ; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;66;10;66;327,707429808193
3318380;1;1;1;95;1; ;1;2; ; ;300000;2;1;2;1;600000;1200000; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;66;10;66;252,182610418608
3318380;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;252,182610418608
3318381;1;1;1;95;1; ;1;1; ;3800000;700000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;320,897417302697
3318381;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;320,897417302697
3318381;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;320,897417302697
3318382;1;1;1;95;1; ;2;1; ;650000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;308,607785856131
3318382;1;2;1;95;1; ;2;1; ;589500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;308,607785856131
3318383;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;221,830528556933
3318383;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;221,830528556933
3318383;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2;5000000; ; ; ; ;2;2;1; ;2; ; ; ; ; ; ; ;66;10;66;221,830528556933
3318384;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;247,143536079792
3318384;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;247,143536079792
3318384;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;247,143536079792
3318385;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;304,79352175388
3318385;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;304,79352175388
3318385;1;3;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;420000; ;2;2;2; ;2; ; ;1;420000; ; ; ;66;10;66;304,79352175388
3318387;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;252,182610418608
3318387;1;2;1;95;1; ;1;2; ; ;140000;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;252,182610418608
3318388;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;3000000; ; ; ;2;2;2; ;2; ; ; ; ; ; ; ;66;10;66;371,968837723391
3318388;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;371,968837723391
3318389;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;227,271770115986
3318389;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;227,271770115986
3318390;1;1;1;95;1; ;2;1; ;589500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;239,561401562552
3318390;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;239,561401562552
3318390;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;239,561401562552
3318391;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;285,065716499951
3318391;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;285,065716499951
3318392;1;1;1;95;1; ;2;1; ;589500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;308,607785856131
3318392;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;308,607785856131
3318393;1;1;1;95;1; ;2;1; ;589500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;301,025651338891
3318393;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;301,025651338891
3318394;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2; ; ; ; ; ; ; ;66;10;66;225,500831949307
3318394;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;66;10;66;225,500831949307
3318395;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;210,326675176498
3318395;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;210,326675176498
3318396;1;1;1;95;1; ;1;2; ; ;150000;2;1;2;2; ; ; ; ;2640000;2;1;2; ;2; ; ; ; ; ; ; ;17;10;17;169,956926665783
3318397;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;1620000;6000000;2;1;2; ;2; ; ;1;1620000; ; ; ;17;10;17;202,285747750444
3318397;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;202,285747750444
3318398;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;183,671213064203
3318398;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;183,671213064203
3318399;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;185,305642329958
3318399;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;185,305642329958
3318401;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;181,609455820654
3318401;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;120000; ;2;2;2; ;2;1;120000; ; ; ; ; ;17;10;17;181,609455820654
3318401;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;181,609455820654
3318402;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1800000;2;1;2; ;2; ; ; ; ; ; ; ;17;10;17;171,331753237762
3318402;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;171,331753237762
3318403;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;183,671213064203
3318403;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;500000;1; ; ; ; ; ; ; ;17;10;17;183,671213064203
3318404;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;167,208238750666
3318404;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;167,208238750666
3318404;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;50000;1; ; ; ; ; ; ; ;17;10;17;167,208238750666
3318404;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;10;17;167,208238750666
