DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
536803;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;248,548121262421
536803;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;248,548121262421
536804;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;267,404739784345
536806;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;287,785306675269
536808;1;2;13;80;1;3;7; ;2; ;2; ;2; ; ; ; ;9;2;1;13;254,550238007686
536808;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;254,550238007686
536808;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;254,550238007686
536808;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;254,550238007686
536809;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;257,429859578142
536812;1;1;13;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;13;212,657140439435
536813;1;2;13;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;13;238,223754857683
536814;1;3;13;80;1;2;0; ;2; ;2; ;1;98; ;2; ;2;1;1;13;213,883435446006
536814;1;8;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;213,883435446006
536814;2;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;213,883435446006
536815;1;2;13;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;249,855222926838
536817;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;239,042695444548
536818;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;298,673923450779
536819;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;245,595855756462
536819;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;245,595855756462
536819;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;245,595855756462
536820;1;3;13;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;13;269,498033562153
536820;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;269,498033562153
536822;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;246,060207459882
536822;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;246,060207459882
536823;1;2;13;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;13;263,255212660525
536824;1;1;13;80;1;4;8;TRASLADO  DE  CIUDAD;2; ;2; ;2; ; ; ; ;9;2;1;13;282,930311649172
536824;1;8;13;80;1;2;7; ;2; ;2; ;1;150000; ; ; ;2;2;1;13;282,930311649172
536824;1;9;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;282,930311649172
536824;1;10;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;282,930311649172
536825;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;231,545252361563
536828;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;255,665531945107
536829;1;1;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;13;252,474451570352
536830;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;174,932651092772
536830;1;5;13;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;13;174,932651092772
536830;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;174,932651092772
536834;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;222,263023359579
536835;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,430384399141
536835;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,430384399141
536835;1;4;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,430384399141
536835;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;230,430384399141
536836;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;232,252147235976
536836;1;5;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;232,252147235976
536836;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;232,252147235976
536839;1;2;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;283,417808198789
536839;1;3;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;283,417808198789
536839;1;7;13;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;13;283,417808198789
536947;1;2;17;80;2; ; ; ;2; ;2; ;2; ;1;2; ;9; ;1;17;166,175442378138
536949;1;1;17;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;17;140,792916859186
536950;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;171,723917598098
536953;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;174,623594700687
536954;1;2;17;80;1;4;8;POR LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;17;170,290001520585
536954;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;170,290001520585
536954;1;5;17;80;1;1;7; ;2; ;2; ;1;300000; ; ; ;2;2;1;17;170,290001520585
536956;1;1;17;80;1;1;2; ;2; ;2; ;1;500000; ; ; ;9;2;1;17;117,764912671275
536956;1;3;17;80;1;1;8;EMBARAZO;2; ;2; ;1;4400000; ; ;POR EMBARAZO;12;2;1;17;117,764912671275
536957;1;1;17;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;17;158,239997273105
536959;1;1;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;161,514809926447
536961;1;2;17;80;1;3;1; ;2; ;2; ;2; ; ; ; ;2;2;1;17;177,517842368641
536962;1;2;17;80;1;1;8;SE   VINIERON DE  SUIZA  PARA COLOMBIA;2; ;2; ;1;98; ; ;HACE    20   DIAS    LLLEGARON   DE SUIZA;12;2;1;17;149,078169295968
536963;1;1;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;17;97,4181551547671
536963;1;3;17;80;1;4;5; ;2; ;2; ;2; ; ; ; ;9;2;1;17;97,4181551547671
536963;1;4;17;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;17;97,4181551547671
536964;1;3;17;80;2; ; ; ;2; ;2; ;2; ;1;1; ;2; ;1;17;174,99873025144
536964;1;4;17;80;1;1;1; ;2; ;2; ;1;1680000; ; ; ;2;2;1;17;174,99873025144
536966;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;258,125663096533
536966;1;5;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;17;258,125663096533
536967;1;2;17;80;1;4;6; ;2; ;2; ;2; ; ; ;FALTA DE RECURSOS PARA INSTALAR SU NEGOCIO;12;2;1;17;349,99746050288
536967;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;349,99746050288
536969;1;1;17;80;1;4;2; ;2; ;2; ;2; ; ;3; ;8;1;1;17;338,835612954895
536969;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;338,835612954895
536969;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;338,835612954895
536970;1;2;17;80;1;2;3; ;2; ;2; ;2; ; ; ; ;6;2;1;17;169,800062363229
536971;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;165,957777278517
536972;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;163,243316721516
536975;1;7;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;191,495317016643
536977;1;2;17;80;2; ; ; ;1;4;2; ;2; ;2; ;.; ; ;1;17;135,243672258052
536980;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;162,376873075373
536982;1;2;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;5;2;1;17;272,898383569745
536984;1;2;17;80;1;3;7; ;2; ;2; ;2; ; ;2; ;2;1;1;17;287,744762145457
536987;1;2;17;80;1;4;3; ;2; ;2; ;2; ; ; ; ;9;2;1;17;149,954744836323
536987;1;3;17;80;1;4;8;POR LA EDAD;2; ;2; ;2; ; ; ; ;8;2;1;17;149,954744836323
536988;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;160,37608817296
536990;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;173,074875016571
536992;1;1;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;146,487595302365
536992;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;146,487595302365
536992;1;4;17;80;2; ; ; ;2; ;2; ;2; ;1;2;CUIDADO DE LA MAMA;12; ;1;17;146,487595302365
536994;1;1;17;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;17;129,062831548266
536995;1;1;17;80;1;4;7; ;2; ;2; ;2; ; ; ;NO LO NECESITABA;12;2;1;17;166,720598149687
536996;1;5;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;172,69261913079
536998;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;194,18444935464
536998;1;3;17;80;1;1;7; ;2; ;2; ;1;1730000; ; ; ;1;2;1;17;194,18444935464
536999;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;17;148,885832415352
536999;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;148,885832415352
536999;1;3;17;80;1;2;8;QUIERE DESCANSAR;2; ;2; ;2; ; ; ;PARA   DESCANSAR;12;2;1;17;148,885832415352
536999;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;148,885832415352
537000;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;183,479331128022
537000;1;5;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;183,479331128022
537001;1;1;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;133,18889152296
537001;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;133,18889152296
537001;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;133,18889152296
537002;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;163,438665161316
537002;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;163,438665161316
537003;1;4;17;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;17;118,140048222028
537004;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;193,115536933668
537004;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;193,115536933668
537004;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;193,115536933668
537004;1;5;17;80;1;2;7; ;2; ;2; ;2; ; ; ; ;8;2;1;17;193,115536933668
537005;1;1;17;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;17;332,676684527811
537005;1;2;17;80;1;1;7; ;2; ;1;40000;1;260000; ; ; ;1;2;1;17;332,676684527811
537005;1;3;17;80;1;1;7; ;2; ;1;30000;1;360000; ; ; ;1;2;1;17;332,676684527811
537005;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;332,676684527811
537006;1;2;17;80;1;1;0; ;2; ;2; ;1;300000; ; ; ;8;2;1;17;307,792544397583
537012;1;1;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;17;158,239997273105
537014;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;17;149,759396396524
537015;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;17;145,61101976201
537015;1;2;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;17;145,61101976201
537015;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;145,61101976201
537016;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;162,376873075373
537016;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;162,376873075373
537017;1;1;17;80;1;2;3; ;2; ;2; ;2; ; ; ; ;8;2;1;17;163,058100175928
537017;1;2;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;17;163,058100175928
537021;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;11;2;1;17;171,53870105251
537021;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;171,53870105251
537021;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;171,53870105251
537022;1;3;17;80;2; ; ; ;2; ;2; ;2; ;1;2; ;2; ;1;17;155,627794602653
537022;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;155,627794602653
537023;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;163,243316721516
537024;1;1;17;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;17;176,356803955333
537024;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;176,356803955333
537025;1;1;17;80;1;1;4; ;3; ;2; ;1;15400000; ;1; ;4;1;1;17;197,269343002817
537025;1;2;17;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;17;197,269343002817
537025;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;197,269343002817
537026;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;184,422003416286
537030;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;159,094940087002
537030;1;4;17;80;1;1;6; ;2; ;2; ;2; ; ; ; ;2;2;1;17;159,094940087002
537031;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;174,623594700687
537032;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;4;2;1;17;174,806393370824
537032;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;174,806393370824
537032;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;174,806393370824
537032;1;5;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;174,806393370824
537032;1;6;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;174,806393370824
537034;1;1;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;8;2;1;17;141,474143959742
537034;1;2;17;80;1;4;6; ;1;4;2; ;2; ; ; ; ;9;2;1;17;141,474143959742
537035;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;17;144,472298008522
537035;1;2;17;80;2; ; ; ;2; ;2; ;2; ;1;2; ;8; ;1;17;144,472298008522
537038;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;143,872381072729
537039;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;179,816833154263
537041;1;3;17;80;1;1;6; ;2; ;2; ;1;43000; ; ;LA  MAMA  NO  LO  DEJA;12;2;1;17;231,180561627906
537041;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;231,180561627906
537041;1;5;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;231,180561627906
537044;1;2;17;80;1;2;0; ;2; ;2; ;2; ; ;2; ;5;1;1;17;99,3744589436682
537044;1;6;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;99,3744589436682
537046;1;1;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;149,954744836323
537046;1;2;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;4;2;1;17;149,954744836323
537048;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;171,53870105251
537049;1;1;17;80;1;2;0; ;2; ;2; ;2; ; ; ; ;9;2;1;17;148,510696864599
537049;1;4;17;80;1;1;7; ;2; ;2; ;1;8000000; ; ; ;11;2;1;17;148,510696864599
537052;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;193,98910091484
537053;1;2;17;80;1;3;7; ;2; ;2; ;2; ; ;2; ;5;1;1;17;151,977846398557
537055;1;1;17;80;1;4;6; ;3; ;2; ;2; ; ; ; ;10;2;1;17;163,058100175928
537055;1;2;17;80;1;4;2; ;2; ;2; ;2; ; ; ; ;6;2;1;17;163,058100175928
537056;1;1;17;80;1;3;3; ;1;2;2; ;2; ; ; ; ;4;2;1;17;158,232876938077
537056;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;158,232876938077
537056;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;158,232876938077
537058;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;171,723917598098
537061;1;2;17;80;1;1;5; ;2; ;2; ;1;480000; ;1; ;9;1;1;17;155,627794602653
537061;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;155,627794602653
537062;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;17;154,772847739147
537062;1;2;17;80;1;4;7; ;2; ;2; ;2; ; ;4; ;8;1;1;17;154,772847739147
537062;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;154,772847739147
537063;1;2;17;80;1;4;7; ;2; ;2; ;2; ; ; ; ;8;2;1;17;115,348058440622
537063;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;115,348058440622
537063;1;6;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;115,348058440622
537063;1;8;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;115,348058440622
537064;1;1;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;106,579983131904
537064;1;4;17;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;17;106,579983131904
537065;1;1;17;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;17;153,896272198791
537065;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;153,896272198791
537066;1;2;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;169,607725482613
537066;1;3;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;169,607725482613
537066;1;4;17;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;17;169,607725482613
537067;1;1;17;80;1;1;4; ;3; ;2; ;2; ; ; ; ;10;2;1;17;193,98910091484
537067;1;2;17;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;17;193,98910091484
537336;1;1;23;80;1;4;6; ;2; ;2; ;2; ; ; ; ;8;2;1;23;105,573778706273
537336;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;105,573778706273
537338;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;23;88,6993126127802
537338;1;3;23;80;1;3;7; ;2; ;2; ;2; ; ;2; ;8;1;1;23;88,6993126127802
537339;1;1;23;80;1;3;4; ;3; ;2; ;2; ; ; ; ;11;2;1;23;61,5303051873587
537340;1;2;23;80;1;1;7; ;2; ;2; ;1;300000; ; ; ;7;2;1;23;98,2928257721293
537342;1;1;23;80;1;3;2; ;2; ;2; ;2; ; ;2;POR EL EMBARAZO;12;1;1;23;97,8591830749236
537345;1;2;23;80;1;2;7; ;2; ;2; ;2; ; ;1; ;2;1;1;23;73,9645910995264
537345;1;3;23;80;1;3;8;CAMBIO DE RESIDENCIA;2; ;2; ;2; ; ; ; ;2;2;1;23;73,9645910995264
537345;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;73,9645910995264
537346;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;138,285606909534
537347;1;2;23;80;1;4;7; ;2; ;2; ;2; ; ; ; ;9;2;1;23;88,7342566427895
537350;1;2;23;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;239,150977684064
537351;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;119,839913628388
537352;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;114,859601661352
537353;1;1;23;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;23;110,731663788371
537353;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;110,731663788371
537353;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;110,731663788371
537353;1;7;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;110,731663788371
537355;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;121,917036702056
537355;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;121,917036702056
537356;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;79,2725888857387
537356;1;7;23;80;1;2;1; ;2; ;2; ;2; ; ; ; ;9;2;1;23;79,2725888857387
537356;1;8;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;79,2725888857387
537356;1;9;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;79,2725888857387
537357;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;96,1915865893807
537357;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;96,1915865893807
537358;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;84,7899528852859
537358;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;84,7899528852859
537358;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;84,7899528852859
537360;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,499555713145
537360;3;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;104,499555713145
537361;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;57,4887233448067
537361;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;57,4887233448067
537361;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;57,4887233448067
537361;2;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;57,4887233448067
537362;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;133,941031533383
537362;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;133,941031533383
537363;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;105,841972776459
537363;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;105,841972776459
537365;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;128,990979063796
537365;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;128,990979063796
537366;1;1;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;80,8307008487556
537366;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;80,8307008487556
537366;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;80,8307008487556
537366;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;80,8307008487556
537366;1;6;23;80;1;1;2; ;2; ;2; ;1;500000; ;1; ;9;1;1;23;80,8307008487556
537369;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;131,825220784368
537369;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;131,825220784368
537370;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;262,851427044719
537371;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;126,499037509698
537371;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;126,499037509698
537371;1;6;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;126,499037509698
537372;1;1;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;53,9716059796037
537372;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;53,9716059796037
537373;1;3;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;66,1319141021047
537376;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;112,425849099711
537377;1;5;23;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;23;91,1413866984024
537378;1;1;23;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;98,208798027896
537379;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;115,30872484806
537380;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;109,625380011018
537381;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;135,700832720544
537382;1;2;23;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;89,6750917931239
537382;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;89,6750917931239
537383;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,874932566474
537383;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;111,874932566474
537384;1;2;23;80;2; ; ; ;2; ;2; ;1;10000;2; ;.; ; ;1;23;110,059022708223
537385;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;92,5745369050772
537386;1;4;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;95,6661268344366
537386;1;5;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;95,6661268344366
537387;1;1;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;95,0166109906994
537387;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;95,0166109906994
537389;1;2;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;93,864987008384
537390;1;6;23;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;23;77,0921157954887
537391;1;1;23;80;1;3;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;63,8148017728247
537391;1;2;23;80;1;1;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;63,8148017728247
537391;1;3;23;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;23;63,8148017728247
537391;1;6;23;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;23;63,8148017728247
