DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5260534;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;3423,68947307737
5260535;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;4204,2676654756
5260535;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;4204,2676654756
5260535;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;4204,2676654756
5260535;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;4204,2676654756
5260535;1;8;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;4204,2676654756
5260540;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;3483,02033926022
5260540;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,3;05;3483,02033926022
5260541;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;2142,69081407441
5260543;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,2;05;3423,68947307737
5260543;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;3423,68947307737
5260580;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;48;400000;2;1;10; ;41;744,706611075536
5260582;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;41;870,275530795119
5260582;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;870,275530795119
5260583;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;400000;2;1;10; ;41;426,219934982936
5260583;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;41;426,219934982936
5260584;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;797,553257077868
5260585;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;719,387556551529
5260586;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;10;4;41;1207,13904108158
5260587;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,1;41;730,624072189707
5260587;1;5;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;730,624072189707
5260589;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;741,006252747181
5260590;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;621,346228310271
5260592;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;40;200000;2;1;10;2;41;807,935437635342
5260596;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;869,09276776196
5260599;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;992,884987468705
5260600;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;1,4;41;1024,2723848802
5260602;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;10;3;41;577,699193772822
5260602;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;577,699193772822
5260602;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;577,699193772822
5260602;1;5;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;577,699193772822
5260603;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;416,429038971758
5260604;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,1;41;1045,89108107585
5260606;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;41;624,455302092331
5260607;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;24;200000;2;1;10; ;41;567,908297761644
5260607;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;300000;2;1;10; ;41;567,908297761644
5260607;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ;2; ;98; ;1;10; ;41;567,908297761644
5260608;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;567,908297761644
5260608;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;567,908297761644
5260612;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;1,3;41;567,908297761644
5260612;1;4;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,4;41;567,908297761644
5260613;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;538,447211099049
5260614;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;41;1413,39844105807
5260616;1;1;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;41;502,43712996504
5260616;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;41;502,43712996504
5260620;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ;1;40;200000;2;1;10;1,1;41;1197,37033986574
5260872;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;54;639,024599618502
5260872;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,4;54;639,024599618502
5260872;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;639,024599618502
5260873;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;403,191478785749
5260873;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5260873;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5260874;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;2;54;1052,12995989667
5260874;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1052,12995989667
5260874;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;54;1052,12995989667
5260874;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1052,12995989667
5260876;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1106,80630903568
5260876;1;6;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1106,80630903568
5260877;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;54;456,498033373468
5260878;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;514,688290828814
5260878;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;514,688290828814
5260879;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;428,743624954951
5260879;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;400000;2;1;10;4;54;428,743624954951
5260879;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;428,743624954951
5260881;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;456,498033373468
5260883;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;2;54;591,718896334552
5260883;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;591,718896334552
5260884;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;901,416153754207
5260885;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,3;54;1167,73607936685
5260885;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1167,73607936685
5260886;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;766,560067260184
5260886;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;766,560067260184
5260886;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;766,560067260184
5260886;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;766,560067260184
5260887;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1107,5822090742
5260888;1;2;1;80;2;1;9;CUARENTENA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,4;54;403,191478785749
5260888;1;3;1;80;2;1;9;CUARENTENA;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,4;54;403,191478785749
5260915;1;1;1;80;2;1;1; ;2; ; ;1; ;2; ;2; ;2; ;400000;2;1;10;1,4;54;511,489131976819
5260915;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;511,489131976819
5260916;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;937,117584065174
5260916;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;937,117584065174
5260917;1;1;1;80;2;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;428,743624954951
5260917;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;428,743624954951
5260917;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;1,2;54;428,743624954951
5260917;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;428,743624954951
5260918;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;745,767936704668
5260919;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;54;745,767936704668
5260920;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,1;54;1478,67417247659
5260921;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,4;54;837,598151415057
5260921;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;837,598151415057
5260922;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1287,68286610543
5260922;1;6;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;1287,68286610543
5260923;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,2;54;770,220376686355
5260923;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;770,220376686355
5260924;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1366,31345378373
5260925;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;433,229861422358
5260926;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;54;894,559743821679
5260927;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1590,16537260321
5260928;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;403,191478785749
5260928;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5260929;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5260930;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;1,4;54;403,191478785749
5260989;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;2;41;1293,14713207486
5260990;1;3;1;80;2;1;3; ;1; ;2;9; ;2; ;2; ;1;40;800000;2;1;10;3;41;373,532379382959
5260991;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;1114,58195561688
5260991;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;1114,58195561688
5260991;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;1114,58195561688
5260992;1;2;1;80;2;1;7; ;2; ; ;1; ;2; ;2; ;1;20;500000;2;1;10;1,4;41;872,793126090314
5260993;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;624,455302092331
5260993;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;41;624,455302092331
5260994;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;41;1096,9708639341
5260999;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;3;41;689,926469888935
5261000;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;955,692143301537
5261002;1;2;1;80;2;2; ; ; ;1;2;9; ;2; ;2; ;1;40;887000;2;1;10; ;41;902,254212752909
5261002;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;902,254212752909
5261003;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;609,518428125798
5261005;1;1;1;80;2;2; ; ; ;1;4;4; ;2; ;2; ; ; ; ;2;1;10; ;41;557,52611720417
5261005;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;557,52611720417
5261005;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;10;4;41;557,52611720417
5261006;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;41;424,877724344963
5261007;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,1;41;567,908297761644
5261007;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;567,908297761644
5261009;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;41;467,508821830004
5261013;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;41;885,803689307948
5261014;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;40;600000;2;1;10;3;41;776,525845428512
5261015;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;200000;2;1;10;2;41;1380,23699606712
5261018;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;10;887000;2;1;10;3;41;953,333995611155
5261018;1;3;1;80;2;1;3; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;10;1,1;41;953,333995611155
5261018;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;41;953,333995611155
5261024;1;5;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;730,624072189707
5261025;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;614,664406081153
5261026;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;1;40;900000;2;1;10;2;41;624,455302092331
5261026;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;41;624,455302092331
5261047;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261047;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261047;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;689,504940873728
5261047;1;6;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261047;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;689,504940873728
5261048;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;2120,47503485971
5261049;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261049;1;2;1;80;2;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261049;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261051;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;433,229861422358
5261051;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;433,229861422358
5261052;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,4;54;1487,08234494322
5261054;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;873,30340434635
5261055;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;403,191478785749
5261056;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;456,498033373468
5261058;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;448,089860906843
5261058;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;448,089860906843
5261059;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5261060;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;54;1184,24149745609
5261061;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1612,76591514299
5261061;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1612,76591514299
5261062;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1107,5822090742
5261063;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;873,30340434635
5261063;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;873,30340434635
5261064;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;543,165476394555
5261065;1;2;1;80;2;1;6; ;2; ; ;6; ;2; ;2; ; ; ; ;2;1;10;1,4;54;670,700944036237
5261066;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;10;1,2;54;1115,99038154082
5261068;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1426,46732407639
5261069;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;464,445055265918
5261069;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;464,445055265918
5261069;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;464,445055265918
5261070;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1323,38429641639
5261070;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1323,38429641639
5261086;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;689,504940873728
5261087;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;10;3;54;2453,80618505279
5261087;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;2453,80618505279
5261088;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;780,665430871879
5261088;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;780,665430871879
5261089;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1334,63328674567
5261090;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1295,27154700853
5261090;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1295,27154700853
5261090;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1295,27154700853
5261091;1;2;1;80;2;1;9;CUARENTENA NACIONAL;2; ; ;1; ;2; ;2; ;1;48;300000;2;1;10;1,3;54;433,229861422358
5261091;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;433,229861422358
5261092;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;3;54;456,498033373468
5261092;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;54;456,498033373468
5261093;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;770,220376686355
5261093;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;770,220376686355
5261094;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5261094;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;403,191478785749
5261095;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1612,76591514299
5261096;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1612,76591514299
5261096;1;3;1;80;2;1;2; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,3;54;1612,76591514299
5261096;1;4;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,4;54;1612,76591514299
5261096;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1612,76591514299
5261097;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;54;810,262474265714
5261097;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;810,262474265714
5261097;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;810,262474265714
5261098;1;1;1;80;2;1;4; ;2; ; ;1; ;2; ;2; ;1;48;500000;2;1;10;1,4;54;1522,32262468001
5261098;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1522,32262468001
5261098;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1522,32262468001
5261098;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1522,32262468001
5261098;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1522,32262468001
5261098;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1522,32262468001
5261098;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1522,32262468001
5261099;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;543,165476394555
5261101;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;54;1184,24149745609
5261102;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;805,921806997321
5261102;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;805,921806997321
5261103;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;479,305054750402
5261103;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;479,305054750402
5261103;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;479,305054750402
5261104;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;10;1,3;54;797,974785104872
5261106;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;05;1078,65804619721
5261106;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;1078,65804619721
5261107;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;1085,19103500298
5261108;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;2075,79148959592
5261108;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;2075,79148959592
5261108;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;2075,79148959592
5261112;2;1;2;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;2228,68283167243
5261129;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;1099,06692856165
5261130;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;689,504940873728
5261131;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;2;54;1454,36995836973
5261131;1;4;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;2;54;1454,36995836973
5261132;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1546,05576982562
5261133;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1064,65305170686
5261133;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1064,65305170686
5261133;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;1064,65305170686
5261134;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;745,767936704668
5261135;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;54;1048,6087841918
5261136;1;1;1;80;2;1;7; ;1; ;1;8; ;2; ;2; ;1;48;600000;2;1;10;1,4;54;403,191478785749
