DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5404951;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;19;950,297047087166
5404952;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;19;1385,68171108507
5404958;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;19;498,474779252736
5404961;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;19;1231,5799778552
5404962;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;19;505,564963155288
5404964;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;19;1054,4449444003
5404965;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;19;1356,01640445626
5404965;1;4;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;19;1356,01640445626
5404965;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;19;1356,01640445626
5404967;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;19;1185,21300098704
5404968;1;1;1;80;2;1;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;4;19;1423,75294111641
5404968;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;19;1423,75294111641
5404968;1;8;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;19;1423,75294111641
5409286;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;50;2246,43562050635
5409286;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409286;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409287;1;1;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,4;50;547,911126952768
5409288;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409288;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409289;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;2;50;2246,43562050635
5409290;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;2246,43562050635
5409290;1;2;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;1,4;50;2246,43562050635
5409290;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;50;2246,43562050635
5409290;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409290;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409291;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;2246,43562050635
5409291;1;3;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;03;1,2;50;2246,43562050635
5409291;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409291;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409292;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,3;50;2246,43562050635
5409293;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409293;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409293;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409294;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;50;547,911126952768
5409294;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;03;4;50;547,911126952768
5409294;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;50;547,911126952768
5409295;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;50;2246,43562050635
5409295;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;50;2246,43562050635
5409296;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409296;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;50;547,911126952768
5409296;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409297;1;1;1;80;2;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409297;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409298;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409299;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;3;50;2246,43562050635
5409299;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409300;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;1,4;50;2246,43562050635
5409318;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409319;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409319;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409319;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409320;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;03;1,2;50;1212,23608295973
5409321;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409323;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;50;547,911126952768
5409325;1;2;1;80;2;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;2246,43562050635
5409325;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409325;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409326;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;50;547,911126952768
5409331;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409336;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409336;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;547,911126952768
5409343;1;2;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;4;50;547,911126952768
5409346;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;4;50;2246,43562050635
5409346;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;50;2246,43562050635
5409346;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2246,43562050635
5409348;1;2;1;80;2;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;50;547,911126952768
5409349;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;2931,9414924539
5409349;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;2931,9414924539
5409350;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;50;1116,26034891083
5409351;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;50;715,107681086318
5409351;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;50;715,107681086318
5409353;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;50;715,107681086318
5409353;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;50;715,107681086318
5409356;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;50;715,107681086318
5409357;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;50;2931,9414924539
5409361;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;48;250000;2;1;03;2;52;3023,46614500884
5409362;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;300000;2;1;03;4;52;3401,52852363111
5409362;1;4;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;1,2;52;3401,52852363111
5409362;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;3401,52852363111
5409363;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;1;24;300000;2;1;03;4;52;2545,11947526599
5409363;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;2545,11947526599
5409377;1;2;1;80;2;1;7; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;52;2244,23083846937
5409377;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;25;800000;2;1;03; ;52;2244,23083846937
5409378;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;2367,66144231975
5409379;1;7;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;4937,65301787284
5409380;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,3;52;2922,91512259073
5409380;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;2922,91512259073
5409381;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,3;52;2846,00811206261
5409382;1;2;1;80;2;1;2; ;2; ; ;2; ; ; ;2; ; ; ; ; ;1;03;1,2;52;2036,13854450977
5409383;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;3123,25273696924
5409383;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;3123,25273696924
5409387;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;2;52;2816,32192489072
5409388;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;03;4;52;4003,30579722435
5409389;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;2545,11947526599
5409390;1;2;1;80;2;1;8; ;2; ; ;2; ;2; ;2; ;1;25;908000;2;1;03;1,3;52;1735,24990771315
5409390;1;3;1;80;2;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;1,3;52;1735,24990771315
5409391;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;1440,11929838489
5409391;1;4;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;1440,11929838489
5409392;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;3223,80375938735
5409393;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;1;300000; ; ; ;2;1;03;4;52;1460,60320467694
5409394;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;2745,4570896445
5409397;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;5760,47719353955
5409397;1;7;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;5760,47719353955
5409398;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;52;2138,46256478383
5409398;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;2138,46256478383
5409399;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ;1;24;500000;2;1;03;1,2;52;3801,9370210906
5409399;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;3801,9370210906
5409399;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;3801,9370210906
5409400;1;2;1;80;2;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;3481,01756853963
5409402;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;3326,83830025836
5409404;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;2;52;3678,34278826873
5409406;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;1682,37791244604
5409408;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;1682,37791244604
5409408;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;1682,37791244604
5409424;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;500000;2;1;03;2;52;3724,20508654801
5409424;1;4;1;80;2;1;2; ;2; ; ;2; ;2; ;1;908526;2; ;908526;2;1;03;1,2;52;3724,20508654801
5409425;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;2634,31959440921
5409425;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;2634,31959440921
5409426;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;4;52;3801,9370210906
5409426;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;3801,9370210906
5409426;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;3801,9370210906
5409426;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;3801,9370210906
5409427;1;1;1;80;2;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;52;1460,60320467694
5409428;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;300000;2;1;03;4;52;1837,57392798721
5409428;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;1837,57392798721
5409431;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;1440,11929838489
5409434;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;2491,87236411788
5409436;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;52;3134,60364024413
5409437;1;1;1;80;2;1;3; ;2; ; ;1; ;2; ;2; ;1;40;200000;2;1;03;1,3;52;3046,34572644112
5409437;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;52;3046,34572644112
5409438;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;1460,60320467694
5409439;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;1460,60320467694
5409440;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;1;600000; ; ; ;2;1;03;1,2;52;3589,5571419045
5409441;1;2;1;80;2;1;6; ;2; ; ;1; ;2; ;2; ;1;24;500000;2;1;03;3;52;3589,5571419045
5409443;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;52;1460,60320467694
5409444;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;52;2213,596577456
5409476;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;500000;2;1;03;2;70;1183,1952794792
5409476;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;70;1183,1952794792
5409477;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;03; ;70;851,966813155918
5409479;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;844,897742747428
5409481;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ;1;28;400000;2;1;03;2;70;1201,86545449683
5409481;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;70;1201,86545449683
5409482;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;858,401196842336
5409483;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;1438,64944437251
5409484;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;70;554,033339648168
5409484;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;554,033339648168
5409484;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ;1;25;350000;2;1;03; ;70;554,033339648168
5409484;1;9;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;554,033339648168
5409485;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;70;458,591129965676
5409485;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;458,591129965676
5409485;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;70;458,591129965676
5409498;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1841,99817057981
5409500;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1573,61375734
5409500;1;4;1;80;2;1;6; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;03;2;76;1573,61375734
5409500;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1573,61375734
5409504;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;76;2476,75924362251
5409505;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;2752,06720094786
5409505;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;2752,06720094786
5409507;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;76;1443,58660766768
5409507;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;76;1443,58660766768
5409507;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;1443,58660766768
5409514;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;98;2;1;03;1,4;76;3053,68027353575
5409515;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;76;3409,45085458628
5409524;1;2;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;4;76;1443,58660766768
5409526;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;76;2720,53227308094
5409559;1;1;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;68;1810,5860132507
5409560;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;1029,10096993382
5409561;1;1;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;1,2;68;1029,10096993382
5409561;1;2;1;80;2;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;03;1,2;68;1029,10096993382
5409562;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;1029,10096993382
5409562;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;1029,10096993382
5409562;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;1029,10096993382
5409562;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;1029,10096993382
5409566;1;1;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;4219,31397672866
5409566;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;4219,31397672866
5409566;1;5;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;4219,31397672866
5409566;1;6;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;4219,31397672866
5409568;1;1;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;3;68;1029,10096993382
5409568;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;1029,10096993382
5409570;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;2;68;4219,31397672866
5409570;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;68;4219,31397672866
5409571;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;68;1029,10096993382
5409572;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;4219,31397672866
5409573;1;1;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;03;3;68;1029,10096993382
5409574;1;1;1;80;2;1;5; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;68;1029,10096993382
5409574;1;2;1;80;2;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;03;4;68;1029,10096993382
5409574;1;3;1;80;2;1;5; ;2; ; ;10; ;2; ;2; ; ; ; ;2;1;03;4;68;1029,10096993382
5409574;1;4;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;1029,10096993382
5409575;1;1;1;80;2;1;9;PANDEMIA COVID 19;2; ; ;1; ;2; ;2; ;1;50;600000;2;1;03;1,2;68;1029,10096993382
5409575;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;68;1029,10096993382
5409575;1;3;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;1,4;68;1029,10096993382
5410235;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410236;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;8300,55056157013
5410236;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;8300,55056157013
5410240;1;3;1;80;2;1;4; ;2; ; ;4; ;2; ;2; ;2; ;908526;2;1;03;3;25;2382,11092546432
5410243;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;25;4797,69165695893
5410243;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;4797,69165695893
5410245;1;3;1;80;2;1;2; ;2; ; ;2; ;2; ;2; ;2; ;450000;2;1;03;2;25;8000,59025139639
5410254;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;7259,43361385468
5410257;1;1;1;80;2;1;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;3;25;2382,11092546432
5410266;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410268;1;1;1;80;2;1;6; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;25;2382,11092546432
5410268;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410269;1;1;1;80;2;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;03;4;25;2382,11092546432
5410269;1;2;1;80;2;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;03;4;25;2382,11092546432
5410273;1;2;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;6192,10543328305
5410278;1;3;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410278;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410279;1;1;1;80;2;1;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;03;4;25;4663,70663098201
5410320;1;2;1;80;2;1;6; ;1; ;2;1; ;2; ;2; ; ; ; ;2;1;03;3;25;2382,11092546432
5410322;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;25;2382,11092546432
5410322;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410322;1;5;1;80;2;1;6; ;2; ; ;11; ;1; ;2; ; ; ; ;2;1;03;4;25;2382,11092546432
5410324;1;2;1;80;2;1;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;25;2382,11092546432
5410324;1;4;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;25;2382,11092546432
5410325;1;2;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;25;7900,07503144977
5410328;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;25;2382,11092546432
5410363;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ;2; ;908526;2;1;03;3;25;9766,65479440371
5410363;1;5;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;9766,65479440371
5410364;1;2;1;80;2;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;03;4;25;2382,11092546432
5410364;1;4;1;80;2;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;03; ;25;2382,11092546432
5410365;1;2;1;80;2;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;03;1,2;25;2382,11092546432
5410365;1;3;1;80;2;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;03; ;25;2382,11092546432
