Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
224038;2;2;68;70;6;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;68;454,059371956741
224260;2;3;73;70;4;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;148,586438083917
224281;2;3;73;70;6;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;284,742442243081
224281;2;5;73;70;3;48;1; ;1;1;2;3;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;600000;1;900000;1;79;79;1810;18;73;284,742442243081
224290;2;2;73;70;6;40;1; ;2;1;2;6;1; ;3;2;8; ;2; ;2;11;TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;6000000;1;53;53;5521;55;73;197,675172172786
224292;2;1;73;70;200;48;1; ;1;1;2;8;1; ;4;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;60;60;0111;01;73;221,277495542047
224292;2;2;73;70;4;40;1; ;1;1;2;8;1; ;8;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;53;53;8045;80;73;221,277495542047
224292;2;5;73;70;48;48;1; ;2;1;2;4;1; ;2;2;8; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2; ;1;36;77;1511;15;73;221,277495542047
224294;2;2;73;70;4;48;1; ;1;1;2;4;1; ;2;2;2; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;77;1551;15;73;154,218899281425
224305;2;2;73;70;208;48;1; ;1;1;2;16;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;37;53;5530;55;73;233,666765644532
224305;2;3;73;70;156;48;1; ;1;1;2;156;2; ;9;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7524;75;73;233,666765644532
224305;2;4;73;70;52;48;1; ;1;1;2;2;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;408000;1;408000;1;45;45;5234;52;73;233,666765644532
224305;2;5;73;70;52;48;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;95;93;4552;45;73;233,666765644532
224305;2;7;73;70;104;48;4; ;1;1;2;32;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2150000;1;44;44;8512;85;73;233,666765644532
224312;2;2;73;70;156;48;3; ;1;1;2;56;3; ;1;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;73;203,662677162771
224312;2;3;73;70;52;48;1; ;1;1;2;14;1; ;3;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2700000;1;95;95;4521;45;73;203,662677162771
224313;2;1;73;70;12;48;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;95;95;4521;45;73;226,248254125188
224313;2;2;73;70;208;48;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;55;45;5262;52;73;226,248254125188
224314;2;2;73;70;104;40;1; ;1;2;2;12;1; ;2;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;520000;1;45;45;5529;55;73;203,428676124553
224317;2;4;73;70;48;48;1; ;1;1;2;3;1; ;4;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;1200000;1;78;78;5232;52;73;135,608477893569
224323;2;4;73;70;104;48;2; ;2;2;2;104;2; ;9;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;1000000;1;12;12;7411;74;73;165,336493952309
224324;2;2;73;70;3;44;1; ;2;1;2;4;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;4000000;1;32;32;5030;50;73;194,447436986867
224325;2;1;73;70;4;48;3; ;2;1;2;4;4; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;600000;1;54;94;2090;20;73;189,398557437495
224328;2;3;73;70;5;48;2; ;1;2;2;6;2; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;13;13;8050;80;73;252,625889578176
224330;2;2;73;70;8;40;1; ;2;2;2;24;1; ;4;1; ;.;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;79;79;1810;18;73;188,045671874367
224331;2;1;73;70;3;40;1; ;1;1;2;2;1; ;7;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;250000;1;1000000;1;58;58;7492;74;73;229,605124506705
224334;2;3;73;70;32;40;1; ;1;1;2;32;1; ;4;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;700000;1;37;87;4530;45;73;219,895877411225
224335;2;3;73;70;4;40;3; ;1;1;2;2;1; ;3;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;54;77;1551;15;73;154,197971294885
224336;2;1;73;70;24;40;2; ;2;2;2;48;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;58;58;6331;63;73;189,398557437495
224342;2;2;73;70;24;24;4; ;1;1;2;24;4; ;1;2;5; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;150000;1;79;79;1810;18;73;200,915928127566
224343;2;1;73;70;6;40;1; ;2;2;2;7;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;12000000;1;07;07;8511;85;73;188,27218637968
224350;2;1;73;70;2;48;1; ;1;1;2;3;1; ;3;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;224000;1;1000000;1;53;53;5521;55;73;201,519559698112
224350;2;2;73;70;4;24;1; ;2;2;2;4;1; ;3;2;5; ;5; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;60000;1;60000;1;45;45;5237;52;73;201,519559698112
224352;2;2;73;70;52;60;1; ;1;1;2;52;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;84;84;9242;92;73;216,13123668296
224356;2;3;73;70;60;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;73;189,062418281211
224358;2;2;73;70;36;48;1; ;1;1;2;60;4; ;1;2;6; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;45;9242;92;73;204,817780788279
224358;3;1;73;70;26;48;1; ;1;1;2;26;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;77;77;1541;15;73;204,817780788279
224358;3;3;73;70;48;60;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;87; ; ; ;73;204,817780788279
224358;3;6;73;70;8;60;8; ;1;1;2;8;1; ;3;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;80000;1;62;57;5521;55;73;204,817780788279
224360;2;2;73;70;13;60;1; ;1;1;2;13;1; ;9;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;720000;1;79;53;7530;75;73;197,173360672057
224360;2;3;73;70;24;60;1; ;1;1;2;24;1; ;2;2;5; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;50000;1;59;59;9309;93;73;197,173360672057
224368;2;1;73;70;4;48;3; ;1;1;2;4;4; ;1;2;4; ;7; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;3600000;1;54;54;9500;95;73;136,611885483303
224373;2;2;73;70;208;84;1; ;1;1;2;208;1; ;3;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;45000;1;540000;1;58;95;4521;45;73;216,13123668296
224378;2;3;73;70;8;48;1; ;1;1;2;28;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;99;99;5020;50;73;218,522941925688
224381;2;3;73;70;96;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;255,845717546417
224383;2;2;73;70;32;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;73;197,1512873993
224384;2;2;73;70;48;30;1; ;1;1;2;672;1; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;77;1551;15;73;188,815853853489
224387;2;1;73;70;8;80;1; ;1;1;2;8;1; ;5;2;8; ;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;87;87;3420;34;73;188,794925866949
224388;3;2;73;70;8;50;4; ;1;1;2;8;4; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;85;85;4542;45;73;237,656000164288
224393;4;1;73;70;24;30;1; ;1;1;2;208;1; ;3;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;37;53;5530;55;73;282,599324778422
224398;2;4;73;70;104;48;1; ;1;1;2;52;1; ;5;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;44;8512;85;73;168,462091020161
224409;2;1;73;70;3;48;1; ;2;2;2;4;4; ;2;2;9; ;8; ;2;7; ; ; ; ; ;1; ; ; ; ; ;1;2000000;1;28000000;1;21;44;6421;64;73;203,662677162771
224409;2;3;73;70;4;40;1; ;2;2;2;51;1; ;2;2;7; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;100000;1;34;44;6421;64;73;203,662677162771
224410;2;2;73;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;85; ; ; ;73;178,067787078409
224417;2;3;73;70;4;40;1; ;1;1;2;2;1; ;5;2;2; ;2; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;400000;1;45;45;5233;52;73;135,606557179747
224419;2;4;73;70;4;40;1; ;1;1;2;10;1; ;5;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;45;5234;52;73;183,701393562134
224419;3;1;73;70;4;40;2; ;1;1;2;9;1; ;6;2;5; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;800000;1;13;13;8060;80;73;183,701393562134
224426;2;4;73;70;20;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;73;157,983540009691
224428;2;2;73;70;48;48;1; ;2;2;2;50;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;45;45;1592;15;73;123,364512164871
224428;2;3;73;70;12;24;1; ;2;2;2;12;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;40000;1;100000;1;45;45;5211;52;73;123,364512164871
224432;2;3;73;70;4;48;1; ;1;1;2;50;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;45;56;9500;95;73;133,886064434638
224436;2;5;73;70;12;48;1; ;2;2;2;12;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;1;2000000;1;34;34;7499;74;73;238,259631734834
224442;2;2;76;70;2;48;1; ;1;1;2;14;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;980000;1;45;54;9500;95;76;909,934466640649
224446;2;2;76;70;16;60;1; ;1;1;2;6;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;98;98;6021;60;76;561,26764901349
224447;2;4;76;70;1;48;1; ;2;2;2;4;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;800000;1;2500000;1;83;83;2811;28;76;914,447726648209
224448;2;2;76;70;3;48;3; ;1;1;2;48;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;76;771,562515536716
224450;2;2;76;70;24;48;1; ;1;1;2;48;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;76;682,502540477616
224451;2;2;76;70;12;48;1; ;1;1;2;48;4; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;76;748,053620312769
224457;2;3;76;70;24;48;1; ;1;1;2;36;1; ;3;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;76;630,558214696158
224463;2;2;76;70;8;72;1; ;1;1;2;20;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;11050000;1;15;16;7430;74;76;633,650574226457
224468;2;1;76;70;12;45;4; ;2;2;2;16;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;55;55;9500;95;76;669,45022574699
224468;2;2;76;70;4;72;1; ;1;1;2;4;1; ;6;2;1; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;3400000;1;80;80;1921;19;76;669,45022574699
224468;3;3;76;70;96;48;1; ;1;1;2;96;1; ;2;2;4; ;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;87;57;5521;55;76;669,45022574699
224470;2;3;76;70;48;48;1; ;1;1;2;8;1; ;2;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;400000;1;16;16;2220;22;76;687,835869745826
224472;2;1;76;70;12;48;4; ;1;1;2;48;4; ;1;2;7; ;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;93;4552;45;76;723,885973328929
224475;2;1;76;70;104;48;1; ;1;1;2;35;4; ;1;2;12;COMO PENSIONADA TIENE EL SERVICIO;1; ;2;10; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;89;89;3699;36;76;624,771646591278
224475;2;2;76;70;235;56;2; ;2;2;2;4;4; ;1;2;12;ERA UN TRABAJO TEMPORAL;8; ;2;11;ERA UN TRABAJO TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;240000;1;2440000;1;19;13;8050;80;76;624,771646591278
224477;2;3;76;70;1;55;1; ;1;1;2;3;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;1650000;1;97;97;4521;45;76;630,558214696158
224478;2;3;76;70;8;48;5; ;2;2;2;8;1; ;4;2;12;EL TRABAJO ERA TEMPORAL;4; ;2;11;EL TRABAJO ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;300000;1;1000000;1;45;45;5233;52;76;791,729201334466
224481;2;1;76;70;2;84;4; ;1;1;2;2;4; ;1;2;12;NO TENIA NECESIDAD;4; ;2;11;NO TENIA NECESIDAD; ; ; ; ; ; ; ; ;1; ;1;400000;1;2400000;1;99;99;5020;50;76;735,930500108691
224481;2;2;76;70;12;60;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;735,930500108691
224485;2;3;76;70;13;84;1; ;2;2;2;15;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;98;98;4542;45;76;884,26305625038
224486;2;1;76;70;104;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;76;676,647412784176
224487;2;7;76;70;2;84;1; ;2;2;2;8;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;45;1551;15;76;789,321891911203
224488;2;3;76;70;26;48;1; ;1;1;2;2;1; ;2;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;408000;1;408000;1;45;45;5233;52;76;815,108463554352
224492;2;1;76;70;998;72;4; ;2;2;2;17;4; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;1;300000;1;2400000;1;84;87;4541;45;76;884,200322878023
224492;2;3;76;70;2;40;4; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;76;884,200322878023
224516;2;1;76;70;52;24;1; ;2;2;2;52;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5262;52;76;1460,18246493442
224516;3;1;76;70;3;48;1; ;1;1;2;3;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;4900000;1;98;98;6041;60;76;1460,18246493442
224517;2;2;76;70;1;48;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;76;1709,35843413832
224518;2;2;76;70;3;48;1; ;1;1;2;3;1; ;4;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;800000;1;59;59;8532;85;76;1860,23402498072
224519;2;1;76;70;52;48;1; ;1;1;2;56;1; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5237;52;76;1476,14147887035
224519;4;2;76;70;8;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;76;1476,14147887035
224519;4;8;76;70;3;48;4; ;1;1;2;3;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;200000;1;56;56;9500;95;76;1476,14147887035
224521;2;2;76;70;3;48;4; ;1;1;2;3;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;500000;1;56;59;9500;95;76;1834,50483289989
224523;2;2;76;70;20;24;1; ;1;1;2;20;4; ;1;1; ;.;2; ;2;10; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;59;59;9500;95;76;1583,45840266893
224536;2;2;76;70;130;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;76;673,048819265583
224536;2;3;76;70;78;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;76;673,048819265583
224539;2;2;76;70;250;25;1; ;1;1;2;4;1; ;3;2;12;ERA TEMPORAL;1; ;2;11;ES TEMPORAL; ; ; ; ; ; ; ;1; ;SIN INFORMACION;1;60000;1;98;1;55;45;5262;52;76;617,18243298565
224539;2;3;76;70;24;50;1; ;1;1;2;16;1; ;3;2;12;ES TEMPORAL;1; ;2;11;ES TEMPORAL; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;85;95;7430;74;76;617,18243298565
224539;2;4;76;70;8;40;3; ;1;1;2;8;3; ;1;2;1; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;54;54;9500;95;76;617,18243298565
224549;2;3;76;70;24;40;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;969,567685410006
224551;3;1;76;70;24;60;1; ;1;1;2;2;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;98;1;98;84;5020;50;76;751,165837743803
224556;2;2;76;70;1;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;76;733,584355994552
224556;3;1;76;70;208;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;733,584355994552
224561;2;3;76;70;24;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;76;568,100176568253
224564;2;6;76;70;4;72;3; ;1;1;2;336;3; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;76;692,306393134491
224566;2;2;76;70;104;48;1; ;2;2;2;9;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;95;95;4521;45;76;682,502540477616
224567;2;2;76;70;5;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;847,961850767277
224570;2;2;76;70;8;60;1; ;1;1;2;96;3; ;7;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;55;54;9500;95;76;679,389369213556
224580;2;2;76;70;16;48;1; ;2;2;2;96;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;11;97;2423;24;76;745,937978466844
224587;2;3;76;70;1;40;1; ;1;1;2;2;1; ;5;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2940000;1;32;39;8512;85;76;606,244156430494
224608;2;3;76;70;8;48;1; ;1;1;2;52;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;76;818,085661831772
224609;2;2;76;70;4;48;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;1800000;1;45;45;5239;52;76;643,710480465133
224758;2;3;05;70;52;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;05;713,175781803674
224775;2;5;05;70;60;48;1; ;1;1;2;60;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;1589;15;05;633,071820942865
224781;2;2;05;70;24;48;2; ;2;2;2;52;2; ;9;1; ;.;8; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;85;0000;00;05;1037,39244174319
224788;2;2;05;70;48;48;1; ;1;1;2;60;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;05;784,087160868348
224788;2;3;05;70;250;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;05;784,087160868348
224788;2;4;05;70;160;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;05;784,087160868348
224789;2;1;05;70;98;48;3; ;1;1;2;100;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;97;1810;18;05;669,559470304457
224792;2;2;05;70;48;48;3; ;1;1;2;100;1; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;79;1810;18;05;596,443616466334
224795;2;3;05;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;05;768,436726113725
224795;2;4;05;70;5;50;4; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;05;768,436726113725
224798;2;5;05;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;05;750,794033128271
224809;2;3;08;70;6;50;1; ;1;1;2;32;1; ;2;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5219;52;08;659,030084133782
224854;2;1;11;70;78;50;1; ;1;1;2;80;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;11;11;5020;50;11;2447,07445387924
224860;2;1;11;70;24;48;4; ;1;1;2;24;4; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;1500000;1;85;85;7421;74;11;1738,00734424027
224868;2;1;11;70;104;50;1; ;2;2;2;104;1; ;6;2;8; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;03;80;1921;19;11;2669,53799248141
224868;2;2;11;70;60;48;1; ;1;2;2;60;1; ;5;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;55;8046;80;11;2669,53799248141
224869;2;1;11;70;200;48;1; ;1;1;2;250;1; ;5;2;7; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;18;59;9249;92;11;2975,92264358003
224869;2;2;11;70;156;48;1; ;1;1;2;156;1; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;11;2975,92264358003
225008;2;4;23;70;12;45;1; ;1;1;2;13;1; ;3;2;2; ;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;53;33;6424;64;23;100,310432465096
225008;2;6;23;70;4;45;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;23;100,310432465096
225108;2;1;66;70;2;48;1; ;1;1;2;2;1; ;5;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;375000;1;1500000;1;58;58;5233;52;66;303,61074687112
225109;2;2;66;70;8;48;1; ;1;1;2;8;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;45;45;5233;52;66;302,966683002798
225109;2;3;66;70;32;48;1; ;2;2;2;32;2; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4800000;1;13;13;8050;80;66;302,966683002798
225110;2;2;66;70;4;48;1; ;1;1;2;36;1; ;2;1; ;.;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;45;5239;52;66;303,61074687112
