DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;DPTO;fex_c_2011
1924082;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;3795,43438857205
1924082;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;76;3795,43438857205
1924083;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;5238,32616318434
1924084;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;7749,98186592559
1924084;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;7749,98186592559
1924084;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;76;7749,98186592559
1924084;1;4;1;50;2; ; ;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ;76;7749,98186592559
1924085;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;4103,44954708509
1924087;1;1;1;50;2; ; ;1;6;LABORES DE PANCOGER (AUTOCONSUMO);2;2;2;2;2; ; ; ; ; ; ; ;76;7303,89333570694
1924087;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;11; ; ; ; ; ; ;76;7303,89333570694
1924087;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;7303,89333570694
1924087;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;76;7303,89333570694
1924087;2;1;2;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;7303,89333570694
1924087;2;2;2;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;76;7303,89333570694
1924101;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;6853,95508833129
1924101;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;6853,95508833129
1924101;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;76;6853,95508833129
1924102;1;1;1;50;2; ; ;1;6;CULTIVAR PARA EL AUTOCONSUMO;2;2;2;2;1;11; ; ; ; ; ; ;76;5238,32616318434
1924104;1;1;1;50;2; ; ;1;6;CULTIVAR PARA EL AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;76;5238,32616318434
1924106;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;5238,32616318434
1924107;1;1;1;50;2; ; ;1;6;LIMPIAR CULTIVOS PARA AUTOCONSUMO;1; ; ; ; ; ; ; ; ; ; ; ;76;4990,72297085001
1924107;1;2;1;50;2;1; ;2;6;DESCANSAR;2;2;2;1; ; ; ; ; ; ; ;1;76;4990,72297085001
1924108;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;5398,51094690972
1924108;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;76;5398,51094690972
1924109;1;1;1;50;2; ; ;1;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;76;4941,93665882621
1924109;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;76;4941,93665882621
1924110;1;1;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;5793,18568587367
1924110;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;5793,18568587367
1924110;1;3;1;50;2; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;76;5793,18568587367
1924110;1;4;1;50;2; ; ;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ;76;5793,18568587367
1924111;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;6854,16463682836
1924111;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;76;6854,16463682836
1924126;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;5606,25725428364
1924126;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;76;5606,25725428364
1924126;1;3;1;50;2; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;5606,25725428364
1924126;1;4;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;76;5606,25725428364
1924126;1;6;1;50;2; ; ;6;6;EN CONVALESCENCIA;1; ; ; ; ; ; ; ; ; ; ; ;76;5606,25725428364
1924127;1;1;1;50;2; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;5243,39768435304
1924127;1;2;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;76;5243,39768435304
1924127;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;76;5243,39768435304
1924128;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;4941,93665882621
1924128;1;2;1;50;2; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;76;4941,93665882621
1924133;1;1;1;50;2;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;76;5931,25905757927
1924133;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;76;5931,25905757927
1924133;1;3;1;50;2; ; ;1;6;PASEAR;2;2;2;2;1;6; ;2; ;2; ; ;76;5931,25905757927
1924134;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;3965,37617537949
1924134;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;76;3965,37617537949
1924135;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;76;5931,25905757927
1924135;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;76;5931,25905757927
1924135;1;3;1;50;2; ; ;3;6;DESCANSAR;1; ; ; ; ; ; ; ; ; ; ; ;76;5931,25905757927
1927600;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3928,95480916892
1927600;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3928,95480916892
1927600;1;3;1;50;2; ; ;1;3; ;2;2;1; ; ; ; ; ; ; ; ; ;05;3928,95480916892
1927600;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3928,95480916892
1927600;1;5;1;50;2; ; ;5;6;CUIDAR  ANIMALES DE AUTOCONSUMO;2;2;2;2;2; ; ; ; ; ; ; ;05;3928,95480916892
1927601;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4915,13430611401
1927601;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4915,13430611401
1927602;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5308,49160070286
1927602;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5308,49160070286
1927602;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;5308,49160070286
1927602;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5308,49160070286
1927603;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4083,56641006561
1927603;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4083,56641006561
1927603;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4083,56641006561
1927604;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4426,61644064251
1927606;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4781,79151302846
1927606;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4781,79151302846
1927606;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4781,79151302846
1927607;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5436,14506519708
1927607;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;5436,14506519708
1927607;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5436,14506519708
1927608;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4272,00483974582
1927608;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4272,00483974582
1927608;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4272,00483974582
1927610;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4366,00452599158
1927610;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4366,00452599158
1927610;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4366,00452599158
1927621;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4732,2306336429
1927621;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4732,2306336429
1927621;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4732,2306336429
1927622;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4626,75386664007
1927622;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4626,75386664007
1927623;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3457,24465173216
1927623;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3457,24465173216
1927623;1;5;1;50;2; ; ;1;6;VER  TV;2;2;1; ; ; ; ; ; ; ; ; ;05;3457,24465173216
1927624;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4449,21918362561
1927624;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4449,21918362561
1927635;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;3966,71098588011
1927635;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3966,71098588011
1927636;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;8480,3330755355
1927636;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;8480,3330755355
1927636;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;8480,3330755355
1927637;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3013,37626242099
1927637;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3013,37626242099
1927637;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3013,37626242099
1927638;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;4260,49621824901
1927638;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4260,49621824901
1927638;1;3;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4260,49621824901
1927638;1;4;1;50;2; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4260,49621824901
1927638;1;6;1;50;2; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4260,49621824901
1927639;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3672,64121781483
1927639;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3672,64121781483
1927640;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;05;4610,26649774001
1927640;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4610,26649774001
1927640;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;7; ;1;2; ; ; ;05;4610,26649774001
1927640;1;4;1;50;2; ; ;1;6;VER  TELEVISION  Y  LEER;2;2;2;2;2; ; ; ; ; ; ; ;05;4610,26649774001
1927641;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4604,57716914867
1927641;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4604,57716914867
1927641;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4604,57716914867
1927641;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4604,57716914867
1927642;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4598,88784055734
1927642;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;4598,88784055734
1927642;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4598,88784055734
1927642;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4598,88784055734
1927655;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4953,31652831691
1927655;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4953,31652831691
1927656;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4487,72174496318
1927656;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4487,72174496318
1927656;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4487,72174496318
1927657;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5191,63617651736
1927657;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;5191,63617651736
1927657;1;4;1;50;2; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5191,63617651736
1927658;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4626,75386664007
1927658;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4626,75386664007
1927665;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3567,96044387749
1927665;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3567,96044387749
1927665;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3567,96044387749
1927665;1;5;1;50;2; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3567,96044387749
1927665;1;6;1;50;2; ; ;5;6;HACER  MANDADOS;2;2;2;2;2; ; ; ; ; ; ; ;05;3567,96044387749
1927670;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4171,50682014624
1927670;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;4171,50682014624
1927671;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;6102,1845098979
1927671;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;6102,1845098979
1927671;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;6102,1845098979
1927672;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4138,23600116856
1927673;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4111,14790045195
1927673;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4111,14790045195
1927673;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4111,14790045195
1927673;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4111,14790045195
1927675;1;1;1;50;2; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;2819,92146657244
1927675;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;1;2; ; ; ;05;2819,92146657244
1927675;1;4;1;50;2; ; ;1;6;JUGAR FUTBOL;2;2;2;2;2; ; ; ; ; ; ; ;05;2819,92146657244
1927675;1;5;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;2819,92146657244
1927675;1;6;1;50;2; ; ;1;6;JUGAR;2;2;2;2;2; ; ; ; ; ; ; ;05;2819,92146657244
1927676;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3534,43662994317
1927676;1;2;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3534,43662994317
1927676;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3534,43662994317
1927676;1;4;1;50;2; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3534,43662994317
1927678;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4171,50682014624
1927678;1;2;1;50;2; ; ;1;6;VAGAR;2;2;2;2;2; ; ; ; ; ; ; ;05;4171,50682014624
1927679;1;1;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3672,64121781483
1927679;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3672,64121781483
1927680;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4915,13430611401
1927680;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4915,13430611401
1927681;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;5086,65932140247
1927682;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4249,40209676273
1927682;1;2;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4249,40209676273
1927683;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4582,56197671116
1927697;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4543,21886987136
1927697;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;4543,21886987136
1927698;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4710,08547689124
1927698;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;4710,08547689124
1927699;1;1;1;50;2; ; ;1;6;ESTABA ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;05;3413,66918211549
1927699;1;2;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3413,66918211549
1927699;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;3413,66918211549
1927699;1;4;1;50;2; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;3413,66918211549
1927699;1;5;1;50;2; ; ;1;6;VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;05;3413,66918211549
1927699;1;6;1;50;2; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;3413,66918211549
1927699;1;7;1;50;2; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;3413,66918211549
1927699;1;8;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3413,66918211549
1927700;1;1;1;50;2; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;05;6628,8845975723
1927700;1;2;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;6628,8845975723
1927700;1;3;1;50;2; ; ;1;6;DE VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;05;6628,8845975723
1927700;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;6628,8845975723
1927701;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4433,05215386022
1927701;1;2;1;50;2; ; ;2;6;PASEAR EN BAJIRA;2;2;2;2;1;6; ;2; ;2; ; ;05;4433,05215386022
1927701;1;3;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;4433,05215386022
1927701;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4433,05215386022
1927701;1;5;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4433,05215386022
1927702;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4399,5283399259
1927702;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;05;4399,5283399259
1927702;1;3;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4399,5283399259
1927702;1;4;1;50;2; ; ;2;3; ;2;2;2;2;1;9; ; ; ; ; ; ;05;4399,5283399259
1927704;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4421,70503741729
1927704;1;2;1;50;2; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;05;4421,70503741729
1927705;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4017,26516682334
1927705;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;4017,26516682334
1927705;1;5;1;50;2; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4017,26516682334
1927705;1;6;1;50;2; ; ;5;6;CAMINAR;1; ; ; ; ; ; ; ; ; ; ; ;05;4017,26516682334
1927705;1;7;1;50;2; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4017,26516682334
1927706;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4216,65620819452
1927706;1;2;1;50;2; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;05;4216,65620819452
1927707;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4593,23005270574
1927708;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;4664,93608884296
1927708;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;05;4664,93608884296
1927709;1;1;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;05;3906,35206618582
1927709;1;2;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;3906,35206618582
1927709;1;3;1;50;2; ; ;3;3; ;2;2;2;2;1;2; ;2; ;2; ; ;05;3906,35206618582
1927709;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;05;3906,35206618582
1927710;1;1;1;50;2; ; ;2;6;ENFERMO;2;1; ; ; ; ; ; ; ; ; ; ;05;4138,98238579495
1927710;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;05;4138,98238579495
1927710;1;3;1;50;2; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;05;4138,98238579495
1927710;1;4;1;50;2; ; ;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ;05;4138,98238579495
1927710;1;6;1;50;2; ; ;2;3; ;2;2;2;2;1;2; ;2; ;2; ; ;05;4138,98238579495
1927908;1;1;1;50;2; ; ;1;6;INCAPACITADO  POR GRIPA;2;1; ; ; ; ; ; ; ; ; ; ;25;2312,70365205477
1927908;1;2;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2312,70365205477
1927908;1;3;1;50;2; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;25;2312,70365205477
1927908;1;4;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2312,70365205477
1927909;1;1;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1881,97137478649
1927909;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;12; ; ; ; ; ; ;25;1881,97137478649
1927909;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;25;1881,97137478649
1927909;1;4;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;25;1881,97137478649
1927910;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3888,60591879986
1927910;1;2;1;50;2; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;25;3888,60591879986
1927910;1;3;1;50;2; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3888,60591879986
1927910;1;4;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3888,60591879986
1927910;1;5;1;50;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;3888,60591879986
1927910;1;6;1;50;2; ; ;6;6;INCAPACITADA POR MATERNIDAD;2;2;2;2;2; ; ; ; ; ; ; ;25;3888,60591879986
1927910;1;8;1;50;2; ; ;8;3; ;2;2;2;2;2; ; ; ; ; ; ; ;25;3888,60591879986
1927911;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;1307,56447983633
1927911;1;2;1;50;2; ; ;1;6;ENFERMA;1; ; ; ; ; ; ; ; ; ; ; ;25;1307,56447983633
1927911;1;3;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;25;1307,56447983633
1927911;1;4;1;50;2; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;25;1307,56447983633
1927912;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2542,76651987311
1927912;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;2; ;2; ;2; ; ;25;2542,76651987311
1927912;1;3;1;50;2; ; ;3;4; ;2;2;2;2;1;2; ;2; ;2; ; ;25;2542,76651987311
1927912;1;6;1;50;2; ; ;2;6;AYUDANDO A SU PAPA;2;2;2;2;2; ; ; ; ; ; ; ;25;2542,76651987311
1927912;1;7;1;50;2; ; ;2;6;INCAPACITADO POR CIRUGIA DE CADERA;2;2;2;2;2; ; ; ; ; ; ; ;25;2542,76651987311
1927914;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2210,61153632262
1927914;1;2;1;50;2; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;25;2210,61153632262
1927914;1;3;1;50;2; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;25;2210,61153632262
1927915;1;1;1;50;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;25;2055,3030677547
1927915;1;2;1;50;2;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;25;2055,3030677547
