DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5248240;1;2;1;80;52;1;1;7; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;2;52;149,711543283489
5248243;1;1;1;80;52;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;4;52;161,306802577811
5248243;1;2;1;80;52;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;3;52;161,306802577811
5248243;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;161,306802577811
5248243;1;4;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;161,306802577811
5248250;1;3;1;80;52;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;52;220,33078992222
5248251;1;1;1;80;52;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;52;177,374860436673
5248251;1;2;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;52;177,374860436673
5248251;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;177,374860436673
5248252;1;1;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;52;318,826984799792
5248252;1;2;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;318,826984799792
5248252;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;318,826984799792
5248254;1;1;1;80;52;1;1;9;POR INICIO DE PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ; ; ; ;2;1;10;1,4;52;155,854433580873
5248256;1;2;1;80;52;1;1;3; ;2; ; ;9; ;1; ;2; ;1;40;877000;2;1;10;4;52;237,983444481481
5248256;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;237,983444481481
5248256;1;5;1;80;52;1;1;9;POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;52;237,983444481481
5248256;1;6;1;80;52;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;52;237,983444481481
5248266;1;1;1;80;54;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;380,5194777801
5248267;1;1;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;54;408,383549557331
5248268;1;3;1;80;54;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;474,250882178355
5248270;1;1;1;80;52;1;1;8; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;10;1,4;52;253,431936427165
5248270;1;5;1;80;52;1;1;7; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,3;52;253,431936427165
5248271;1;2;1;80;52;1;1;6; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,3;52;286,178952278149
5248273;1;1;1;80;52;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;52;137,9673173242
5248273;1;2;1;80;52;1;1;7; ;2; ; ;8; ;2; ;2; ;1;40;400000;2;1;10;1,3;52;137,9673173242
5248274;1;1;1;80;27;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;10;3;27;32,2429494712116
5248274;1;2;1;80;27;1;1;4; ;2; ; ;4; ;2; ;2; ;1;40;350000;2;1;10;2;27;32,2429494712116
5248275;1;1;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ;1;40;850000;2;1;10; ;27;32,2429494712116
5248278;1;1;1;80;05;1;1;7; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;1,4;05;1154,56763794984
5248278;1;2;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1154,56763794984
5248279;1;2;1;80;05;1;1;3; ;2; ; ;9; ;1;1;2; ; ; ; ;1;1;10;1,4;05;1481,95857027389
5248279;1;3;1;80;05;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;05;1481,95857027389
5248279;1;4;1;80;05;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;05;1481,95857027389
5248280;1;2;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;850000;2;1;10;3;27;32,2429494712116
5248280;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248283;1;2;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;3;05;1995,66238526324
5248285;1;1;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;850000;2;1;10;1,4;27;32,2429494712116
5248286;1;1;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;1200000;2;1;10;3;27;32,2429494712116
5248287;1;2;1;80;27;1;1;2; ;2; ; ;2; ;2; ;2; ;1;24;877803;2;1;10;1,1;27;32,2429494712116
5248288;1;4;1;80;27;1;1;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248288;1;5;1;80;27;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,1;27;32,2429494712116
5248290;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248291;1;2;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;970000;2;1;10;3;27;32,2429494712116
5248291;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248291;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248292;1;1;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248294;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248295;1;1;1;80;27;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248298;1;1;1;80;05;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;3;05;1650,20166903657
5248301;1;1;1;80;05;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;05;1136,13816726133
5248302;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248303;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248303;1;4;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248303;1;5;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248303;1;6;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248304;1;1;1;80;27;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248305;1;1;1;80;27;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;27;32,2429494712116
5248305;1;2;1;80;27;1;1;9;POR EL COVID 19;2; ; ;12;POR EL COVID 19;2; ;2; ; ; ; ;2;1;10;1,4;27;32,2429494712116
5248305;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248306;1;1;1;80;27;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;27;32,2429494712116
5248306;1;2;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;2;27;32,2429494712116
5248307;1;1;1;80;27;1;1;8; ;2; ; ;5; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248307;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248307;1;4;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248307;1;5;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248307;1;6;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248308;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248313;1;1;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248313;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248314;1;1;1;80;27;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;27;170,035969799657
5248314;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;170,035969799657
5248317;1;1;1;80;27;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;27;174,111927144543
5248318;1;1;1;80;27;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;27;32,2429494712116
5248318;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248319;1;1;1;80;27;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248319;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248320;1;1;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;174,111927144543
5248321;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248322;1;1;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;112,408593236893
5248323;1;2;1;80;27;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248325;1;1;1;80;27;1;1;7; ;2; ; ;1; ;1;2;2; ; ; ; ;1;1;10;1,4;27;32,2429494712116
5248325;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248326;1;1;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;10;3;27;32,2429494712116
5248326;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248326;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248327;1;1;1;80;27;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;27;174,111927144543
5248327;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;174,111927144543
5248331;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;10; ;27;174,111927144543
5248331;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;10; ;27;174,111927144543
5248332;1;1;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;900000;2;1;10; ;27;32,2429494712116
5248333;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248334;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248335;1;1;1;80;27;1;1;3; ;2; ; ;9; ;2; ;2; ;1;40;900000;2;1;10;2;27;174,111927144543
5248335;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;174,111927144543
5248335;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;174,111927144543
5248335;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;174,111927144543
5248336;1;1;1;80;27;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;27;97,4196826232744
5248336;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;97,4196826232744
5248336;1;3;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;900000;2;1;10;2;27;97,4196826232744
5248336;1;5;1;80;27;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;900000;2;1;10;1,2;27;97,4196826232744
5248337;1;1;1;80;27;1;1;6; ;2; ; ;1; ;2; ;2; ;1;40;1500000;2;1;10;4;27;32,2429494712116
5248339;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248339;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248339;1;4;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ;1;30;900000;2;1;10; ;27;32,2429494712116
5248341;1;6;1;80;27;1;1;9;PANDEMIA;2; ; ;1; ;2; ;2; ;1;40;300000;2;1;10;1,4;27;32,2429494712116
5248343;1;1;1;80;27;1;1;9;PANDEMIA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;27;32,2429494712116
5248346;1;2;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;52;160,410276888528
5248346;1;8;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;160,410276888528
5248346;1;9;1;80;52;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;52;160,410276888528
5248346;1;10;1;80;52;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;52;160,410276888528
5248348;1;2;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248349;1;1;1;80;27;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;3;27;32,2429494712116
5248349;1;3;1;80;27;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;27;32,2429494712116
5248349;1;4;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;32,2429494712116
5248350;1;3;1;80;27;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;27;174,111927144543
5248354;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;08;483,128147886848
5248355;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;588,61184051212
5248355;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;588,61184051212
5248355;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;588,61184051212
5248356;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;08;565,294927353529
5248357;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;656,50063723313
5248358;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;556,837784512416
5248359;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;653,113211194172
5248362;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;08;668,728893827918
5248362;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;08;668,728893827918
5248362;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;08;668,728893827918
5248364;1;3;1;80;08;1;1;9;PANDEMIA;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;10;1,4;08;601,013277616745
5248365;1;1;1;80;08;1;1;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;10;4;08;483,128147886848
5248368;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;08;573,939485169934
5248369;1;2;1;80;19;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;19;169,869007955666
5248370;1;1;1;80;19;1;1;9;CONDENA CARCELARIA DOMICILIARIA;2; ; ;12;CONDENA CARCELARIA DOMICILIARIA;2; ;2; ; ; ; ;2;1;10;3;19;144,384683508515
5248372;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;268,427314389548
5248374;1;1;1;80;52;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;52;248,320209787295
5248374;1;2;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;52;248,320209787295
5248375;1;4;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;110,851297968401
5248376;1;4;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;877803;2;1;10; ;52;378,191614501269
5248378;1;1;1;80;52;1;1;7; ;2; ; ;1; ;2; ;2; ;1;30;800000;2;1;10;1,4;52;182,458559134472
5248378;1;2;1;80;52;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;52;182,458559134472
5248379;1;2;1;80;52;1;1;9;POR LA PANDEMIA;2; ; ;11; ;2; ;2; ; ; ; ;2;1;10;1,4;52;279,106827272323
5248380;1;1;1;80;52;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ;1;24;400000;2;1;10;1,4;52;206,314391581819
5248380;1;3;1;80;52;1;1;9;POR LA PANDEMIA;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;10;1,4;52;206,314391581819
5248381;1;1;1;80;52;1;1;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;10;3;52;110,851297968401
5248381;1;3;1;80;52;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;52;110,851297968401
5248381;1;4;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;110,851297968401
5248383;1;1;1;80;52;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;52;230,07896287666
5248384;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;283,287213983859
5248384;1;4;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;283,287213983859
5248385;1;2;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;52;114,731050790031
5248386;1;3;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;277,862872928992
5248387;1;2;1;80;52;1;1;1; ;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;10;1,4;52;114,731050790031
5248388;1;2;1;80;52;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;52;128,21914436976
5248388;1;5;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;128,21914436976
5248389;1;1;1;80;52;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;52;258,546608686768
5248390;1;2;1;80;52;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;52;272,751146289122
5248391;1;2;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;70;116,217072924649
5248391;1;3;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;70;116,217072924649
5248391;1;4;1;80;70;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;70;116,217072924649
5248392;1;3;1;80;70;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;70;164,568698240006
5248392;1;4;1;80;70;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;2;70;164,568698240006
5248394;1;2;1;80;70;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;1,4;70;140,442641476526
5248394;1;3;1;80;70;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;70;140,442641476526
5248394;1;4;1;80;70;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;70;140,442641476526
5248395;1;2;1;80;70;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;70;112,544787143826
5248397;1;3;1;80;54;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;1,3;54;422,181297962202
5248399;1;1;1;80;17;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;17;243,32821664212
5248399;1;2;1;80;17;1;1;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;10;4;17;243,32821664212
5248399;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;243,32821664212
5248399;1;4;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;243,32821664212
5248400;1;1;1;80;17;1;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;4;17;233,112785605526
5248401;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;186,817958304543
5248401;1;4;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;17;186,817958304543
5248402;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;17;164,937535467007
5248403;1;2;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;174,105065657745
5248403;1;4;1;80;17;1;1;4; ;2; ; ;4; ;1; ;2; ; ; ; ;2;1;10;3;17;174,105065657745
5248404;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;17;282,187148030431
5248405;1;2;1;80;17;1;1;3; ;2; ; ;9; ;1; ;2; ;2; ;877802;2;1;10;4;17;191,348398615767
5248405;1;3;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;17;191,348398615767
5248407;1;2;1;80;54;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;456,145971949837
5248407;1;4;1;80;54;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;54;456,145971949837
5248411;1;1;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;174,012412904512
5248411;1;2;1;80;17;1;1;4; ;2; ; ;8; ;1;2;2; ; ; ; ;1;1;10;2;17;174,012412904512
5248413;1;2;1;80;17;1;1;3; ;2; ; ;9; ;1; ;2; ; ; ; ;2;1;10;4;17;293,509311745439
5248413;1;3;1;80;17;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;17;293,509311745439
5248413;1;4;1;80;17;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;17;293,509311745439
5248416;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;1,4;73;302,695573914555
5248417;1;2;1;80;73;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;73;186,885741552669
5248417;1;3;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;73;186,885741552669
5248420;1;1;1;80;73;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;10;4;73;273,411196338365
5248421;1;1;1;80;73;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;73;306,265004237307
5248421;1;3;1;80;73;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;2;73;306,265004237307
5248422;1;1;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;10;4;54;380,5194777801
5248422;1;2;1;80;54;1;1;4; ;2; ; ;4; ;2; ;2; ;1;48;400000;2;1;10;3;54;380,5194777801
5248424;1;1;1;80;54;1;1;4; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;4;54;363,826602788641
5248425;1;3;1;80;63;1;1;8; ;2; ; ;9; ;2; ;2; ;2; ;1500000;2;1;10;1,1;63;102,224242620287
5248426;1;1;1;80;63;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;63;121,541618514817
5248426;1;2;1;80;63;1;1;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;10;4;63;121,541618514817
5248427;1;4;1;80;63;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;10;2;63;142,940439819179
5248428;1;1;1;80;63;1;2; ; ; ;1;4;9; ;2; ;2; ; ; ; ;2;1;10; ;63;187,638390226733
5248428;1;2;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;63;187,638390226733
5248429;1;2;1;80;63;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;63;123,002256799644
5248430;1;1;1;80;63;1;1;9;CAMBIO DE PAIS;2; ; ;8; ;3; ;2; ; ; ; ;3;1;10;4;63;123,002256799644
5248430;1;2;1;80;63;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;63;123,002256799644
5248432;1;2;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;63;214,303256994839
5248432;1;3;1;80;63;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;10; ;63;214,303256994839
5248434;1;1;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;63;163,922945826683
5248435;1;1;1;80;63;1;1;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;10;4;63;116,132249410774
5248435;1;4;1;80;63;1;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;10;4;63;116,132249410774
5248436;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;10; ;63;214,303256994839
5248437;1;1;1;80;63;1;1;3; ;2; ; ;1; ;2;2;2; ; ; ; ;1;1;10;4;63;134,243317122639
5248437;1;3;1;80;63;1;1;9;CAMBIO DE CIUDAD;2; ; ;9; ;2; ;2; ;2; ;877052;2;1;10;1,4;63;134,243317122639
5248438;1;3;1;80;63;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;5000000;2;1;10; ;63;128,931594097707
5248438;1;5;1;80;63;1;2; ; ; ;1;1;2; ;2; ;2; ;1;24;877052;2;1;10; ;63;128,931594097707
5248439;1;1;1;80;63;1;1;9;PANDEMIA;2; ; ;4; ;2; ;2; ;2; ;877052;2;1;10;1,4;63;93,0987803235759
5248440;1;2;1;80;63;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;10;4;63;88,5783969311007
