DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5262280;1;4;1;10;4;1;3;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;10;18;307,471063298868
5262281;1;1;1;10;1;1;9;1997;23;1;6; ;2;2; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;601,436750812032
5262281;1;2;1;10;2;2;7;2004;16;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;18;601,436750812032
5262281;1;3;1;10;1;2;10;2019;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;601,436750812032
5262282;1;1;1;10;1;1;1;1977;43;1;6; ;2;3; ;2; ;1;2; ;1;1;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;319,175635203543
5262282;1;2;1;10;2;2;11;1978;41;2;6; ;2;3; ;2; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;319,175635203543
5262282;1;3;1;10;2;2;3;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;18;319,175635203543
5262282;1;4;1;10;2;1;11;2012;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;319,175635203543
5262283;1;1;1;10;1;2;1;1949;71;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;332,7852740568
5262284;1;1;1;10;2;1;10;1970;50;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;3;106000;2;1;2; ;3;5; ; ;2;5;10;18;406,476845474894
5262284;1;2;1;10;2;2;8;1992;28;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;406,476845474894
5262284;1;3;1;10;3;2;6;2005;15;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;406,476845474894
5262284;1;4;1;10;2;2;4;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;406,476845474894
5262285;1;1;1;10;1;1;10;1961;59;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;232,036332812067
5262285;1;2;1;10;2;2;2;1968;52;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;232,036332812067
5262286;1;1;1;10;1;1;2;1969;51;1;6; ;3;2; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;335,126153408314
5262286;1;2;1;10;2;2;2;1970;50;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;335,126153408314
5262286;1;3;1;10;2;2;2;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;NO TIENE ACCESO A INTERNET POR ESE MOTIVO NO ESTA ESTUDIANDO; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;18;335,126153408314
5262286;1;4;1;10;2;2;7;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;NO TIENE ACCESO A INTERNET POR ESE MOTIVO NO ESTA ESTUDIANDO; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;335,126153408314
5262286;1;5;1;10;2;1;7;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;NO TIENE ACCESO A INTERNET POR ESE MOTIVO NO ESTA ESTUDIANDO; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;335,126153408314
5262286;1;6;1;10;2;1;1;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;335,126153408314
5262287;1;1;1;10;1;1;10;1992;28;1;6; ;3;2; ;2; ;1;2; ; ;1;1; ; ; ; ; ; ; ; ;2;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;2;11;10;18;472,538667909313
5262287;1;2;1;10;2;2;6;1987;33;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;6;5;4; ;2;16;10;18;472,538667909313
5262287;1;3;1;10;3;2;4;2012;8;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;2;2;10;18;472,538667909313
5262288;1;1;1;10;2;1;12;1985;34;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;1;1;34000;2;1;2; ;3;4; ; ;2;4;10;18;763,224221473165
5262288;1;2;1;10;2;2;5;1989;31;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;763,224221473165
5262288;1;3;1;10;3;2;5;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;18;763,224221473165
5262288;1;4;1;10;4;1;6;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;18;763,224221473165
5262288;1;5;1;10;5;2;10;2011;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;18;763,224221473165
5262288;1;6;1;10;7;2;2;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;763,224221473165
5262288;1;7;1;10;2;1;7;2016;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;763,224221473165
5262289;1;1;1;10;1;1;10;1961;59;1;6; ;3;3; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;232,036332812067
5262289;1;2;1;10;2;2;6;1967;53;2;6; ;3;2; ;3; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;232,036332812067
5262290;1;1;1;10;2;1;8;1992;28;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;253,113812769124
5262290;1;2;1;10;2;2;5;1990;30;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;18;253,113812769124
5262290;1;3;1;10;3;2;6;2007;13;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;18;253,113812769124
5262290;1;4;1;10;4;2;6;2007;13;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;18;253,113812769124
5262290;1;5;1;10;3;1;6;2013;7;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;10;18;253,113812769124
5262291;1;1;1;10;1;1;1;1977;43;1;6; ;3;2; ;3; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;373,532885733287
5262291;1;2;1;10;2;2;10;1977;43;2;6; ;3;2; ;2; ;1;1; ;1; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;373,532885733287
5262291;1;3;1;10;2;1;4;2006;14;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;DIFICULTAD PARA ENVIAR LOS TRABAJOS POR ESTE MOTIVO DECIDIO NO CONTINUAR ESTUDIANDO; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;10;18;373,532885733287
5262292;1;1;1;10;1;1;6;1982;38;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1;1;36000;2;1;2; ;4;7; ; ;2;7;10;18;385,237457637961
5262292;1;2;1;10;2;2;2;1978;42;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;2;5;10;18;385,237457637961
5262292;1;3;1;10;2;1;4;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;2;0;10;18;385,237457637961
5262293;1;1;1;10;1;1;8;1962;58;1;6; ;2;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;3;109700;2;1;2; ;5;11;2; ;2;11;10;18;618,442208826437
5262293;1;2;1;10;2;2;7;1997;23;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;618,442208826437
5262293;1;3;1;10;3;1;10;2013;6;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;618,442208826437
5262293;1;4;1;10;2;2;9;2016;4;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;10;18;618,442208826437
5262294;1;1;1;10;1;1;5;1985;35;1;6; ;1;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;401,187975842733
5262294;1;2;1;10;2;2;9;1985;35;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;401,187975842733
5262294;1;3;1;10;3;2;9;2007;13;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;18;401,187975842733
5262294;1;4;1;10;4;1;9;2008;12;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;10;18;401,187975842733
5262294;1;5;1;10;5;1;9;2011;9;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;0; ; ;2;0;10;18;401,187975842733
5262295;1;1;1;10;1;1;11;1944;75;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;202,234054896022
5262295;1;2;1;10;2;2;6;1987;33;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;202,234054896022
5262295;1;3;1;10;3;2;9;1994;26;5;6; ;6;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;2;6;3;2;2;2;14;10;18;202,234054896022
5262296;1;1;1;10;1;1;5;1953;67;1;6; ;3;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;2;11;10;18;338,086160166531
5262296;1;2;1;10;2;2;4;1957;63;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;3;109700;2;1;2; ;5;11;2; ;2;11;10;18;338,086160166531
5262298;1;1;1;10;1;2;3;1953;67;1;6; ;4;3; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;425,225462558007
5262298;1;2;1;10;2;2;9;2001;19;4;6; ;2;2; ;2; ;1;3; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;425,225462558007
5262298;1;3;1;10;3;1;7;1990;30;5;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;425,225462558007
5262298;1;4;1;10;4;1;2;2020;0;5;6; ; ;1;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;10;18;425,225462558007
5262299;1;1;1;10;1;1;9;1982;38;1;6; ;3;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;455,545226372477
5262299;1;2;1;10;2;2;1;1987;33;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;455,545226372477
5262299;1;3;1;10;3;1;12;2005;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;18;455,545226372477
5262299;1;4;1;10;4;1;5;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;10;18;455,545226372477
5262300;1;1;1;10;1;2;1;1972;48;1;6; ;4;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;291,520545094097
5262300;1;2;1;10;2;1;4;1990;30;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;10;18;291,520545094097
5262301;1;1;1;10;1;2;2;1937;83;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;202,234054896022
5262301;1;2;1;10;2;1;8;1955;65;3;6; ;4;3; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;202,234054896022
5262301;1;3;1;10;3;2;10;1968;52;9;6; ;4;2; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;10;18;202,234054896022
5262301;1;4;1;10;2;2; ; ;63;9;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;202,234054896022
5262302;1;1;1;10;1;2;8;1931;89;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;261,102438321557
5262302;1;2;1;10;2;2;8;1963;57;6;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;261,102438321557
5262303;1;1;1;10;1;2;6;1960;60;1;6; ;5;3; ;3; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;313,554621902717
5262303;1;2;1;10;1;1;11;1979;40;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;5;4; ;2;16;10;18;313,554621902717
5262303;1;3;1;10;3;2;1;1992;28;3;6; ;4;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;6;2;2;2;2;13;10;18;313,554621902717
5262303;1;4;1;10;3;1;1;2020;0;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;2; ;10;18;313,554621902717
5262304;1;1;1;10;1;2;4;1959;61;1;6; ;2;3; ;3; ;1;2; ;1; ;1; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;331,508550014142
5262304;1;2;1;10;1;1; ; ;54;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;10;18;331,508550014142
5262304;1;3;1;10;3;2;8;2006;14;9;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;18;331,508550014142
5262305;1;1;1;10;1;1;11;1974;45;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;356,305643485857
5262305;1;2;1;10;2;2;3;1975;45;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;356,305643485857
5262305;1;3;1;10;3;1;3;1994;26;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;0;2;2;2;11;10;18;356,305643485857
5262306;1;1;1;10;1;1;5;1950;70;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;1581,17373540775
5262306;1;2;1;10;2;2;6;1955;65;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1;12; ; ; ;1;2;2; ;1;0; ; ;2;0;10;18;1581,17373540775
5262306;1;3;1;10;3;1;4;1984;36;3;6; ;2;1;1;1;2;2; ; ; ;1; ;1; ; ; ;1; ; ; ; ;2;1;12; ; ; ;2;1;2; ;4;6; ; ;2;6;10;18;1581,17373540775
5262306;1;4;1;10;4;1;1;2003;17;4;6; ;6;1;3;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;2;2;2;2;13;10;18;1581,17373540775
5262307;1;1;1;10;1;1;10;1975;45;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;202,234054896022
5262307;1;2;1;10;2;2;11;1987;32;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;202,234054896022
5262307;1;3;1;10;3;2;3;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;10;18;202,234054896022
5262307;1;4;1;10;4;2;4;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;10;18;202,234054896022
5262308;1;1;1;10;1;1;9;1960;60;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;296,821431203828
5262308;1;2;1;10;2;2;2;1969;51;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;296,821431203828
5262308;1;3;1;10;3;1;3;1992;28;3;6; ;6;1;1;1;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;296,821431203828
5262309;1;1;1;10;1;1;1;1987;33;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;18;241,40924086445
5262309;1;2;1;10;2;2;3;1989;31;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;10;18;241,40924086445
5262309;1;3;1;10;3;2;1;2006;14;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;18;241,40924086445
5262309;1;4;1;10;4;1;4;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;18;241,40924086445
5262309;1;5;1;10;5;2;8;2005;15;5;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;10;18;241,40924086445
5262310;1;1;1;10;1;1;6;1975;45;1;6; ;3;3; ;2; ;1;2; ; ;1;1; ; ;1; ; ; ; ; ;2;2;1;2; ; ; ;2;1;2; ;3;5; ; ;2;5;10;18;225,458722659678
5262310;1;2;1;10;2;2;10;1968;52;2;6; ;3;2; ;2; ;1;1; ; ;1; ; ; ;1; ;1; ; ; ; ;2;1;1; ; ; ;2;1;2; ;4;7; ; ;2;7;10;18;225,458722659678
5262310;1;3;1;10;3;2;3;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1;2; ; ; ;2;1;1;1;3;4; ; ;2;4;10;18;225,458722659678
5262311;1;1;1;10;1;1;8;1969;51;1;6; ;3;3; ;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;319,175635203543
5262311;1;2;1;10;2;2;9;1973;47;2;1;200_04;3;3; ;3; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;10;18;319,175635203543
5262311;1;3;1;10;3;2;4;2008;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;10;18;319,175635203543
5262311;1;4;1;10;2;1;2;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;10;18;319,175635203543
5262312;1;1;1;10;1;1;12;1962;57;1;1;200_04;5;3; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;10;18;409,768995901775
5262313;1;1;1;10;2;1;1;1955;65;1;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;10;18;474,554094293535
5262313;1;2;1;10;2;1;7;1983;37;3;6; ;3;1;1;3; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;120; ; ; ;1;1;2; ;5;11;2; ;2;11;10;18;474,554094293535
5262314;1;1;1;10;1;1;2;1980;40;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;455,545226372477
5262314;1;2;1;10;2;2;6;1979;41;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;455,545226372477
5262314;1;3;1;10;2;1;1;2006;14;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;455,545226372477
5262314;1;4;1;10;2;1;7;2008;12;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;3; ; ;2;3;10;18;455,545226372477
5262315;1;1;1;10;2;1;6;1979;41;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;587,49496829011
5262315;1;2;1;10;2;2;6;1985;35;2;6; ;2;2; ;2; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;587,49496829011
5262315;1;3;1;10;3;2;11;2008;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;10;18;587,49496829011
5262315;1;4;1;10;4;2;11;2012;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;10;18;587,49496829011
5262315;1;5;1;10;2;2;6;2017;3;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;10;18;587,49496829011
5262316;1;1;1;10;1;1;2;1975;45;1;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;2;1;75000;2;1;2; ;6;5;4; ;2;16;10;18;469,253208183804
