DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5107823;1;6;1;70;41;1;8;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;56;45;53;1;1;01;5611;41;172,660893915705
5107825;1;2;1;70;41;1;6;45;1; ;2;15;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;80;58;58;1;1;01;8010;41;164,272925975205
5107825;1;3;1;70;41;1;5;45;1; ;2;8;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;1;01;4711;41;164,272925975205
5107834;1;1;1;70;41;1;4;48;1; ;2;192;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;47;45;33;1;1;01;4711;41;131,685115007988
5107837;1;1;1;70;41;1;40;40;1; ;2;40;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;86;33;33;1;2;01;8621;41;243,346795737804
5107842;1;3;1;70;41;1;52;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;39;39;1;2;01;5320;41;218,828139021307
5107847;1;1;1;70;41;1;1;40;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1000000;2; ;47;98;33;1;1;01;4711;41;408,028583305552
5107847;1;2;1;70;41;1;3;40;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1200000;2; ;86;59;59;1;1;01;8610;41;408,028583305552
5107848;1;2;1;70;41;1;12;48;1; ;2;12;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;70;39;39;1;1;01;7020;41;330,858812454075
5107849;1;2;1;70;41;1;5;48;2; ;2;7;2; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1200000;2; ;88;54;54;1;1;01;8890;41;165,429406227038
5107850;1;2;1;70;41;1;12;50;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;200000;850000;2; ;41;95;95;1;1;01;4111;41;138,524524852865
5107857;1;3;1;70;41;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;12; ;1;1;01;.;41;197,429429666865
5107859;1;1;1;70;41;1;24;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;56;53;53;1;2;01;5611;41;406,382102138734
5107862;1;2;1;70;41;1;5;48;1; ;2;6;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;1;01;4771;41;295,647084987253
5107866;1;3;1;70;41;1;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;1000000;2; ;47;32;45;1;1;01;4772;41;141,632997137416
5107869;1;1;1;70;41;1;24;48;1; ;2;24;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;42;97;97;1;2;01;4290;41;125,185852441747
5107870;1;3;1;70;41;1;4;40;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;1000000;2; ;38;39;39;1;1;01;3811;41;124,277012438669
5107880;1;4;1;70;41;1;4;40;1; ;2;6;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1800000;2; ;33;02;02;1;1;01;3312;41;210,511344521834
5107884;1;1;1;70;41;1;8;40;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;49;98;98;1;1;01;4921;41;149,777773312255
5107884;1;4;1;70;41;1;28;40;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;43;97;93;1;2;01;4330;41;149,777773312255
5107887;1;3;1;70;41;1;3;49;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;840000; ; ; ;03; ;1;1;01;.;41;163,536252369686
5107893;1;2;1;70;41;1;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;55;33;44;1;2;01;5511;41;178,265890530436
5107905;1;4;1;70;41;1;48;48;1; ;2;48;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;92;45;45;1;2;01;9200;41;180,892237068433
5107907;1;1;1;70;41;1;6;45;1; ;2;15;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;42;97;97;1;1;01;4290;41;140,809756554007
5107907;1;4;1;70;41;1;6;40;1; ;2;10;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;32;32;1;1;01;8621;41;140,809756554007
5107908;1;3;1;70;41;1;152;50;1; ;2;102;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;840000;2; ;68;58;58;1;2;01;6820;41;157,185875881575
5107932;1;2;1;70;41;1;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;49;98;98;1;2;01;4921;41;165,429406227038
5107948;1;2;1;70;41;1;20;48;1; ;2;20;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;75;06;06;1;2;01;7500;41;165,429406227038
5107955;1;2;1;70;44;1;36;28;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;53; ;1;2;01;.;44;124,86802203806
5107956;1;2;1;70;44;1;52;48;1; ;2;52;4; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;08;39;1;2;01;1011;44;184,521216288457
5107957;1;5;1;70;44;1;24;48;1; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;98;41;1;2;01;4729;44;168,663246027414
5107958;1;2;1;70;44;1;16;50;1; ;2;24;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;56;77;77;1;2;01;5619;44;51,220447284347
5107959;1;3;1;70;44;1;16;48;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;2;01;4923;44;78,2678612145877
5107964;1;3;1;70;44;1;18;50;4; ;2;70;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;93;93;1;2;01;4520;44;72,1250171036826
5107966;1;1;1;70;44;1;1;48;1; ;2;1;1; ;7;2;1; ; ;1; ;1; ; ; ; ; ; ;1;1600000;900000;1;1;94;19;19;1;1;01;9499;44;69,8822817161697
5107967;1;3;1;70;44;1;24;40;1; ;2;102;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;74;02;39;1;2;01;7490;44;83,1608444581917
5107972;1;4;1;70;44;1;98;40;1; ;2;98;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;88;15;15;1;2;01;8890;44;51,220447284347
5107973;1;7;1;70;44;1;8;48;1; ;2;8;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;88;19;21;1;1;01;8890;44;55,1434283016433
5107973;1;8;1;70;44;1;2;48;2; ;2;8;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;84;11;39;1;1;01;8415;44;55,1434283016433
5107979;1;2;1;70;44;1;1;40;4; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;96;56;56;1;1;01;9601;44;79,3886190878926
5107979;1;3;1;70;44;1;3;40;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;800000;2; ;47;39;45;1;1;01;4711;44;79,3886190878926
5107980;1;2;1;70;44;1;12;40;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;69;11;11;1;1;01;6920;44;60,8227531650093
5107992;1;2;1;70;44;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;1200000;2; ;85;19;19;1;1;01;8511;44;94,5131290790755
5108007;1;2;1;70;44;1;2;48;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;20000;300000;2; ;52;95;58;1;1;01;5221;44;174,499054189731
5108030;1;2;1;70;44;1;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;19;39;1;2;01;8413;44;51,220447284347
5108030;1;3;1;70;44;1;2;48;4; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;800000;2; ;49;98;98;1;1;01;4923;44;51,220447284347
5108031;1;1;1;70;44;1;1;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;45;1;1;01;4771;44;75,4564197501698
5108033;1;2;1;70;44;1;24;48;1; ;2;104;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;85;13;13;1;2;01;8530;44;91,1386306300206
5108034;1;1;1;70;44;1;52;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;900000;2; ;35;19;02;1;2;01;3520;44;266,903921994188
5108093;1;1;1;70;44;1;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;85;53;53;1;2;01;8530;44;71,0030395894746
5108096;1;3;1;70;47;1;84;48;1; ;2;84;1; ;9;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;2; ;01;03;21;1;2;01;0122;47;123,160869744135
5108097;1;1;1;70;47;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;61;44;44;1;1;01;6120;47;347,07739951262
5108098;1;3;1;70;47;1;52;48;1; ;2;52;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;56;53;53;1;2;01;5611;47;135,061123576945
5108099;1;1;1;70;47;1;48;48;1; ;2;48;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;18;13;1;2;01;8530;47;107,511894521991
5108103;1;2;1;70;47;1;20;40;1; ;2;20;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;73;15;15;1;2;01;7310;47;139,274449620811
5108105;1;4;1;70;47;1;72;48;1; ;2;144;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;540000;2; ;46;97;45;1;2;01;4632;47;227,681652695759
5108107;1;2;1;70;47;1;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ; ;13; ;1;1;01;.;47;193,867157727459
5108115;1;2;1;70;47;1;8;48;2; ;2;8;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;85;03;03;1;1;01;8523;47;93,5359562074874
5108116;1;5;1;70;47;1;52;48;1; ;2;144;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;84;13;59;1;2;01;8413;47;189,909759195879
5108118;1;5;1;70;47;1;16;48;1; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;55;54;53;1;2;01;5511;47;190,640327041316
5108125;1;2;1;70;47;1;20;48;1; ;2;72;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;47;33;33;1;2;01;4711;47;266,287733719103
5108141;1;2;1;70;47;1;32;48;3; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;54;54;1;2;01;9700;47;154,851102070999
5108142;1;3;1;70;47;1;20;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;86;59;59;1;2;01;8699;47;115,394029590764
5108144;1;1;1;70;47;1;24;48;4; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;49;98;98;1;2;01;4921;47;163,634218040768
5108144;1;3;1;70;47;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ; ;33; ;1;1;01;.;47;163,634218040768
5108148;1;1;1;70;47;1;16;48;1; ;2;16;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;49;98;98;1;2;01;4921;47;133,143866859551
5108154;1;3;1;70;47;1;52;48;1; ;2;52;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;39;41;1;2;01;4711;47;195,655595302453
5108157;1;2;1;70;47;1;52;48;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;56;53;53;1;2;01;5619;47;106,610913620996
5108157;1;5;1;70;47;1;40;48;1; ;2;40;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;47;45;45;1;2;01;4771;47;106,610913620996
5108161;1;3;1;70;47;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;41;03;03;1;1;01;4111;47;107,042924034261
5108162;1;2;1;70;47;1;20;48;1; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;19;19;1;2;01;8530;47;173,53869975631
5108163;1;3;1;70;47;1;48;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;47;44;44;1;2;01;4771;47;131,001859464181
5108177;1;2;1;70;47;1;48;48;1; ;2;48;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;42;39;39;1;2;01;4290;47;111,068459474615
5108177;1;3;1;70;47;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;13; ;1;1;01;.;47;111,068459474615
5108182;1;3;1;70;47;1;48;40;1; ;2;38;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;47;16;45;1;2;01;4711;47;110,282946405175
5108186;1;2;1;70;47;1;36;48;1; ;2;36;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2500000;1;2;42;02;02;1;2;01;4290;47;109,184931429631
5108189;1;1;1;70;47;1;20;48;1; ;2;40;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;56;45;45;1;2;01;5619;47;141,92698282932
5108195;1;1;1;70;47;1;2;48;2; ;2;2;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;3500000;3000000;2; ;84;39;21;1;1;01;8412;47;197,355348121862
5108196;1;1;1;70;47;1;108;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;61;08;08;1;2;01;6110;47;117,494891637407
5108212;1;3;1;70;47;1;16;48;4; ;2;12;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;01;41;62;1;2;01;0122;47;168,782253658039
5108222;1;2;1;70;47;1;156;48;3; ;2;99;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;600000;2; ;97;54;54;1;2;01;9700;47;144,501000637956
5108231;1;1;1;70;47;1;144;48;1; ;2;144;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877807;2; ;86;39;39;1;2;01;8610;47;151,146475045553
5108235;1;1;1;70;47;1;8;48;1; ;2;36;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;59;59;1;1;01;8621;47;149,257446736227
5108239;1;3;1;70;47;1;36;48;1; ;2;36;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;46;40;21;1;2;01;4669;47;139,173898440788
5108245;1;3;1;70;47;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ; ;45; ;1;1;01;.;47;170,344598544003
5108258;1;3;1;70;50;1;24;48;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;41;37;95;1;2;01;4111;50;230,959681252619
5108258;1;4;1;70;50;1;8;48;1; ;2;3;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;150000;828000;2; ;41;37;95;1;1;01;4111;50;230,959681252619
5108259;1;3;1;70;50;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ; ;45; ;1;2;01;.;50;305,589565246098
5108260;1;3;1;70;50;1;53;48;1; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;47;45;45;1;2;01;4754;50;143,648736411672
5108262;1;2;1;70;50;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;80;58;58;1;2;01;8010;50;210,404726372165
5108266;1;2;1;70;50;1;8;48;1; ;2;24;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;02;03;1;1;01;9511;50;275,743707620736
5108276;1;4;1;70;50;1;52;48;2; ;2;104;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;2; ;63;15;15;1;2;01;6391;50;311,119431179695
5108277;1;2;1;70;50;1;5;48;1; ;2;5;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;3; ;85;59;13;1;1;01;8551;50;193,1217681239
5108283;1;5;1;70;50;1;32;48;1; ;2;12;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;64;45;44;1;2;01;6424;50;271,778162801862
5108287;1;1;1;70;50;1;96;60;4; ;2;96;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;49;98;98;1;2;01;4923;50;468,872653624862
5108288;1;1;1;70;50;1;52;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;53;45;1;2;01;4771;50;243,746843248739
5108289;1;1;1;70;50;1;52;60;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;56;55;53;1;2;01;5611;50;283,617601653723
5108289;1;2;1;70;50;1;104;48;1; ;2;104;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;97;45;55;1;2;01;9700;50;283,617601653723
5108293;1;1;1;70;50;1;8;50;1; ;2;8;1; ;7;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;25;83;83;1;1;01;2511;50;544,276015868113
5108296;1;2;1;70;50;1;4;30;4; ;2;5;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1200000;1;1;88;59;59;1;1;01;8810;50;236,550453348501
5108299;1;3;1;70;50;1;8;48;1; ;2;8;1; ;8;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;71;19;19;1;1;01;7110;50;183,122195806986
5108322;1;2;1;70;50;1;4;45;1; ;2;52;1; ;8;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;93;03;17;1;1;01;9321;50;267,028952998263
5108327;1;1;1;70;50;1;3;48;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;900000;2; ;47;54;45;1;1;01;4781;50;241,587521726302
5108333;1;3;1;70;50;1;1;48;4; ;2;1;4; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;2000000;2000000;2; ;84;12;12;1;1;01;8412;50;174,755504218204
5108341;1;3;1;70;50;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;45; ;1;1;01;.;50;253,351694436678
5108356;1;3;1;70;50;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ; ;12; ;1;2;01;.;50;257,02938068135
5108363;1;2;1;70;52;1;8;40;1; ;2;6;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;828116;2; ;47;16;45;1;1;01;4773;52;187,83604692306
5108367;1;3;1;70;52;1;25;44;1; ;2;25;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;700000;2; ;95;03;03;1;2;01;9511;52;201,382216237739
5108368;1;2;1;70;52;1;104;30;2; ;2;3;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;1;1000000;840000;2; ;85;13;13;1;2;01;8530;52;269,196919908089
5108368;1;3;1;70;52;1;12;40;1; ;2;12;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;46;11;11;1;1;01;4645;52;269,196919908089
5108369;1;1;1;70;52;1;3;43;1; ;2;3;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;850000;2; ;41;95;95;1;1;01;4111;52;302,073324356608
5108369;1;2;1;70;52;1;20;25;1; ;2;257;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;82;55;39;1;2;01;8219;52;302,073324356608
5108371;1;2;1;70;52;1;4;40;1; ;2;106;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;53;53;1;1;01;5611;52;186,495174018934
5108372;1;5;1;70;52;1;257;48;1; ;2;260;1; ;9;2;9;CARNE DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;50;97;97;1;2;01;5012;52;218,518918739713
5108372;1;6;1;70;52;1;145;40;1; ;2;340;4; ;1;2;9;CARNE DE OTRO MUNICIPIO; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;58;78;1;2;01;4792;52;218,518918739713
5108374;1;2;1;70;52;1;20;40;1; ;2;20;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;96;45;57;1;2;01;9602;52;326,277724915202
5108375;1;1;1;70;52;1;5;24;4; ;2;104;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;81;59;55;1;1;01;8121;52;161,556949073417
5108399;1;4;1;70;52;1;3;40;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;45;45;1;1;01;4771;52;236,188412463728
5108406;1;3;1;70;52;1;26;40;1; ;2;26;1; ;3;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;45;1;2;01;4771;52;114,973404255323
5108408;1;4;1;70;52;1;12;40;1; ;2;12;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;98;900000;2; ;47;81;45;1;1;01;4771;52;200,79941415216
5108413;1;1;1;70;52;1;1;48;1; ;2;1;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;1;920000;828116;2; ;86;59;39;1;1;01;8621;52;218,675587790191
5108428;1;1;1;70;52;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1000000;900000;2; ;86;32;39;1;1;01;8621;52;218,675587790191
5108432;1;2;1;70;52;1;6;40;1; ;2;5;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;86;12;12;1;1;01;8621;52;340,815085564303
5108442;1;1;1;70;52;1;6;48;1; ;2;6;1; ;5;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;33;1;1;01;4711;52;179,933826582496
5108442;1;3;1;70;52;1;4;48;1; ;2;5;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;877803;2; ;47;33;41;1;1;01;4711;52;179,933826582496
5108448;1;2;1;70;54;1;2;24;4; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;45;45;1;1;01;4792;54;342,377041450346
5108451;1;1;1;70;54;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;03; ;1;1;01;.;54;636,97414292983
5108456;1;3;1;70;54;1;8;48;2; ;2;8;4; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;3500000;2; ;85;13;13;1;1;01;8551;54;358,626815989507
5108457;1;3;1;70;54;1;156;24;4; ;2;156;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;56;57;53;1;2;01;5611;54;350,141791640675
5108462;1;3;1;70;54;1;4;48;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;240000;600000;2; ;56;53;53;1;1;01;5630;54;467,906274623235
5108469;1;1;1;70;54;1;4;50;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;828116;2; ;41;95;95;1;1;01;4111;54;492,896028574464
5108476;1;1;1;70;54;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;400000;2; ;81;55;55;1;1;01;8121;54;426,344769055017
5108476;1;2;1;70;54;1;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;300000;2; ;45;99;99;1;1;01;4520;54;426,344769055017
5108477;1;1;1;70;54;1;5;48;3; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;47;54;45;1;1;01;4789;54;536,564124959522
5108485;1;3;1;70;54;1;4;40;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;250000;900000;2; ;73;03;16;1;1;01;7310;54;350,141791640675
5108488;1;2;1;70;54;1;52;48;1; ;2;52;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;73;44;44;1;2;01;7310;54;243,475491958758
5108489;1;6;1;70;54;1;4;48;1; ;2;6;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;35;39;39;1;1;01;3513;54;203,740917782022
5108491;1;1;1;70;54;1;4;50;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;620000;900000;2; ;41;95;95;1;1;01;4111;54;385,188433834654
5108492;1;3;1;70;54;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;980000;2; ;15;80;80;1;1;01;1522;54;495,344394323962
5108493;1;1;1;70;54;1;3;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;800000;2; ;81;97;55;1;1;01;8121;54;384,78038562123
5108493;1;5;1;70;54;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;800000;2; ;14;79;79;1;1;01;1410;54;384,78038562123
5108498;1;1;1;70;54;1;8;48;4; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;1;600000;980000;2; ;15;80;80;1;1;01;1523;54;406,071887006871
5108498;1;2;1;70;54;1;24;48;1; ;2;6;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;85;58;55;1;2;01;8530;54;406,071887006871
