DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5240770;1;1;1;70;2;25;48;8; ;2;24;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;01;62;62;1;2;09;0122;76;11216,4398510725
5241113;1;4;1;70;2;8;48;1; ;2;12;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;1;09;5611;66;1596,7447030729
5241130;1;6;1;70;2;102;50;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;54; ;1;2;09;.;13;2211,44129433093
5241207;1;1;1;70;2;6;50;8; ;2;54;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;62;53;1;1;09;0123;66;997,110148813741
5241273;1;2;1;70;2;16;50;1; ;2;16;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;14;32;97;1;2;09;1410;66;1077,72204315971
5241275;1;1;1;70;2;12;50;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;27;87;87;1;1;09;2750;66;1469,3760778977
5241422;1;1;1;70;2;3;40;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;01;61;61;1;1;09;0111;50;1282,80594605417
5241448;1;4;1;70;2;20;48;1; ;2;22;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;01;62;62;1;2;09;0141;50;383,861377655076
5241911;1;1;1;70;2;60;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;45; ;1;2;09;.;50;2324,2529405839
5241932;1;2;1;70;2;28;48;1; ;2;7;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;14;53;79;1;2;09;1410;50;1151,85915510324
5241940;1;1;1;70;2;12;48;8; ;2;12;8; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;08;62;71;1;1;09;0820;50;969,645944424141
5241952;1;3;1;70;2;24;48;1; ;2;26;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;09;4111;50;581,063235145976
5241953;1;1;1;70;2;8;48;1; ;2;9;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;1;09;4111;50;865,797300876328
5243599;1;1;1;70;2;4;40;1; ;2;24;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;780000;2; ;47;45;45;1;1;09;4771;25;1758,4477227944
5243611;1;3;1;70;2;32;48;1; ;2;36;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;53;53;1;2;09;5613;25;3966,45453442345
5243611;1;4;1;70;2;22;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;59; ;1;2;09;.;25;3966,45453442345
5243616;1;1;1;70;2;52;60;1; ;2;53;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;22;95;97;1;2;09;2229;25;1758,4477227944
5243616;1;3;1;70;2;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;2;09;.;25;1758,4477227944
5243642;1;1;1;70;2;6;48;1; ;2;30;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;87;55;55;1;1;09;8730;25;1758,4477227944
5243642;1;2;1;70;2;36;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;01;61;61;1;2;09;0161;25;1758,4477227944
5243646;1;3;1;70;2;26;50;1; ;2;14;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;41;95;95;1;2;09;4111;25;4023,21981465831
5243646;1;4;1;70;2;6;50;4; ;2;45;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;01;61;62;1;1;09;0141;25;4023,21981465831
5243659;1;2;1;70;2;12;20;1; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;97;55;54;1;1;09;9700;25;1758,4477227944
5243660;1;1;1;70;2;30;30;4; ;2;30;4; ;1;2;9;TIENE EPS SUBSIDIADA DEL MUNICIPIO DE RICAURTE; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;33;84;84;1;2;09;3312;25;2705,71317498324
5244088;1;5;1;70;2;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;42;62;95;1;1;09;4290;13;3371,58725822662
5244092;1;2;1;70;2;6;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;35;85;85;1;1;09;3511;13;3133,88626476363
5244095;1;1;1;70;2;8;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;96;59;59;1;1;09;9609;13;2631,44962409076
5244115;1;2;1;70;2;6;48;1; ;2;20;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;53;53;1;1;09;8530;13;2972,37156049637
5244144;1;2;1;70;2;2;48;1; ;2;20;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;56;53;53;1;1;09;5630;13;1622,34297968212
5244146;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;39; ;1;2;09;.;13;889,795751251002
5244153;1;5;1;70;2;8;48;1; ;2;20;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;09;4112;13;908,595375119151
5244155;1;2;1;70;2;1;48;1; ;2;520;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;53;54;1;1;09;9700;13;1511,85041185468
5244747;1;3;1;70;2;32;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877800; ; ; ;03; ;1;2;09;.;19;3451,39120876678
5244780;1;3;1;70;2;259;40;2; ;2;104;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;85;13;13;1;2;09;8511;19;911,824190658217
5244782;1;2;1;70;2;4;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;01;61;61;1;1;09;0161;19;862,847802191695
5244786;1;2;1;70;2;259;40;4; ;2;400;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;01;62;61;1;2;09;0145;19;862,847802191695
5244791;1;5;1;70;2;12;40;2; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;13;13;1;1;09;8511;19;2248,75876235569
5244795;1;1;1;70;2;24;40;3; ;2;24;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;85;54;53;1;2;09;8521;19;862,847802191695
5244799;1;5;1;70;2;52;30;1; ;2;56;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;81;53;55;1;2;09;8121;19;862,847802191695
5244804;1;1;1;70;2;24;40;4; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;81;41;54;1;2;09;8121;19;3451,39120876678
5244837;1;3;1;70;2;32;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ; ;45; ;1;2;09;.;19;896,461155679916
5244848;1;2;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;2;09;.;19;2067,35388322373
5244866;1;1;1;70;2;24;40;1; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;97;45;54;1;2;09;9700;19;862,847802191695
5244869;2;1;2;70;2;104;35;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;09;5611;19;3104,75857299111
5244871;1;2;1;70;2;4;40;3; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;56;54;53;1;1;09;5611;19;3157,55692345555
5244891;1;1;1;70;2;4;48;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;500000;500000;2; ;01;61;61;1;1;09;0161;54;1401,96135597802
5244913;1;2;1;70;2;16;48;3; ;2;16;3; ;1;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;300000;2; ;97;54;54;1;2;09;9700;44;1016,11961360229
5244937;1;1;1;70;2;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;6500000;2; ;06;97;97;1;2;09;0610;68;501,17744387839
5244938;1;1;1;70;2;18;48;1; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;45;45;1;2;09;4731;68;501,17744387839
5244938;1;2;1;70;2;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;06;58;58;1;2;09;0610;68;501,17744387839
5244944;1;2;1;70;2;40;48;1; ;2;40;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;06;06;1;2;09;4773;68;501,17744387839
5244944;1;4;1;70;2;18;48;1; ;2;18;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;39;39;1;2;09;4921;68;501,17744387839
