DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5278658;1;2;1;70;44;1;40;48;1; ;2;40;4; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877300;2; ;41;19;95;1;2;11;4112;44;66,1464125463443
5278659;1;1;1;70;44;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;05;95;98;1;1;11;0510;44;55,5771219618706
5278659;1;2;1;70;44;1;52;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;59;58;1;2;11;8511;44;55,5771219618706
5278671;1;2;1;70;15;1;20;40;1; ;2;28;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;56;13;39;1;2;11;5621;15;117,993262524166
5278675;1;1;1;70;23;1;52;48;2; ;2;73;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;11;8530;23;91,522869271207
5278675;1;2;1;70;23;1;104;40;2; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;13;13;1;2;11;8530;23;91,522869271207
5278675;1;6;1;70;23;1;52;48;1; ;2;300;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;14;16;16;1;2;11;1410;23;91,522869271207
5278682;1;5;1;70;23;1;40;48;5; ;2;70;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;01;64;64;1;2;11;0119;23;169,114403431058
5278689;1;3;1;70;66;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ; ;45; ;1;2;11;.;66;356,069086389053
5278700;1;1;1;70;50;1;32;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;77;53;1;2;11;5619;50;187,345421306624
5278700;1;3;1;70;50;1;32;48;1; ;2;32;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;53;54;1;2;11;9700;50;187,345421306624
5278717;1;1;1;70;15;1;26;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;85;13;13;1;2;11;8544;15;172,413333680185
5278720;1;1;1;70;68;1;31;50;4; ;2;33;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;49;98;98;1;2;11;4921;68;1193,66351258353
5278728;1;1;1;70;17;1;30;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;33;33;1;2;11;4711;17;286,019989693309
5278740;1;2;1;70;41;1;36;48;4; ;2;36;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;80;58;58;1;2;11;8010;41;153,616437248327
5278740;1;4;1;70;41;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;52;58;58;1;2;11;5221;41;153,616437248327
5278741;1;1;1;70;41;1;52;48;1; ;2;52;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;2;11;4112;41;171,430551463748
5278771;1;2;1;70;54;1;36;48;1; ;2;36;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;84;58;58;1;2;11;8422;54;299,87568166574
5278774;1;1;1;70;54;1;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;180000;877803;2; ;15;80;80;1;1;11;1522;54;574,616674680795
5278776;1;3;1;70;05;1;52;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;41;95;95;1;2;11;4111;05;1044,8538335154
5278777;1;1;1;70;05;1;75;48;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;47;97;45;1;2;11;4711;05;1303,81427427313
5278779;1;1;1;70;05;1;36;48;1; ;2;36;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;43;95;87;1;2;11;4322;05;1162,00295356309
5278785;1;3;1;70;05;1;32;48;1; ;2;32;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;41;45;1;2;11;4719;05;799,587511553551
5278788;1;2;1;70;05;1;52;48;1; ;2;208;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;13;79;79;1;2;11;1313;05;1508,46051083698
5278791;1;3;1;70;23;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;1;11;.;23;185,984509297083
5278792;1;1;1;70;23;1;6;48;4; ;2;7;5; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;1;11;4111;23;247,258550602638
5278792;1;3;1;70;23;1;23;48;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;87;87;1;2;11;4520;23;247,258550602638
5278792;1;7;1;70;23;1;34;48;1; ;2;38;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;2;11;4111;23;247,258550602638
5278795;1;2;1;70;23;1;14;48;1; ;2;20;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;59;59;1;2;11;8610;23;127,935392604051
5278798;1;2;1;70;23;1;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;33; ;1;1;11;.;23;221,051971891693
5278817;1;1;1;70; ;1;16;48;1; ;2;16;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;86;19;19;1;2;11;8692;05;7190,17693143359
5278822;1;2;1;70; ;1;16;48;1; ;2;16;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;47;19;45;1;2;11;4771;05;10106,9579641091
5278831;1;1;1;70;15;1;12;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;1;11;4923;15;81,2613011514372
5278832;1;1;1;70;15;1;20;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;2;11;4923;15;142,22312555281
5278832;1;2;1;70;15;1;32;48;3; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;85;54;55;1;2;11;8530;15;142,22312555281
5278837;1;1;1;70;15;1;12;48;4; ;2;12;4; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;53;98;37;1;1;11;5320;15;146,442311924726
5278839;1;1;1;70;15;1;16;48;4; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;2;11;4111;15;123,837222070305
5278855;1;3;1;70;15;1;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877803; ; ; ;45; ;1;2;11;.;15;100,085020751455
5278858;1;1;1;70;05;1;32;40;1; ;2;32;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1800000;2; ;85;13;13;1;2;11;8559;05;1130,63057832678
5278873;1;2;1;70;17;1;12;48;1; ;2;30;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;86;86;1;1;11;5630;17;195,831472640387
5278873;1;3;1;70;17;1;14;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;61;38;38;1;2;11;6190;17;195,831472640387
5278877;1;3;1;70;17;1;1;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;1;11;.;17;127,124954771595
5278878;1;1;1;70;17;1;15;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;92;55;45;1;2;11;9200;17;220,236610032682
5278908;1;2;1;70; ;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;14;98;98;1;1;11;1410;05;2813,21231727868
5278918;1;1;1;70;05;1;2;48;1; ;2;2;1; ;9;2;9;POR COBERTURA; ; ; ;1; ; ; ; ; ; ;1;1400000;1000000;2; ;46;58;97;1;1;11;4631;05;1162,00295356309
5278922;1;6;1;70;05;1;52;48;1; ;2;24;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;878000;2; ;97;53;54;1;2;11;9700;05;2285,39380555633
5278926;2;1;2;70;23;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;61;39;39;1;2;11;6190;23;241,988574088853
5278930;1;2;1;70;23;1;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;86;32;32;1;2;11;8621;23;196,47557088974
5278933;1;3;1;70;23;1;40;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;21;40;1;2;11;4771;23;133,674433227585
5278942;1;1;1;70;17;1;16;48;1; ;2;16;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;2;11;4111;17;182,650302457505
5278943;1;3;1;70;17;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877802; ; ; ;44; ;1;1;11;.;17;262,723685079392
5278946;1;1;1;70;15;1;40;40;1; ;2;40;5; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;41;95;95;1;2;11;4111;15;86,7746509734781
5278949;1;1;1;70;15;1;16;40;1; ;2;16;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;11;4752;15;152,483411778042
5278955;1;2;1;70;23;1;32;48;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;11;4741;23;227,76362217169
5278956;1;4;1;70;23;1;28;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;56;53;53;1;2;11;5611;23;246,330350312266
5278957;1;1;1;70;23;1;52;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;58;95;1;2;11;4111;23;194,992883899231
5278961;1;4;1;70;05;1;12;48;1; ;2;3;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;140000;877000;2; ;47;37;37;1;1;11;4771;05;1260,09390387733
5278970;1;2;1;70;73;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;23;45;39;1;1;11;2394;73;214,607004239654
5278973;1;3;1;70;73;1;16;50;1; ;2;40;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;47;84;45;1;2;11;4772;73;277,99340461495
5278978;1;1;1;70;73;1;32;48;1; ;2;48;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;81;39;39;1;2;11;8121;73;244,083940284325
5278979;1;1;1;70;73;1;12;48;1; ;2;28;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;85;13;13;1;1;11;8530;73;257,223616142734
5278996;1;2;1;70;73;1;8;48;1; ;2;102;1; ;2;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;800000;2; ;56;21;53;1;1;11;5611;73;178,496055071293
5278996;1;3;1;70;73;1;32;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;05;45;1;2;11;4771;73;178,496055071293
5279001;1;2;1;70;05;1;32;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;45;45;1;2;11;4772;05;1129,75800711733
5279013;1;1;1;70;66;1;3;48;1; ;2;4;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1500000;2000000;1;1;85;13;13;1;1;11;8559;66;390,548999317241
5279027;1;3;1;70;66;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;890000; ; ; ;45; ;1;1;11;.;66;276,672539579653
5279041;1;2;1;70;66;1;28;48;4; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;95;03;03;1;2;11;9512;66;351,009453224987
5279048;1;3;1;70;66;1;32;48;1; ;2;32;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;17;84;84;1;2;11;1709;66;385,273347970496
5279073;1;2;1;70;05;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;99; ;1;2;11;.;05;1334,10941530453
5279073;1;3;1;70;05;1;12;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;41;95;95;1;1;11;4112;05;1334,10941530453
5279074;1;2;1;70;05;1;12;48;1; ;2;44;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;90;45;17;1;1;11;9008;05;1926,20331802489
5279078;1;2;1;70;05;1;8;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;97;45;1;1;11;4724;05;1241,03074047359
5279084;1;3;1;70;05;1;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;39;39;1;2;11;5611;05;974,482560262168
5279095;1;2;1;70;41;1;96;48;1; ;2;96;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;64;05;33;1;2;11;6499;41;171,430551463748
5279096;1;1;1;70;41;1;32;48;1; ;2;32;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;56;53;53;1;2;11;5611;41;200,260283154276
5279096;1;4;1;70;41;1;48;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;45;45;1;2;11;4719;41;200,260283154276
5279102;1;1;1;70;41;1;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;14;55;45;1;2;11;1410;41;200,704173963824
5279106;1;3;1;70;41;1;16;48;1; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;81;53;55;1;2;11;8121;41;165,884942323248
5279113;1;3;1;70;41;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;13; ;1;2;11;.;41;228,273412994997
5279113;1;4;1;70;41;1;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;45; ;1;2;11;.;41;228,273412994997
5279113;1;5;1;70;41;1;48;48;1; ;2;48;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;47;45;45;1;2;11;4719;41;228,273412994997
5279115;1;3;1;70;41;1;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;877000;877000;2; ;47;45;97;1;1;11;4752;41;139,035677226084
5279120;1;1;1;70;73;1;25;48;1; ;2;25;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;11;4111;73;302,447249212798
5279123;1;3;1;70;73;1;30;48;1; ;2;31;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;56;45;53;1;2;11;5611;73;282,167216947831
5279129;1;5;1;70;50;1;15;48;1; ;2;15;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;11;5611;50;300,728415086709
5279135;1;7;1;70;50;1;15;48;4; ;2;15;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;55;53;1;2;11;5611;50;350,91219327298
5279140;1;2;1;70;50;1;32;48;1; ;2;32;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;42;95;95;1;2;11;4210;50;243,334701690116
5279140;1;3;1;70;50;1;36;48;3; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;54;54;1;2;11;9700;50;243,334701690116
5279141;1;1;1;70;50;1;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;81;55;55;1;1;11;8121;50;253,461607639072
5279141;1;3;1;70;50;1;12;48;1; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;41;95;95;1;1;11;4111;50;253,461607639072
5279142;1;4;1;70;50;1;30;48;1; ;2;35;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;10;53;53;1;2;11;1081;50;329,298986729947
5279142;1;5;1;70;50;1;8;48;1; ;2;10;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;84;45;58;1;1;11;8422;50;329,298986729947
5279142;1;8;1;70;50;1;32;48;1; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;11;4111;50;329,298986729947
5279144;1;2;1;70;50;1;20;48;8; ;2;20;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;01;62;62;1;2;11;0141;50;256,74064851291
5279147;1;1;1;70;50;1;25;48;1; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;81;58;55;1;2;11;8121;50;241,134532752573
5279148;1;1;1;70;50;1;28;48;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;2;11;5611;50;271,78960038599
5279150;1;2;1;70;50;1;15;48;4; ;2;18;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;55;53;1;2;11;5611;50;243,649599051286
5279154;1;3;1;70;15;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;75;06;06;1;2;11;7500;15;95,0939617309125
5279154;1;5;1;70;15;1;40;48;1; ;2;40;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;86;86;1;2;11;5630;15;95,0939617309125
5279155;1;1;1;70;15;1;52;40;1; ;2;52;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;41;95;95;1;2;11;4111;15;164,878303728712
5279155;1;2;1;70;15;1;22;40;3; ;2;22;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;2;11;9700;15;164,878303728712
5279156;1;2;1;70;15;1;36;48;4; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;97;54;54;1;2;11;9700;15;149,95529581146
5279157;1;1;1;70;15;1;40;48;1; ;2;40;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;49;98;98;1;2;11;4923;15;172,413333680185
5279160;1;2;1;70;15;1;52;40;1; ;2;52;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;64;02;02;1;2;11;6412;15;109,95315999892
5279160;1;3;1;70;15;1;12;48;1; ;2;6;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;84;21;21;1;1;11;8412;15;109,95315999892
5279161;1;1;1;70;15;1;52;48;4; ;2;52;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;2;42;02;02;1;2;11;4290;15;91,7781181513556
5279164;1;1;1;70;15;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;42;95;95;1;1;11;4210;15;181,129601485778
5279171;1;2;1;70;17;1;12;48;1; ;2;44;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;56;45;77;1;1;11;5613;17;269,606798062212
5279172;1;2;1;70;17;1;40;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;41;95;95;1;2;11;4111;17;204,269111999804
5279178;1;3;1;70;50;1;52;48;1; ;2;108;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;03;97;1;2;11;4759;50;357,669207539386
5279181;1;2;1;70;50;1;9;48;1; ;2;9;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;35;12;12;1;1;11;3513;50;233,029615942551
5279185;1;3;1;70;50;1;20;48;1; ;2;20;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;880000;1;2;47;97;37;1;2;11;4773;50;252,301782321315
5279194;1;1;1;70;41;1;4;50;4; ;2;5;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;97;55;55;1;1;11;9700;41;179,164130538289
5279196;1;2;1;70;41;1;3;45;1; ;2;4;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;1;11;4111;41;194,28975686555
5279198;1;2;1;70;41;1;4;55;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;49;98;98;1;1;11;4921;41;197,949337276929
5279200;1;3;1;70;41;1;5;45;1; ;2;10;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;1;11;4754;41;154,896814946617
5279201;1;1;1;70;41;1;2;45;1; ;2;3;1; ;3;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1000000;2; ;41;95;95;1;1;11;4111;41;140,862230299367
5279205;1;2;1;70;41;1;15;45;1; ;2;18;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;55;55;1;2;11;4541;41;201,64294541801
5279207;1;2;1;70;41;1;3;45;4; ;2;4;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;8900000;2; ;41;95;95;1;1;11;4111;41;187,780274116606
5279222;1;1;1;70; ;1;25;21;1; ;2;200;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;56;77;77;1;2;11;5611;17;6041,7268351692
5279222;1;2;1;70; ;1;10;48;1; ;2;10;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877803;2; ;47;58;45;1;1;11;4774;17;6041,7268351692
5279222;1;4;1;70; ;1;4;48;1; ;2;4;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;800000;2; ;01;97;62;1;1;11;0123;17;6041,7268351692
5279223;1;2;1;70; ;1;4;22;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ; ;45; ;1;1;11;.;17;6041,7268351692
5279254;1;2;1;70;54;1;2;72;1; ;2;4;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;1200000;2; ;45;84;84;1;1;11;4520;54;265,694239939603
5279257;1;4;1;70;54;1;36;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;980000;2; ;56;45;45;1;2;11;5613;54;296,71475345353
5279274;1;1;1;70;54;1;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;38;03;03;1;2;11;3811;54;385,566681381884
5279285;1;2;1;70;23;1;2;48;1; ;2;2;8; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;01;95;62;1;1;11;0121;23;176,99505245674
5279285;1;3;1;70;23;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;53;53;1;1;11;5619;23;176,99505245674
5279287;1;4;1;70;23;1;48;48;1; ;2;50;2; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;84;45;32;1;2;11;8412;23;235,054228405288
5279289;1;2;1;70;23;1;36;48;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877802;2; ;29;84;84;1;2;11;2910;23;91,522869271207
5279289;1;4;1;70;23;1;96;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;21; ;1;2;11;.;23;91,522869271207
5279295;1;2;1;70;44;1;12;40;1; ;2;10;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;3500000;2; ;42;02;02;1;1;11;4210;44;55,5771219618706
5279298;1;1;1;70;44;1;8;48;1; ;2;50;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;81;55;54;1;1;11;8121;44;146,076345411386
5279301;1;1;1;70;44;1;90;40;1; ;2;92;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;59;59;1;2;11;8511;44;55,5771219618706
5279303;1;2;1;70;44;1;49;40;1; ;2;54;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;877800;2; ;86;13;59;1;2;11;8621;44;55,5771219618706
5279304;1;3;1;70;44;1;8;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ; ;11; ;1;1;11;.;44;90,8154098964582
5279308;1;1;1;70;44;1;24;40;1; ;2;16;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;86;06;06;1;2;11;8610;44;86,4421494151667
5279314;1;2;1;70;18;1;15;50;1; ;2;28;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;41;95;95;1;2;11;4111;18;43,6213570278671
5279315;1;3;1;70;18;1;3;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;45; ;1;1;11;.;18;72,7826179108284
5279320;1;1;1;70;18;1;20;40;2; ;2;48;2; ;9;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;3500000;2; ;84;08;08;1;2;11;8412;18;150,306242581229
5279322;1;3;1;70;18;1;4;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;877000; ; ; ;45; ;1;1;11;.;18;143,446700177979
5279327;1;3;1;70;18;1;4;40;1; ;2;30;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;45;84;84;1;1;11;4520;18;93,9518599922238
5279330;1;3;1;70;20;1;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;877000;2; ;86;59;59;1;2;11;8699;20;98,0741874243052
