DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4931022;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931022;1;5;1;50;27;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931023;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;32,3756161878267
4931023;1;2;1;50;27;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;32,3756161878267
4931024;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931025;1;1;1;50;27;1; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931026;1;1;1;50;27;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931027;1;1;1;50;27;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931027;1;2;1;50;27;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931027;1;3;1;50;27;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931028;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;1;27;28,8120716921463
4931028;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931029;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931029;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931029;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931029;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931030;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;1;3;1;06;1;27;65,0858086095151
4931031;1;1;1;50;27;1; ; ;1;6;VIAJANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931031;1;2;1;50;27;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;19,2080477947642
4931031;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931032;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931032;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931032;1;3;1;50;27;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931033;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931033;1;2;1;50;27;1; ; ;2;6;DILIGENCIAS PERSONALES;2;2;1; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931033;1;3;1;50;27;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931033;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931033;1;5;1;50;27;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931033;1;7;1;50;27;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931034;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931034;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931035;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931036;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931036;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931036;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931036;1;4;1;50;27;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931037;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931037;1;2;1;50;27;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931038;1;1;1;50;27;1; ; ;1;6;DESCANSANDO EN EL HOGAR;2;2;2;2;1;3; ;2; ;2; ; ;06;1;27;144,060358460732
4931038;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931038;1;3;1;50;27;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931039;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931039;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931039;1;3;1;50;27;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931039;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931040;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931040;1;2;1;50;27;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931040;1;3;1;50;27;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931040;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931040;1;5;1;50;27;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931041;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931042;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931042;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931044;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931044;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931045;1;1;1;50;27;1; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931045;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931046;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931046;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931046;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931047;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931047;1;2;1;50;27;1; ; ;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931047;1;3;1;50;27;1; ; ;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931048;1;1;1;50;27;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931048;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;1;8; ;2; ;2; ; ;06;1;27;28,8120716921463
4931048;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931049;1;1;1;50;27;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931050;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;65,0858086095151
4931051;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;65,0858086095151
4931052;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931053;1;1;1;50;27;1;1; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;58,7859274881108
4931053;1;2;1;50;27;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;58,7859274881108
4931054;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931054;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931055;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;43,3905390730101
4931056;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931056;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931057;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931057;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931057;1;3;1;50;27;1; ; ;3;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931057;1;4;1;50;27;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;19,2080477947642
4931058;1;1;1;50;27;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931058;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931059;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931059;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931060;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931060;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931060;1;3;1;50;27;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931060;1;4;1;50;27;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931061;1;1;1;50;27;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931061;1;2;1;50;27;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931062;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931062;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931062;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931063;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;114,300173213203
4931063;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;114,300173213203
4931063;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;114,300173213203
4931063;1;4;1;50;27;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;114,300173213203
4931064;1;1;1;50;27;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;32,9565082397357
4931064;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;32,9565082397357
4931064;1;4;1;50;27;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;32,9565082397357
4931065;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;1;27;39,0215770720928
4931065;1;2;1;50;27;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;39,0215770720928
4931065;1;3;1;50;27;1;2; ;3;6;HACIENDO DEPORTES;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;39,0215770720928
4931065;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;39,0215770720928
4931066;1;1;1;50;27;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;53,8081932541216
4931067;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;72,5474738347376
4931067;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;72,5474738347376
4931068;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931068;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931068;1;3;1;50;27;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931068;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931068;1;5;1;50;27;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931069;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931069;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931069;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931070;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931070;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931070;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931071;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931071;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931071;1;3;1;50;27;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931071;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931072;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931072;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931073;1;1;1;50;27;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;27;114,795812955278
4931073;1;2;1;50;27;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;114,795812955278
4931073;1;3;1;50;27;1; ; ;3;2; ;2;2;1; ; ; ; ; ; ; ; ; ;06;1;27;114,795812955278
4931073;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;114,795812955278
4931074;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;65,6667006614242
4931074;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;65,6667006614242
4931075;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931075;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931075;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931075;1;4;1;50;27;1; ; ;4;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931075;1;5;1;50;27;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931076;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;65,0858086095151
4931077;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931077;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931077;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931078;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931079;1;1;1;50;27;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931079;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931079;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;1;2; ;1;2; ; ; ;06;1;27;28,8120716921463
4931080;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931080;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931081;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931081;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931081;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;19,2080477947642
4931084;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931084;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931084;1;4;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931084;1;5;1;50;27;1;2; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931086;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;65,0858086095151
4931087;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;1;3; ;2; ;2; ; ;06;1;27;28,8120716921463
4931087;1;2;1;50;27;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931087;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;1;12; ; ; ; ; ; ;06;1;27;28,8120716921463
4931096;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931096;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931096;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931096;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931097;1;1;1;50;27;1; ; ;1;6;DESCANSANDO;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931097;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931098;1;1;1;50;27;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931099;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;42,6740741331894
4931100;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931100;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931101;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931101;1;2;1;50;27;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931101;1;3;1;50;27;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931101;1;4;1;50;27;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;144,060358460732
4931102;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931102;1;2;1;50;27;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931102;1;3;1;50;27;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;27;28,8120716921463
4931102;1;4;1;50;27;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931104;1;1;1;50;27;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;27;28,8120716921463
4931130;1;1;1;50;27;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;27;53,8081932541216
4931137;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;421,023535356635
4931138;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;218,379082270471
4931138;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;218,379082270471
4931138;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;218,379082270471
4931139;1;1;1;50;41;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;41;157,139607755806
4931139;1;2;1;50;41;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;41;157,139607755806
4931139;1;3;1;50;41;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;157,139607755806
4931139;1;4;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;157,139607755806
4931140;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;225,945316455537
4931140;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;225,945316455537
4931140;2;1;2;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;225,945316455537
4931140;3;1;3;50;41;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;225,945316455537
4931141;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;218,340922209733
4931141;1;2;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;218,340922209733
4931141;1;3;1;50;41;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;218,340922209733
4931141;1;4;1;50;41;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;218,340922209733
4931141;1;5;1;50;41;1;3; ;5;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;41;218,340922209733
4931141;2;1;2;50;41;1; ; ;1;6;DISFRUTANDO DE LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;218,340922209733
4931142;1;1;1;50;41;1; ; ;1;6;DISFRUTANDO LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;222,408160585042
4931142;1;2;1;50;41;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;222,408160585042
4931143;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;194,020597046516
4931143;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;194,020597046516
4931143;1;3;1;50;41;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06;1;41;194,020597046516
4931144;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;1;11; ; ; ; ; ; ;06;1;41;108,158535768819
4931144;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;108,158535768819
4931145;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;267,277901119904
4931145;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;267,277901119904
4931145;1;3;1;50;41;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;267,277901119904
4931146;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;187,363808588607
4931146;1;2;1;50;41;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;187,363808588607
4931146;1;3;1;50;41;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;41;187,363808588607
4931147;1;1;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;353,999837136035
4931147;1;2;1;50;41;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;353,999837136035
4931147;1;3;1;50;41;1;1; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06;1;41;353,999837136035
4931148;1;1;1;50;41;1; ; ;2;6;DISFRUTANDO DE LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;111,204080292521
4931148;1;2;1;50;41;1; ; ;2;6;DISFRUTANDO DE LA PENSION;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;111,204080292521
4931149;1;1;1;50;41;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06;1;41;173,896842744892
4931149;1;2;1;50;41;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06;1;41;173,896842744892
