DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;AREA;fex_c_2011
1829370;1;2;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;990,023513211851
1829371;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;978,952906502523
1829373;1;1;1;50;1; ; ;1;6;HOSPITALIZADO;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;946,555414766351
1829373;1;2;1;50;1; ; ;2;6;ATENDIENDO AL ESPOSO ENFERMO (HOSPITALIZADO);2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;946,555414766351
1829376;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1829377;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829377;1;2;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;939,532024412227
1829377;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829377;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829378;1;1;1;50;1; ; ;1;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1136,49569379485
1829378;2;1;2;50;1; ; ;1;6;CAMINAR;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1136,49569379485
1829378;3;1;3;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1136,49569379485
1829379;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;917,3358299224
1829379;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;917,3358299224
1829379;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;917,3358299224
1829379;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;917,3358299224
1829380;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1026,71482714543
1829380;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1026,71482714543
1829381;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1829382;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1066,54102177162
1829382;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1066,54102177162
1829382;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1066,54102177162
1829383;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1051,72084866276
1829383;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1051,72084866276
1829384;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1829385;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;943,839384412879
1829385;1;2;1;50;1;2; ;2;6;ANDAR LA CALLE;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;943,839384412879
1829386;1;1;1;50;1;1; ;1;6;VTV;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1146,69699104119
1829386;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1146,69699104119
1829388;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;772,696832426648
1829388;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;772,696832426648
1829388;1;3;1;50;1; ; ;3;6;CUIDAR SU BEBE;2;2;2;2;1;13;PIENSA SEGUIR ESTUDIANDO; ; ; ; ; ;1;05;05;772,696832426648
1829388;1;5;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;772,696832426648
1829389;1;1;1;50;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;05;05;943,839384412879
1829389;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;943,839384412879
1829390;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829390;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829390;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829390;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829391;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;946,555414766351
1829391;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;946,555414766351
1829392;1;1;1;50;1; ; ;1;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;977,106185612034
1829392;1;2;1;50;1; ; ;2;6;PASEAR;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;977,106185612034
1829392;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;977,106185612034
1829393;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;979,822215965506
1829393;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;979,822215965506
1829393;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;979,822215965506
1829394;1;1;1;50;1;5; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1066,54102177162
1829394;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1066,54102177162
1829394;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1066,54102177162
1829395;1;1;1;50;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;935,484808057023
1829396;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;993,448025946274
1829397;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;758,201712982896
1829397;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;758,201712982896
1829397;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;758,201712982896
1829397;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;758,201712982896
1829399;1;1;1;50;1;3; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;952,449352012044
1829399;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;952,449352012044
1829399;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;952,449352012044
1829400;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;942,2480547657
1829400;1;2;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;942,2480547657
1829400;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;942,2480547657
1829400;1;4;1;50;1;2; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;942,2480547657
1829401;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;905,313800458549
1829401;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;905,313800458549
1829404;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;897,859108895551
1829404;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;897,859108895551
1829404;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;897,859108895551
1829404;1;5;1;50;1; ; ;5;4; ;2;2;2;2;1;9; ; ; ; ; ; ;1;05;05;897,859108895551
1829404;1;6;1;50;1;1; ;6;6;CAMINAR Y HACER DEPORTES;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;897,859108895551
1829405;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;875,009413095943
1829405;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;875,009413095943
1829405;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;875,009413095943
1829405;1;4;1;50;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;05;05;875,009413095943
1829406;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1179,96379224035
1829406;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;2; ;2; ;1;5;1;1;05;05;1179,96379224035
1829406;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1179,96379224035
1829408;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;818,677107943977
1829409;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;863,01451585246
1829409;1;2;1;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;863,01451585246
1829409;1;3;1;50;1; ; ;3;4; ;2;2;2;2;1;2; ;1;1; ;8;1;1;05;05;863,01451585246
1829410;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1044,34482728179
1829410;1;2;1;50;1; ; ;1;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;05;05;1044,34482728179
1829410;1;3;1;50;1;2; ;1;6;DEPORTE;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1044,34482728179
1829412;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1198,65680381372
1829412;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1198,65680381372
1829412;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1198,65680381372
1829412;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1198,65680381372
1829412;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1198,65680381372
1829412;1;6;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1198,65680381372
1829413;1;1;1;50;1;2; ;1;6;TRABAJO  COMUNITARIO;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;963,519958721372
1829413;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;963,519958721372
1829413;1;3;1;50;1; ; ;3;6;CUIDAR  ENFERMA;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;963,519958721372
1829413;1;4;1;50;1;2; ;4;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;963,519958721372
1829435;1;1;1;50;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;879,303235293351
1829435;1;2;1;50;1; ; ;2;6;CUIDAR  ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;879,303235293351
1829435;1;3;1;50;1;3; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;879,303235293351
1829435;2;1;2;50;1; ; ;1;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;05;05;879,303235293351
1829435;3;1;3;50;1; ; ;1;6;CAMINAR;2;2;2;2;1;2; ;2; ;1;3;1;1;05;05;879,303235293351
1829443;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;4;1;50;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;8;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;9;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829443;1;12;1;50;1; ; ;12;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;472,843052651684
1829444;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;955,834281656362
1829444;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;13;PORQUE SE LA PASA ENTRETENIDA EN EL GRUPO DE TERCERA EDAD; ; ; ; ; ;1;05;05;955,834281656362
1829444;1;3;1;50;1; ; ;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;955,834281656362
1829447;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1114,46376949656
1829447;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1114,46376949656
1829447;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1114,46376949656
1829447;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1114,46376949656
1829447;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1114,46376949656
1829447;1;6;1;50;1;1; ;6;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1114,46376949656
1829447;1;7;1;50;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1114,46376949656
1829448;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;841,742611896788
1829448;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;841,742611896788
1829448;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;841,742611896788
1829450;1;1;1;50;1; ; ;1;6;VIENDO TV;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1047,06085763526
1829450;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1047,06085763526
1829450;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1047,06085763526
1829451;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1051,72084866276
1829451;1;2;1;50;1;3; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1051,72084866276
1829452;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;952,449352012044
1829452;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;952,449352012044
1829452;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;952,449352012044
1829453;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829453;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829454;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;998,977326436751
1829454;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;9; ; ; ; ; ; ;1;05;05;998,977326436751
1829455;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1012,84607679109
1829455;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1012,84607679109
1829457;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;813,695506360879
1829457;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;813,695506360879
1829458;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829458;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829459;1;1;1;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;921,22778269342
1829459;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;921,22778269342
1829460;1;1;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,67227141728
1829460;1;2;1;50;1; ; ;2;6;DESCANSANDO    DE   VIAJE;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,67227141728
1829460;1;3;1;50;1; ; ;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,67227141728
1829461;1;1;1;50;1; ; ;1;6;CAMINANDO;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1119,8287997955
1829461;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1119,8287997955
1829461;1;3;1;50;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1119,8287997955
1829461;1;4;1;50;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1119,8287997955
1829462;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829462;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829463;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1051,72084866276
1829463;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1051,72084866276
1829464;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;923,411240631507
1829464;1;4;1;50;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;923,411240631507
1829465;1;1;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,95479488096
1829465;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,95479488096
1829465;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,95479488096
1829465;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,95479488096
1829466;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;798,654276698497
1829466;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;2;1;05;05;798,654276698497
1829466;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;798,654276698497
1829466;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;798,654276698497
1829466;1;5;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;798,654276698497
1829467;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829467;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829468;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829468;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1829469;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1829470;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829470;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829470;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829470;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829471;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;851,943909143132
1829471;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;851,943909143132
1829472;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;851,943909143132
1829472;1;2;1;50;1; ; ;1;3; ;2;2;2;2;1;8; ;2; ;2; ; ;1;05;05;851,943909143132
1829473;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;925,663274057888
1829473;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;925,663274057888
1829473;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;925,663274057888
1829473;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;925,663274057888
1829474;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1052,67227141728
1829474;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;05;05;1052,67227141728
1829474;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1052,67227141728
1829475;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1034,14353003545
1829475;1;2;1;50;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1034,14353003545
1829475;1;3;1;50;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1034,14353003545
1829475;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1034,14353003545
1829476;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;852,570278232544
1829476;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;05;05;852,570278232544
1829478;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829478;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829478;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829478;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1053,6236941718
1829479;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1000,8801719458
1829479;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1000,8801719458
1829479;1;3;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1000,8801719458
1829479;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1000,8801719458
1829480;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829480;1;2;1;50;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;939,532024412227
1829480;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829480;1;4;1;50;1; ; ;1;6;LEER;2;2;2;2;1;11; ; ; ; ; ; ;1;05;05;939,532024412227
1829481;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;955,834281656362
1829481;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;955,834281656362
1829481;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;955,834281656362
1829482;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829482;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;05;05;939,532024412227
1829482;1;3;1;50;1; ; ;2;6;ESCUCHAR  MUSICA;2;2;2;2;1;8; ;2; ;2; ; ;1;05;05;939,532024412227
1829482;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;939,532024412227
1829483;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;858,424632388132
1829483;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;858,424632388132
1829483;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;858,424632388132
1829483;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;858,424632388132
1829484;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1829485;1;1;1;50;1; ; ;1;6;CHARLAR  CON AMIGOS;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1128,08957947733
1829485;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1128,08957947733
1829485;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1128,08957947733
1829485;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1128,08957947733
1829485;1;5;1;50;1; ; ;5;6;CUIDAR LA  HIJA;2;2;2;2;1;2; ;1;2; ; ; ;1;05;05;1128,08957947733
1829486;1;1;1;50;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1166,9677944585
1829486;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1166,9677944585
1829486;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1166,9677944585
1829486;1;4;1;50;1; ; ;4;3; ;2;2;2;2;1;12; ; ; ; ; ; ;1;05;05;1166,9677944585
