DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
649226;1;4;23;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;23;390.429.305.029.926
649236;1;5;23;70;12;48;8;;2;16;8;;3;1;;;;;;;;;;1;;2;;2;1;61;61;121;1;23;329.779.026.086.362
649267;1;2;23;70;2;40;1;;2;4;1;;9;1;;;;;;;;;;1;;2;;2;1;59;39;7530;75;23;112.945.073.508.305
649283;1;3;23;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;58;;;;23;100.132.463.831.262
649286;1;3;23;70;8;48;1;;2;156;1;;9;2;;;;;;;;;;1;;2;;2;1;32;45;1810;18;23;136.642.514.032.341
649327;1;4;23;70;4;48;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;45;45;1810;18;23;296.469.912.224.566
649349;1;1;23;70;6;48;1;;2;156;1;;7;2;;;;;;;;;;1;;2;;2;1;45;45;5269;52;23;106.162.389.805.186
649370;1;3;23;70;3;60;4;;2;4;4;;3;4;;;;;;;;;;1;;2;;2;1;98;98;6031;60;23;110.822.069.026.783
649438;1;2;23;70;12;20;1;;2;13;1;;4;4;;;;;;;;;;1;;2;;2;1;55;45;5233;52;23;126.466.961.037.027
649654;1;1;50;70;3;70;1;;2;2;1;;9;8;;;;;;;;;;1;;1;900000;2;1;97;97;1110;11;50;170.619.037.501.822
649756;1;2;54;70;12;48;1;;2;14;1;;3;7;;;;;;;;;;1;;2;;2;1;45;45;5231;52;54;221.217.727.860.946
649772;1;2;54;70;8;60;2;;2;104;1;;3;4;;;;;;;;;;1;;2;;2;1;58;95;2220;22;54;241.569.823.066.458
649824;1;2;54;70;180;48;3;;2;180;1;;5;2;;;;;;;;;;1;;2;;2;1;54;45;5239;52;54;220.957.686.543.009
650017;1;1;66;70;4;48;1;;2;3;1;;3;1;;;;;;;;;;1;;1;600000;2;1;95;95;4521;45;66;911.503.963.246.044
650060;1;1;68;70;14;48;1;;2;34;1;;4;1;;;;;;;;;;1;;2;;2;1;34;50;9242;92;68;254.459.158.668.415
650060;1;2;68;70;14;48;1;;2;14;1;;9;6;;;;;;;;;;1;;2;;2;1;97;97;4530;45;68;254.459.158.668.415
650066;1;2;68;70;6;24;2;;2;318;1;;6;2;;;;;1;;;;;;;2;;2;1;19;13;8011;80;68;270.479.666.474.393
650085;1;1;68;70;52;48;1;;2;156;2;;8;1;;;;;;;;;;1;;2;;2;1;98;98;9000;90;68;325.236.002.851.481
650085;1;2;68;70;4;48;1;;2;6;1;;9;2;;;;;;;;;;1;;2;;2;1;55;59;9192;91;68;325.236.002.851.481
650106;1;3;68;70;96;48;1;;2;48;1;;6;4;;;;;;;;;;1;;2;;2;1;21;33;7412;74;68;304.654.094.751.628
650107;1;1;68;70;96;48;1;;2;192;1;;2;2;;;;;;;;;;1;;2;;2;1;45;45;5233;52;68;257.219.948.235.768
650193;1;2;11;70;2;48;1;;2;2;1;;9;1;;;;;;;;;;1;;2;;2;1;38;38;7530;75;11;191.507.341.890.196
650197;1;2;11;70;8;48;4;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;1;79;79;1810;18;11;314.262.558.295.445
650237;2;2;11;70;8;48;1;;2;24;1;;2;5;;;;;;;;;;1;;2;;2;1;39;59;5135;51;11;20.258.949.115.817
650263;1;4;11;70;16;48;1;;2;24;1;;8;5;;;;;;;;;;1;;2;;2;1;97;45;1810;18;11;18.097.578.444.049
650326;1;1;11;70;3;40;1;;2;3;1;;7;3;;;;;;;;;;1;;1;600000;2;1;45;45;5243;52;11;171.195.282.585.313
650378;1;2;11;70;8;40;1;;2;8;1;;9;8;;;;;;;;;;1;;2;;2;1;59;59;8511;85;11;178.596.969.190.284
652239;1;1;8;70;26;40;1;;2;26;1;;9;1;;;;;;;;;1;;YA ES PENSIONADO;2;;2;1;2;13;8050;80;8;37.288.849.285.631
652244;1;3;8;70;4;48;1;;2;4;1;;9;8;;;;;;;;;;1;;1;700000;2;1;44;44;7530;75;8;429.860.145.499.057
652244;1;4;8;70;43;48;1;;2;43;2;;9;8;;;;;;;;;;1;;2;;2;1;32;32;8511;85;8;429.860.145.499.057
652250;1;4;8;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;55;;;;8;466.024.783.532.914
652273;1;4;8;70;15;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;8;551.043.890.150.146
652275;1;3;8;70;116;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;8;428.515.251.499.178
652277;1;5;8;70;30;60;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;97;;;;8;442.819.073.646.269
652296;1;4;8;70;10;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;59;;;;8;425.101.395.359.804
652296;1;5;8;70;10;48;1;;2;20;1;;5;1;;;;;;;;;;1;;2;;2;1;13;19;8045;80;8;425.101.395.359.804
652301;1;4;8;70;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;3;;;;8;481.235.540.777.079
652307;1;7;8;70;16;40;3;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;54;45;5261;52;8;519.800.620.567.029
652347;1;5;8;70;48;24;1;;2;48;1;;6;7;;;;;;;;;;1;;2;;2;1;39;39;1810;18;8;457.318.610.250.637
652363;1;4;8;70;48;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;8;38.499.858.369.412
652363;1;5;8;70;12;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;8;38.499.858.369.412
652391;1;1;8;70;20;48;1;;2;24;4;;1;2;;;;;;;;;;1;;2;;2;1;33;41;5231;52;8;476.930.609.102.238
652430;1;1;11;70;2;48;1;;2;2;1;;2;6;;;;;;;;;;1;;1;380000;2;1;55;53;5529;55;11;20.187.277.562.802
652452;1;3;11;70;2;48;1;;2;2;1;;9;9;AUN LA CUBRE EL SEGURO DE LA EMPRESA;;1;;;;;;;;;1;550000;2;1;38;38;6421;64;11;194.641.349.832.502
652471;1;1;11;70;8;60;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;11;200.211.140.430.796
652490;1;4;11;70;4;48;1;;2;14;1;;6;5;;;;;;;;;;1;;2;;2;1;58;63;201;2;11;293.233.318.937.581
652503;1;3;11;70;16;60;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;45;92;2211;22;11;140.452.038.648.247
652523;1;2;11;70;56;40;3;;2;56;4;;1;8;;;;;;;;;;1;;2;;2;1;54;55;7493;74;11;198.313.493.529.758
652531;1;2;11;70;24;60;1;;2;28;1;;9;6;;;;;;;;;;1;;2;;2;1;33;33;7492;74;11;237.694.785.113.064
652549;1;2;11;70;52;48;1;;2;52;3;;1;2;;;;;;;;;;1;;2;;2;1;55;54;9500;95;11;228.811.224.941.666
652573;1;3;11;70;4;48;1;;2;4;1;;9;2;;;;;;;;;;1;;1;98;2;1;39;81;3611;36;11;280.313.445.416.324
652578;1;3;11;70;4;40;1;;2;1;1;;2;2;;;;;;;;;;1;;1;98;2;1;34;39;8512;85;11;154.905.389.417.938
652605;1;2;11;70;48;48;1;;2;48;1;;3;1;;;;;;;;;;1;;2;;2;1;39;39;7513;75;11;246.699.525.849.202
652609;1;4;11;70;3;35;1;;2;4;1;;4;4;;;;;;;;;;1;;1;461700;2;1;45;44;6601;66;11;151.233.245.720.682
652618;1;1;11;70;8;48;1;;2;8;1;;2;8;;;;;;;;;;1;;2;;2;1;98;97;2020;20;11;203.345.148.373.102
652625;1;3;11;70;16;40;1;;2;16;1;;9;1;;;;;;;;;;1;;2;;2;1;85;97;5211;52;11;296.783.100.214.498
652630;1;3;11;70;12;36;1;;2;16;1;;4;2;;;;;;;;;;1;;2;;2;1;45;45;5233;52;11;23.261.790.666.065
652666;1;1;11;70;4;48;1;;2;4;1;;9;1;;;;;;;;;;1;;1;600000;2;1;13;45;1929;19;11;212.228.708.544.499
652666;1;2;11;70;9;48;1;;2;10;1;;9;8;;;;;;;;;;1;;2;;2;1;3;44;6421;64;11;212.228.708.544.499
652676;1;3;11;70;9;48;1;;2;16;1;;5;1;;;;;;;;;;1;;2;;2;1;39;44;6601;66;11;237.338.934.426.207
652677;1;2;11;70;28;40;1;;2;29;1;;9;1;;;;;;;;;;1;;2;;2;1;33;33;6042;60;11;198.313.493.529.758
652732;1;3;11;70;12;50;1;;2;12;1;;4;8;;;;;;;;;;1;;2;;2;1;53;53;5521;55;11;296.427.249.527.641
652744;1;2;11;70;1;48;1;;2;2;1;;3;1;;;;;;;;;;1;;1;461500;2;1;45;84;5030;50;11;172.847.416.961.193
652762;1;1;11;70;12;60;4;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;84;85;4542;45;11;210.702.161.804.088
652770;1;1;11;70;4;48;1;;2;3;1;;3;7;;;;;;;;;;1;;1;250000;2;1;95;95;4521;45;11;174.924.825.493.029
652771;1;2;11;70;52;60;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;53;;;;11;225.139.081.244.411
652788;1;3;11;70;48;60;4;;2;364;4;;1;1;;;;;;;;;;1;;2;;2;1;98;98;6031;60;11;172.507.997.603.704
652814;1;2;13;70;12;48;1;;2;12;1;;9;2;;;;;;;;;;1;;2;;2;1;34;34;9242;92;13;298.111.985.702.117
652817;1;3;13;70;52;4;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;13;319.525.077.354.342
652817;1;5;13;70;104;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;95;;;;13;319.525.077.354.342
652820;1;5;13;70;12;48;1;;2;12;2;;9;1;;;;;;;;;;1;;2;;2;1;32;39;7512;75;13;255.611.778.380.834
652822;1;1;13;70;104;48;4;;2;104;2;;9;4;;;;;;;;;;1;;2;;2;1;84;98;7512;75;13;705.862.116.779.189
652824;1;3;13;70;104;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;13;52.941.200.933.373
652857;1;2;13;70;12;55;3;;2;36;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;13;356.646.822.326.334
652862;1;2;13;70;26;48;1;;2;208;1;;6;2;;;;;;;;;;1;;2;;2;1;33;33;5530;55;13;284.019.546.317.099
652868;1;2;13;70;216;48;1;;2;216;1;;8;2;;;;;;;;;;1;;2;;2;1;59;55;8512;85;13;29.589.979.890.172
652893;1;2;13;70;4;48;1;;2;104;1;;5;2;;;;;;;;;;1;;2;;2;1;39;39;5231;52;13;266.226.458.503.381
652936;1;2;13;70;48;60;4;;2;192;1;;4;4;;;;;;;;;;1;;2;;2;1;21;37;5244;52;13;238.217.392.863.181
652939;1;4;13;70;12;48;2;;2;12;2;;9;1;;;;;;;;;;1;;2;;2;1;8;8;7513;75;13;230.987.180.414.604
652945;1;3;13;70;4;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;7;;;;13;263.602.711.997.311
652949;1;1;13;70;48;48;1;;2;48;1;;7;2;;;;;;;;;;1;;2;;2;1;84;84;5170;51;13;540.746.553.070.976
652981;1;3;13;70;52;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;13;291.945.358.414.998
652992;1;7;13;70;26;48;1;;2;26;1;;5;1;;;;;;;;;;1;;2;;2;1;45;83;2811;28;13;235.807.203.896.616
653248;1;3;17;70;4;48;1;;2;1;1;;9;7;;;;;;;;;1;;BUSCANDO TRABAJO;2;;2;1;84;85;0;0;17;173.810.161.412.699
653256;1;2;17;70;4;40;1;;2;144;1;;9;2;;;;;;;;1;;;;2;;2;1;45;45;5233;52;17;171.270.052.639.887
653272;1;3;17;70;16;48;1;;2;48;2;;9;1;;;;;;;;;;1;;2;;2;1;97;37;8511;85;17;187.729.725.461.149
653277;1;2;17;70;4;40;1;;2;4;1;;8;4;;;;;;;;;;1;;1;420000;2;1;33;33;9242;92;17;176.784.052.762.699
653292;1;3;17;70;4;50;1;;2;12;1;;9;4;;;;;;;;;;1;;2;;2;1;37;99;9000;90;17;210.252.488.823.485
653295;2;2;17;70;4;48;1;;2;18;1;;3;1;;;;;;;;;;1;;2;;2;1;53;53;5521;55;17;232.644.393.548.859
653306;1;2;17;70;12;50;1;;2;16;2;;9;2;;;;;;;;;1;;TRABAJANDO;2;;2;1;11;39;7515;75;17;134.179.981.436.396
653316;1;1;17;70;52;60;1;;2;450;2;;9;2;;;;;;;;;;1;;2;;2;1;84;33;6512;65;17;149.873.271.488.958
653316;1;5;17;70;16;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;7;;;;17;149.873.271.488.958
653325;1;5;17;70;16;48;1;;2;16;2;;9;3;;;;;;;;;;1;;2;;2;1;60;5;7514;75;17;158.890.887.976.904
653333;1;2;17;70;8;48;1;;2;12;1;;8;1;;;;;;;;;;1;;2;;2;1;97;97;7421;74;17;175.424.419.731.479
653340;1;2;17;70;24;48;1;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;17;216.099.983.399.733
653340;1;6;17;70;15;48;1;;2;17;1;;9;7;;;;;;;;;;1;;2;;2;1;79;97;5272;52;17;216.099.983.399.733
653361;1;2;17;70;12;48;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;59;59;8520;85;17;149.610.353.299.458
653369;1;8;17;70;8;48;1;;2;8;3;;1;4;;;;;;;;;;1;;2;;2;1;45;54;9500;95;17;166.650.602.100.711
653372;1;4;17;70;8;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;54;;;;17;164.740.013.021.721
653396;1;1;17;70;4;40;1;;2;4;1;;9;1;;;;;;;;;;1;;1;465000;2;1;83;83;2921;29;17;224.121.300.009.974
653400;1;2;17;70;120;48;1;;2;120;1;;8;6;;;;;;;;;;1;;2;;2;1;98;98;6021;60;17;137.380.184.083.274
653408;1;4;17;70;20;40;1;;2;18;1;;2;2;;;;;;;;;;1;;2;;2;1;85;85;5170;51;17;183.643.606.807.653
653867;1;2;23;70;52;48;1;;2;52;1;;8;4;;;;;;;;;;1;;2;;2;1;55;55;8511;85;23;113.104.960.590.533
653875;1;1;23;70;12;30;4;;2;4;4;;1;2;;;;;;;;;;1;;1;500000;2;1;13;6;8520;85;23;113.104.960.590.533
653875;1;3;23;70;32;48;1;;2;104;1;;9;2;;;;;;;;;;1;;2;;2;1;2;2;2694;26;23;113.104.960.590.533
653881;1;3;23;70;2;48;1;;2;24;1;;4;4;;;;;;;;;;1;;2;;2;1;45;39;5511;55;23;107.467.066.816.011
653883;1;3;23;70;2;42;1;;2;6;1;;3;4;;;;;;;;;;1;;1;24000;2;1;58;93;4552;45;23;108.626.375.040.767
653888;1;1;23;70;12;40;1;;2;20;4;;1;4;;;;;;;;;;1;;2;;2;1;33;41;5219;52;23;961.561.346.671.289
653891;1;5;23;70;2;56;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;23;102.098.362.744.514
654736;1;4;50;70;9;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;39;;;;50;102.737.603.022.031
654776;1;2;50;70;3;48;1;;2;96;1;;2;2;;;;;;;;;;1;;2;;2;1;45;45;5231;52;50;132.707.714.084.806
654783;1;3;50;70;24;48;1;;2;24;2;;9;4;;;;;;;;;;1;;2;;2;1;58;58;7522;75;50;151.840.111.219.261
654793;1;5;50;70;1;48;1;;2;26;1;;5;4;;;;;;;;;;1;;2;;2;1;33;53;5521;55;50;169.758.143.345.349
654798;1;1;50;70;4;48;2;;2;8;5;;2;1;;;;;;;;;;1;;2;;2;1;32;51;5521;55;50;950.055.330.459.186
654798;1;2;50;70;4;48;1;;2;5;1;;9;1;;;;;;;;;;1;;2;;2;1;32;32;8511;85;50;950.055.330.459.186
654798;1;3;50;70;8;20;1;;2;10;1;;7;1;;;;;;;;;;1;;2;;2;1;3;3;4530;45;50;950.055.330.459.186
654817;2;3;50;70;4;30;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;53;77;5221;52;50;858.218.188.027.812
654844;2;3;50;70;2;48;1;;2;2;1;;5;4;;;;;;;;;;1;;1;350000;2;1;32;34;6594;65;50;138.601.150.208.738
654872;1;1;50;70;8;60;4;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;53;95;4521;45;50;846.879.525.606.134
654879;1;1;50;70;4;48;1;;2;4;4;;1;1;;;;;;;;;;1;;1;300000;2;1;98;98;6021;60;50;188.185.221.725.494
654886;1;3;50;70;4;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;37;;;;50;157.738.726.420.265
654904;1;3;50;70;6;48;1;;2;24;1;;2;8;;;;;;;;;;1;;2;;2;1;45;38;6422;64;50;13.626.868.739.423
654907;1;1;50;70;4;48;1;;2;4;1;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5233;52;50;27.764.528.158.553
654936;1;4;50;70;8;40;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;84;84;7250;72;50;106.202.305.636.483
654936;1;5;50;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;50;106.202.305.636.483
654952;1;1;50;70;8;48;1;;2;72;1;;2;4;;;;;;;;;;1;;2;;2;1;45;45;5242;52;50;283.362.070.684.214
655012;2;1;52;70;6;40;1;;2;4;4;;9;6;;;;;;;;;;1;;1;600000;2;1;40;44;1110;11;52;141.416.713.124.855
655014;1;3;52;70;12;48;1;;2;4;4;;1;2;;;;;;;;;;1;;1;100000;2;1;34;39;7499;74;52;945.706.463.249.618
655016;1;2;52;70;8;48;1;;2;8;1;;9;3;;;;;1;;;;;;;1;420000;2;1;77;77;1561;15;52;118.543.544.793.349
655019;1;4;52;70;8;48;3;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;54;77;1581;15;52;77.391.511.109.776
655025;3;4;52;70;4;48;1;;2;4;2;;9;1;;;;;;;;;;1;;1;132000;2;1;45;58;7524;75;52;219.403.835.880.839
655025;3;5;52;70;54;48;1;;2;54;1;;2;1;;;;;;;;;;1;;2;;2;1;32;38;6422;64;52;219.403.835.880.839
655044;1;3;52;70;4;48;1;;2;12;1;;2;8;;;;;;;;;;1;;2;;2;1;11;33;7412;74;52;869.076.857.440.203
655046;1;3;52;70;12;48;1;;2;12;4;;1;1;;;;;;;;;;1;;1;300000;2;1;58;13;8060;80;52;137.378.601.122.819
655052;1;1;52;70;4;48;1;;2;4;1;;2;8;;;;;;;;;;1;;1;100000;2;1;37;95;4521;45;52;143.178.184.115.961
655055;1;7;52;70;16;48;4;;2;16;1;;9;1;;;;;;;;;;1;;2;;2;1;13;44;8512;85;52;142.346.580.785.837
655061;1;3;52;70;24;48;1;;2;12;1;;3;1;;;;;1;;;;;;;2;;2;1;45;45;5233;52;52;104.061.719.073.368
655078;1;3;52;70;12;48;1;;2;12;1;;3;8;;;;;;;;;;1;;2;;2;1;37;37;5233;52;52;12.784.165.931.541
655082;1;1;52;70;12;48;5;;2;12;1;;2;1;;;;;;;;;;1;;1;200000;2;1;41;41;5040;50;52;172.507.676.267.994
655089;2;2;52;70;13;48;1;;2;72;1;;9;2;;;;;;;;;;1;;2;;2;1;8;21;6421;64;52;135.253.617.996.923
655091;1;3;52;70;8;24;2;;2;12;4;;1;2;;;;;;;;;;1;;2;;2;1;13;13;8060;80;52;171.231.197.278.657
655094;1;5;52;70;48;48;1;;2;84;1;;2;1;;;;;;;;;;1;;2;;2;1;45;32;7411;74;52;720.863.309.632.924
655107;1;3;52;70;13;48;1;;2;13;1;;5;4;;;;;;;;;;1;;2;;2;1;44;44;7530;75;52;992.643.042.372.107
655113;1;2;52;70;17;40;1;;2;17;1;;5;6;;;;;;;;;;1;;2;;2;1;95;95;4530;45;52;125.146.891.579.965
655117;1;3;52;70;13;48;1;;2;34;7;;2;1;;;;;;;;;;1;;2;;2;1;45;45;5233;52;52;14.060.929.614.713
655122;1;3;52;70;26;48;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;3;33;7250;72;52;130.285.425.151.427
655126;2;2;52;70;30;40;1;;2;30;1;;2;1;;;;;;;;;;1;;2;;2;1;38;38;6421;64;52;903.654.094.978.391
655139;2;3;52;70;13;48;1;;2;13;1;;7;1;;;;;;;;;;1;;2;;2;1;37;45;1594;15;52;781.791.317.306.142
655143;1;1;52;70;34;48;1;;2;48;2;;9;1;;;;;;;;;1;;DE LA PENSION;2;;2;1;58;58;7524;75;52;171.801.195.070.684
655170;1;1;52;70;13;48;1;;2;13;1;;4;8;;;;;;;;;;1;;2;;2;1;43;5;5153;51;52;142.471.702.918.652
655188;1;3;52;70;4;48;1;;2;34;1;;3;4;;;;;;;;;;1;;2;;2;1;45;81;3611;36;52;12.784.165.931.541
655194;1;4;52;70;52;40;1;;2;8;1;;4;1;;;;;;;;;;1;;2;;2;1;45;55;5155;51;52;774.968.368.857.042
655194;1;6;52;70;26;50;9;TRABAJABA PARA UN ASALARIADO;2;26;9;TRABAJADOR DE UN ASALARIADO;4;4;;;;;;;;;;1;;2;;2;1;97;97;5153;51;52;774.968.368.857.042
655200;1;4;52;70;8;48;9;EMPLEADO DE UN ASALARIADO;2;8;9;EMPLEADO DE UN ASALARIADO;2;4;;;;;;;;;;1;;2;;2;1;36;36;6021;60;52;146.609.861.286.042
655227;1;5;52;70;13;50;3;;2;13;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;52;14.060.929.614.713
655229;1;1;52;70;52;48;1;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;45;39;6331;63;52;14.538.453.076.628
655234;1;5;52;70;28;44;2;;2;28;4;;9;4;;;;;;;;;;1;;2;;2;1;13;13;8043;80;52;118.520.927.292.969
655238;1;3;52;70;14;12;1;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;59;45;5211;52;52;12.784.165.931.541
655256;1;2;52;70;12;25;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;45;45;5261;52;52;160.417.989.664.389
655258;1;2;52;70;12;44;1;;2;12;1;;3;1;;;;;;;;;;1;;2;;2;1;45;45;5234;52;52;995.823.845.963.714
655289;1;3;52;70;20;48;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;52;990.268.850.515.135
655289;1;5;52;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;84;;;;52;990.268.850.515.135
655294;1;2;52;70;12;40;1;;2;12;1;;4;4;;;;;;;;;;1;;2;;2;1;32;39;8011;80;52;145.895.589.848.467
655294;1;3;52;70;22;48;1;;2;22;2;;9;6;;;;;;;;;;1;;2;;2;1;32;32;1110;11;52;145.895.589.848.467
655312;1;1;52;70;9;48;5;;2;9;5;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;52;171.801.195.070.684
655338;1;2;52;70;60;48;2;;2;60;1;;5;4;;;;;;;;;;1;;2;;2;1;19;19;8512;85;52;12.541.382.346.955
655338;1;3;52;70;12;48;1;;2;12;1;;3;4;;;;;;;;;;1;;2;;2;1;33;33;5249;52;52;12.541.382.346.955
655340;1;3;52;70;12;48;2;;2;12;1;;5;4;;;;;;;;;;1;;2;;2;1;7;7;8512;85;52;934.192.894.684.394
655343;1;2;52;70;8;40;3;;2;12;8;;4;1;;;;;;;;;;1;;2;;2;1;54;62;111;1;52;162.845.825.510.249
655593;1;1;66;70;5;48;1;;2;32;2;;9;3;;;;;;;;;;1;;2;;2;1;95;55;7523;75;66;210.027.541.126.868
655602;1;2;66;70;24;24;1;;2;78;1;;3;4;;;;;;;;;;1;;2;;2;1;45;33;5233;52;66;248.578.067.040.999
655606;1;2;66;70;16;48;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;18;18;9241;92;66;231.290.515.173.357
655672;1;2;68;70;20;48;4;;2;20;4;;1;2;;;;;;;;1;;;;2;;2;1;3;3;7421;74;68;294.034.707.993.953
655681;1;10;68;70;14;60;4;;2;14;4;;4;2;;;;;;;;;;1;;2;;2;1;80;80;1929;19;68;326.035.143.457.964
655691;2;2;68;70;20;48;1;;2;18;1;;5;2;;;;;;;;;;1;;2;;2;1;50;21;1581;15;68;344.773.624.243.482
655696;1;2;68;70;24;48;1;;2;12;9;EMPLEADA DE UN EMPLEADO;7;2;;;;;;;;;;1;;2;;2;1;97;55;8043;80;68;233.353.081.461.049
655696;2;2;68;70;1;48;1;;2;1;1;;3;3;;;;;;;;;;1;;2;;2;1;79;79;1810;18;68;233.353.081.461.049
655699;1;2;68;70;8;48;1;;2;520;1;;6;2;;;;;;;;;;1;;2;;2;1;80;80;1921;19;68;330.637.123.899.784
655701;1;3;68;70;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;68;320.006.275.355.422
655711;1;2;68;70;1;48;1;;2;72;1;;9;2;;;;;;;;;;1;;2;;2;1;54;77;1521;15;68;223.836.455.256.032
655711;1;3;68;70;1;48;1;;2;6;1;;4;7;;;;;;;;;;1;;2;;2;1;33;33;5125;51;68;223.836.455.256.032
655715;3;1;68;70;6;48;1;;2;144;4;;1;1;;;;;;;;;;1;;2;;2;1;33;98;6031;60;68;370.023.798.987.148
655725;1;5;68;70;2;48;1;;2;28;1;;9;4;;;;;;;;;;1;;2;;2;1;45;53;9242;92;68;286.880.022.735.504
655733;1;3;68;70;16;48;1;;2;48;1;;9;4;;;;;;;;;;1;;1;500000;2;1;33;33;5211;52;68;303.224.551.159.456
655735;2;2;68;70;16;48;3;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;68;281.623.059.781.871
655735;3;2;68;70;8;46;1;;2;24;3;;1;2;;;;;;;;;;1;;2;;2;1;45;59;9500;95;68;281.623.059.781.871
655745;1;1;68;70;144;48;4;;2;144;1;;5;2;;;;;;;;;;1;;2;;2;1;98;98;5241;52;68;28.670.862.918.326
655745;1;2;68;70;24;48;1;;2;24;4;;9;7;;;;;;;;;;1;;2;;2;1;34;59;7512;75;68;28.670.862.918.326
655747;1;3;68;70;16;48;1;;2;16;4;;1;4;;;;;;;;;;1;;1;240000;2;1;7;13;8050;80;68;23.244.770.697.639
655750;1;2;68;70;72;48;2;;2;72;1;;9;2;;;;;;;;;;1;;2;;2;1;32;32;8043;80;68;257.697.881.720.057
655756;2;2;68;70;12;48;1;;2;12;2;;9;1;;;;;;;;;;1;;2;;1;1;45;32;0;0;68;206.749.317.655.945
655756;3;3;68;70;16;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;80;80;1929;19;68;206.749.317.655.945
655762;1;4;68;70;5;48;4;;2;48;4;;4;4;;;;;;;;;;1;;2;;2;1;80;80;1924;19;68;28.670.862.918.326
655777;1;1;68;70;1;48;1;;2;16;4;;1;4;;;;;;;;;;1;;1;150000;2;1;80;98;6021;60;68;319.284.882.737.619
656001;1;2;73;70;8;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;73;227.814.840.840.535
656015;1;4;73;70;3;24;1;;2;4;1;;2;1;;;;;;;;;;1;;1;100000;2;1;45;53;5521;55;73;165.026.183.690.096
656017;1;1;73;70;2;48;1;;2;2;4;;1;1;;;;;;;;;;1;;1;200000;2;1;58;93;4552;45;73;197.057.954.273.809
656023;1;2;73;70;8;24;1;;2;520;1;;9;3;;;;;;;;;;1;;2;;2;1;55;55;8511;85;73;160.038.044.871.624
656023;1;4;73;70;4;24;1;;2;208;1;;2;2;;;;;;;;;;1;;2;;2;1;32;57;9302;93;73;160.038.044.871.624
