DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P9450,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6915S1,P6915,P6585S4A2,P6773,P6773S1,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,RAMA2DP8,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,INGLABO,DPTO,fex_c_2011
915580,1,1,1,60,2,2,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,800000,1,,8,45,,.,45,,,1,5,13,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,12,4,,2,,,,,4,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,61,1,,1,4,,140,,100000,18,355.867.002.714.533
915581,1,1,1,60,2,2,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,150000,1,750000,1,,10,60,,.,60,,,1,6,18,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,5,4,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,3,2,3,2,3,2,1,3,8,,61,1,,1,4,,140,,150000,18,346.164.993.318.599
915583,1,1,1,60,2,2,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,12000000,3,,12,40,,.,40,,,1,5,12,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,1,100,5,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,1,1,1,1,1,2,4,3,2,,61,1,,1,5,,121,,1000000,18,33.540.923.362.627
915586,1,1,1,60,2,2,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,120000,1,600000,1,,5,63,,.,63,,,1,5,13,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,40,1,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,3,2,2,3,2,2,2,2,3,8,,61,1,,1,4,,140,,120000,18,286.109.640.739.831
915588,1,1,1,60,2,2,,,,,,,,,,4,,1,,200000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,10,70,,.,70,,,1,5,12,1,14,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,480,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,60,1,,1,1,,121,,200000,18,404.640.732.525.715
915590,1,1,1,60,2,1,2,1,,2,1,,1,1,1,144,,5,,700000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,8,25,2,,25,,,1,9,13,2,,,,,,9,1,,1,2,1,12,1,1,,,,,,,,,2,1,96,1,,2,,,,,4,4,,,,,,,,,,,,2,2,2,,SECRETARIA DE EDUCACION DEPARTAMENTAL,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,2,2,2,2,1,1,4,2,,13,80,75,1,2,7513,8012,7513,700000,18,427.768.954.871.488
915593,1,1,1,60,2,2,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,1200000,3,,12,77,,.,77,,,1,6,12,1,14,18,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,61,1,,1,4,,140,,100000,18,211.076.016.786.514
915598,1,1,1,60,2,2,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,9600000,3,,12,40,,.,40,,,1,8,12,1,14,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,1,1,2,2,1,3,8,,61,1,,1,5,,121,,800000,18,394.938.723.129.781
915600,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1000000,1,12000000,3,,12,40,,.,40,,,1,5,12,2,,,,,,2,8,,2,,,,1,,,1,1,,,,,,2,1,1,5,,2,,,,,24,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,4,5,,61,1,,1,5,,121,,1000000,18,270.800.442.151.326
915602,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,265000,1,1060000,1,,4,60,,.,60,,,1,5,12,1,14,15,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,60,1,,2,,,,,8,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,2,2,2,2,3,2,2,3,8,,61,1,,1,4,,140,,265000,18,355.867.002.714.533
915603,1,1,1,60,2,2,,,,,,,,,,48,,1,,750000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,72,,.,72,,,1,4,12,1,14,16,2,,,3,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,60,1,,1,1,,121,,750000,18,355.867.002.714.533
915605,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,6000000,3,,12,40,,.,40,,,1,5,13,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,1,2,1,1,2,2,3,3,2,,61,1,,1,5,,121,,500000,18,355.867.002.714.533
915608,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,200000,3,,1,40,,.,40,,,2,,,,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,120,1,,2,,,,,10,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,3,,98,60,,1,4,,6041,,200000,18,254.067.164.467.047
915610,1,1,1,60,2,2,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3300000,3,,11,72,,.,72,,,1,6,18,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,8,,61,1,,1,5,,121,,300000,18,542.994.919.246.264
915610,1,3,1,60,2,2,,,,,,,,,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40,,.,40,,,1,8,12,1,14,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,2,2,2,1,4,8,,62,1,,1,6,,121,,,18,542.994.919.246.264
915610,1,4,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,2,,35,,,1,5,9,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,,1,6,,121,,,18,542.994.919.246.264
915612,1,1,1,60,2,2,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,800000,1,,8,60,,.,60,,,1,6,12,1,14,16,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,3,3,2,2,3,8,,61,1,,1,4,,140,,100000,18,286.109.640.739.831
915613,1,1,1,60,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,200000,1,,2,40,,.,40,,,1,5,12,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,3,3,,61,1,,1,4,,140,,100000,18,434.539.629.897.047
915619,1,1,1,60,2,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,80000,1,80000,1,,12,40,,.,40,,,1,4,11,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,180,4,,2,,,,,10,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,8,,61,1,,1,4,,140,,80000,18,355.867.002.714.533
915620,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,1000000,2,,9,35,2,,35,,,1,8,14,2,,,,,,2,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,2,3,8,,53,55,,1,4,,5522,,100000,18,26.591.916.560.992
915621,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,4800000,3,,12,40,,.,40,,,1,5,12,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,240,5,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,61,1,,1,4,,121,,400000,18,369.927.515.145.342
915624,1,1,1,60,2,2,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,400000,1,4800000,3,,12,40,,.,40,,,1,5,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,61,1,,1,5,,121,,400000,18,437.470.964.267.422
915624,1,2,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,40,,.,40,,,1,5,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,4,3,2,2,3,3,8,,62,1,,1,6,,121,,,18,437.470.964.267.422
915625,1,1,1,60,2,2,,,,,,,,,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,300000,1,3000000,3,,10,45,,.,45,,,1,7,12,1,14,16,2,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,61,1,,1,5,,121,,300000,18,355.867.002.714.533
915629,1,1,1,60,2,2,,,,,,,,,,72,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,40,,.,40,,,1,8,12,1,14,18,2,,,8,7,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,33,64,,1,1,,6426,,400000,18,318.222.450.963.785
915636,1,1,1,60,2,2,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,150000,1,800000,1,,8,56,,.,56,,,1,6,13,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,144,4,,2,,,,,4,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,2,,3,2,2,3,3,3,2,2,3,8,,61,1,,1,4,,140,,150000,18,276.407.631.343.897
915636,1,3,1,60,2,2,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,800000,1,,8,35,1,,35,,,1,6,12,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,10,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,3,3,4,3,2,2,2,3,8,,61,1,,1,4,,140,,100000,18,276.407.631.343.897
915640,1,1,1,60,2,1,2,1,,2,1,,1,1,1,370,,5,,1032000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,510000,,2,1,2,2,,,,,,,,,,,9,30,2,,30,,,1,8,13,2,,,,,,9,1,,1,2,1,32,1,1,,,,,,,,,2,2,,,,2,,,,,,4,,,,,,,,,,,,2,2,2,,SECRETARIA DE EDUCACION DEPARTAMENTAL,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,3,2,,13,80,75,1,2,7513,8012,7513,1032000,18,404.640.732.525.715
915643,1,1,1,60,2,2,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,120000,1,1440000,1,,12,40,,.,40,,,1,6,13,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,,4,4,4,4,3,2,2,1,3,3,,61,1,,1,4,,140,,120000,18,355.867.002.714.533
915644,1,1,1,60,2,2,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,9600000,3,,12,50,,.,50,,,1,6,12,1,14,16,2,,,2,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,1,1,1,3,1,2,3,3,2,,61,1,,1,5,,121,,800000,18,346.164.993.318.599
915644,1,2,1,60,2,2,,,,,,,,,,2,,1,,100000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,2,60,,.,60,,,1,7,17,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,1,24,3,,2,,,,,24,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,2,,,,,,,,,,,,,,,3,3,2,2,3,3,2,2,1,8,,54,95,,1,3,,9500,,100000,18,346.164.993.318.599
915646,1,1,1,60,2,2,,,,,,,,,,24,,1,,300000,2,,,1,100000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,84,,.,84,,,1,6,12,1,14,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,1,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,60,1,,1,1,,121,,400000,18,394.938.723.129.781
915647,1,1,1,60,2,2,,,,,,,,,,24,,1,,500000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,12,60,,.,60,,,1,6,12,1,14,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,2,,,,,,,,,,,,,2,2,2,,,,2,,,10,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,60,1,,1,1,,121,,500000,18,331.837.186.929.438
915650,1,1,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,100000,1,700000,1,,7,40,,.,40,,,1,6,13,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,2,,,,2,,,,,,,,,,,,,,,3,2,3,4,4,2,2,1,3,8,,61,1,,1,4,,121,,100000,18,270.800.442.151.326
915652,1,1,1,60,2,2,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,300000,1,3600000,1,,12,70,,.,70,,,1,8,18,2,,,,,,1,2,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,3,2,3,1,8,,54,74,,1,4,,7493,,300000,18,250.609.967.021.416
915656,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,100000,1,400000,1,,4,40,,.,40,,,1,5,12,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,8,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,2,3,8,,61,1,,1,4,,140,,100000,18,355.867.002.714.533
915659,1,1,1,60,2,2,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,90000,1,1080000,3,,12,60,,.,60,,,1,8,19,2,,,,,,1,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,3,3,8,,41,52,,1,4,,5211,,90000,18,343.233.658.948.224
915663,1,1,1,60,2,2,,,,,,,,,,2,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,2,40,,.,40,,,1,5,12,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,360,1,,2,,,,,12,,,,,,,,,,,,,2,2,2,,,,2,,,11,,,,2,,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,2,3,3,3,,60,1,,1,1,,121,,400000,18,346.164.993.318.599
915664,1,1,1,60,2,1,2,1,,2,1,,1,1,1,264,,5,,605000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,9,25,2,,25,,,1,8,12,2,,,,,,9,1,,1,2,1,22,1,1,,,,,,,,,2,2,,,,2,,,,,,4,,,,,,,,,,,,2,2,2,,SECRETARIA DE EDUCACION DEPARTAMENTAL,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,1,1,1,1,1,1,4,3,2,,13,80,75,1,2,7512,8042,7512,605000,18,330.855.794.730.094
915731,1,1,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,7200000,3,,12,52,,.,52,,,1,7,17,2,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,2,2,2,3,3,9,,61,1,,1,5,,121,,600000,18,369.071.736.136.931
915734,1,1,1,60,2,2,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,800000,1,9600000,3,,11,50,,.,50,,,1,6,17,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,5,,121,,800000,18,313.596.653.970.558
915735,1,1,1,60,2,2,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,900000,1,10800000,3,,12,70,,.,70,,,1,6,16,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,1,48,1,,2,,,,,1,,,,,,,,,,,,,,2,,,,,,,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,5,,121,,900000,18,270.800.442.151.326
915737,1,1,1,60,2,2,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,6000000,1,,12,60,,.,60,,,1,6,17,2,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,4,,140,,500000,18,377.679.582.370.245
915739,1,1,1,60,2,1,2,1,,2,1,,1,1,1,7,,3,,930000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,7,30,2,,30,,,1,7,13,2,,,,,,2,7,,1,2,1,0,1,,,1,,,,,,,2,2,,,,2,,,,,,4,,,,,,,,,,,,2,1,2,,SECRETARIA DE EDUCACION DEPARTAMENTAL,,2,,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,13,80,75,1,2,7512,8042,7512,930000,18,327.924.460.359.719
915740,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1200000,1,14400000,3,,10,58,,.,58,,,1,6,17,2,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,4,,121,,1200000,18,211.076.016.786.514
915744,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,500000,1,6000000,3,,11,58,,.,58,,,1,6,17,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,5,,121,,500000,18,424.837.620.501.113
915746,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,500000,1,6000000,1,,11,50,,.,50,,,1,7,18,2,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,4,,140,,500000,18,332.213.928.574.305
915749,1,1,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,450000,1,5400000,1,,10,55,,.,55,,,1,7,18,2,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,,61,1,,1,4,,140,,450000,18,332.213.928.574.305
915750,1,1,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,600000,1,7200000,1,,10,54,,.,54,,,1,7,17,2,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,1,15,4,,2,,,,,3,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,4,,140,,600000,18,226.054.288.161.063
915752,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,850000,1,10200000,3,,12,56,,.,56,,,1,6,18,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,1,10,5,,2,,,,,0,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,5,,121,,850000,18,36.771.360.229.272
915755,1,1,1,60,2,2,,,,,,,,,,244,,1,,600000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,,,,,,,10,60,,.,60,,,1,6,18,2,,,,,,2,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,2,2,2,,,,2,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,60,1,,1,1,,121,,600000,18,268.850.499.980.295
915756,1,1,1,60,2,2,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,450000,1,5000000,1,,12,60,,.,60,,,1,7,18,2,,,,,,1,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,,1,4,,140,,450000,18,402.757.746.887.049
