DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
620844;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;78.270.552.831.038
620845;1;3;76;80;1;1;1;;2;;1;20000;;;;2;2;1;76;821.331.831.728.669
620845;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;821.331.831.728.669
620846;1;6;76;80;2;;;;2;;2;;2;;.;;;1;76;788.315.251.009.883
620847;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;83.935.004.437.194
620848;1;1;76;80;1;4;6;;3;;2;;;;;8;2;1;76;750.633.575.256.753
620848;1;2;76;80;1;4;4;;3;;2;;;;;10;2;1;76;750.633.575.256.753
620849;1;1;76;80;1;2;6;;2;;2;;;1;;11;1;1;76;926.996.181.129.545
620849;1;2;76;80;1;3;3;;2;;2;;;3;;5;1;1;76;926.996.181.129.545
620849;1;3;76;80;1;3;8;TRASLADO DEL HOGAR;2;;2;;;;;2;2;1;76;926.996.181.129.545
620852;1;2;76;80;2;;;;2;;2;;2;;.;;;1;76;818.130.156.092.314
620853;1;3;76;80;1;4;3;;2;;2;;;;LOS HIJOS NO LA DEJANVTRABAJAR;12;2;1;76;571.711.140.822.742
620854;1;2;76;80;1;4;6;;2;;2;;;;;11;2;1;76;841.382.846.862.138
620854;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;841.382.846.862.138
620854;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;841.382.846.862.138
620855;1;1;76;80;1;4;4;;3;;2;;;3;NECESITA AVAL POLITICO;12;1;1;76;691.079.376.891.932
620855;1;2;76;80;1;4;4;;2;;2;;;;;11;2;1;76;691.079.376.891.932
620855;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;691.079.376.891.932
620858;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;704.388.899.562.929
620861;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;741.485.934.474.278
620866;1;1;76;80;1;4;4;;3;;2;;;;;11;2;1;76;649.690.957.536.717
620866;1;2;76;80;1;2;4;;3;;2;;;;;11;2;1;76;649.690.957.536.717
620869;1;2;76;80;1;2;2;;2;;2;;;1;;9;1;1;76;782.520.284.955.715
620869;2;2;76;80;1;1;4;;2;;2;;;;;11;2;1;76;782.520.284.955.715
620872;1;1;76;80;1;3;4;;3;;2;;;;;11;2;1;76;706.821.988.086.201
620873;1;1;76;80;1;2;4;;2;;2;;;1;;6;1;1;76;271.707.369.417.163
620874;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;226.195.723.740.544
620876;1;2;76;80;1;3;2;;2;;2;;;;;8;2;1;76;266.710.995.618.294
620876;1;5;76;80;2;;;;2;;2;;2;;.;;;1;76;266.710.995.618.294
620877;1;3;76;80;2;;;;2;;2;;1;1;;2;;1;76;782.257.088.268.124
620878;1;1;76;80;1;4;4;;3;;2;;;;;11;2;1;76;624.199.045.222.858
620881;1;1;76;80;1;4;3;;2;;2;;;;;4;2;1;76;498.963.552.120.356
620881;1;2;76;80;1;4;4;;3;;2;;;;;11;2;1;76;498.963.552.120.356
620882;1;1;76;80;1;3;4;;3;;2;;;;;11;2;1;76;64.123.050.300.706
620882;1;2;76;80;1;4;4;;2;;2;;;;;11;2;1;76;64.123.050.300.706
620884;1;2;76;80;1;4;5;;2;;2;;;1;;8;1;1;76;738.211.967.858.778
620888;1;2;76;80;1;1;7;;2;;2;;;;;1;2;1;76;774.717.873.380.139
620888;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;774.717.873.380.139
620888;1;5;76;80;1;4;2;;2;;2;;;;;9;2;1;76;774.717.873.380.139
620891;1;2;76;80;1;1;7;;2;;2;;;;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;76;847.769.311.691.312
620891;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;847.769.311.691.312
620892;1;1;76;80;1;2;2;;2;;2;;;;;4;2;1;76;793.003.626.797.344
620892;1;4;76;80;1;1;5;;2;;2;;;;;2;2;1;76;793.003.626.797.344
620892;1;5;76;80;1;1;1;;2;;2;;;;;2;2;1;76;793.003.626.797.344
620893;1;1;76;80;1;1;5;;2;;2;;;1;;4;1;1;76;695.958.755.825.018
620893;1;2;76;80;2;;;;2;;2;;2;;.;;;1;76;695.958.755.825.018
620895;1;1;76;80;1;2;3;;2;;2;;;;;4;2;1;76;321.283.302.521.739
620895;1;4;76;80;1;1;8;MALGENIO;2;;2;;;;MALGENIO;12;2;1;76;321.283.302.521.739
620896;1;2;76;80;1;3;6;;2;;2;;;;;9;2;1;76;350.435.867.261.953
620896;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;350.435.867.261.953
620896;1;6;76;80;2;;;;2;;2;;2;;.;;;1;76;350.435.867.261.953
620896;1;8;76;80;2;;;;2;;2;;2;;.;;;1;76;350.435.867.261.953
620897;1;2;76;80;2;;;;2;;2;;2;;.;;;1;76;748.538.502.928.852
620898;2;1;76;80;1;1;3;;2;;2;;;;;4;2;1;76;411.761.601.470.876
620900;1;1;76;80;1;3;3;;2;;2;;;;;4;2;1;76;452.174.918.239.189
620900;1;2;76;80;2;;;;2;;2;;1;1;;9;;1;76;452.174.918.239.189
620900;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;452.174.918.239.189
620902;1;2;76;80;1;2;1;;2;;2;;;;;2;2;1;76;774.502.515.193.064
620905;2;2;76;80;1;1;1;;2;;1;80000;;;;2;2;1;76;779.246.318.340.215
620908;1;2;76;80;1;1;8;POR EMBARAZO;2;;2;;;;POR EMBARAZO;12;2;1;76;9.840.409.947.293
620908;1;5;76;80;1;2;6;;2;;2;;;1;POR  EMBARAZO;12;1;1;76;9.840.409.947.293
620912;1;2;76;80;2;;;;2;;2;;1;1;;2;;1;76;683.981.068.339.926
620912;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;683.981.068.339.926
620915;2;4;76;80;2;;;;2;;2;;2;;.;;;1;76;953.958.398.797.926
620916;1;2;76;80;1;4;2;;2;;2;;;;;9;2;1;76;987.397.034.850.314
620917;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;855.265.769.983.444
620919;1;2;76;80;1;2;2;;2;;2;;;;;8;2;1;76;987.569.874.259.017
620920;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;934.886.893.156.462
620922;1;3;76;80;1;2;7;;2;;2;;;;;2;2;1;76;321.283.302.521.739
620922;1;4;76;80;2;;;;2;;2;;2;;.;;;1;76;321.283.302.521.739
620923;1;2;76;80;1;4;2;;2;;2;;;;;9;2;1;76;659.878.082.271.026
620923;1;6;76;80;1;4;3;;2;;2;;;;;4;2;1;76;659.878.082.271.026
620924;1;2;76;80;2;;;;2;;2;;2;;.;;;1;76;745.251.677.309.497
620925;1;2;76;80;1;1;7;;2;;2;;;;;2;2;1;76;663.930.053.206.458
620925;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;663.930.053.206.458
620926;1;2;76;80;2;;;;2;;2;;1;1;;8;;1;76;637.594.990.645.726
620928;1;6;76;80;2;;;;2;;2;;2;;.;;;1;76;85.084.346.237.986
620930;1;3;76;80;1;1;1;;2;;2;;;;;2;2;1;76;847.928.379.984.484
620931;1;2;76;80;1;2;5;;2;;2;;;2;;9;1;1;76;925.541.265.656.702
620932;1;3;76;80;2;;;;2;;2;;2;;.;;;1;76;259.696.501.099.622
620932;1;7;76;80;2;;;;2;;2;;2;;.;;;1;76;259.696.501.099.622
620933;1;2;76;80;2;;;;2;;2;;2;;.;;;1;76;290.899.949.427.326
620934;1;1;76;80;1;4;4;;3;;2;;;;;10;2;1;76;52.721.758.037.114
620937;1;5;76;80;2;;;;2;;2;;2;;.;;;1;76;855.498.857.110.198
620938;1;1;76;80;1;4;4;;3;;2;;;;;10;2;1;76;619.436.492.754.856
620938;1;2;76;80;1;4;2;;1;1;2;;;;;9;2;1;76;619.436.492.754.856
620938;1;3;76;80;1;2;1;;2;;2;;;;;2;2;1;76;619.436.492.754.856
620940;1;2;76;80;1;2;3;;2;;2;;;;;4;2;1;76;798.114.541.428.858
620987;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;753.088.418.739.233
620987;1;6;5;80;1;3;3;;2;;2;;;;;4;2;1;5;753.088.418.739.233
620988;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;890.725.004.855.866
620990;1;1;5;80;1;4;2;;2;;2;;;;;9;2;1;5;579.627.780.576.211
620990;1;2;5;80;1;3;2;;2;;2;;;;;9;2;1;5;579.627.780.576.211
620991;1;2;5;80;1;4;4;;3;;2;;;;;10;2;1;5;897.631.154.192.389
620991;1;5;5;80;1;1;5;;2;;2;;;;;2;2;1;5;897.631.154.192.389
620992;1;2;5;80;1;4;6;;2;;2;;;;;9;2;1;5;939.364.552.521.755
620994;1;4;5;80;1;4;3;;2;;2;;;;;4;2;1;5;835.623.343.982.427
620997;1;1;5;80;2;;;;3;;2;;2;;.;;;1;5;59.929.135.636.977
620997;1;2;5;80;1;4;2;;3;;2;;;;;9;2;1;5;59.929.135.636.977
620997;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;59.929.135.636.977
620998;1;1;5;80;1;4;2;;2;;2;;;;;8;2;1;5;560.249.979.930.166
620998;1;3;5;80;1;4;5;;2;;2;;;;;11;2;1;5;560.249.979.930.166
620999;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;672.241.286.183.377
621000;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;893.836.837.448.534
621002;1;1;5;80;2;;;;3;;2;;2;;.;;;1;5;72.613.847.629.046
621002;1;4;5;80;1;3;0;;2;;2;;;;;1;2;1;5;72.613.847.629.046
621006;1;1;5;80;1;4;4;;3;;2;;;1;;8;1;1;5;886.403.259.441.229
621006;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;886.403.259.441.229
621007;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;864.746.219.615.263
621011;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;855.611.980.715.508
621012;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;812.451.226.592.527
621012;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;812.451.226.592.527
621017;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;748.480.898.177.083
621018;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;740.201.512.580.417
621018;1;5;5;80;1;4;2;;3;;2;;;;;9;2;1;5;740.201.512.580.417
621019;1;3;5;80;1;1;1;;2;;1;100000;;;;2;2;1;5;730.454.779.649.484
621021;1;1;5;80;1;4;4;;3;;2;;;;;10;2;1;5;737.538.778.573.438
621021;1;2;5;80;1;4;3;;2;;2;;;;;4;2;1;5;737.538.778.573.438
621021;1;3;5;80;1;1;7;;2;;2;;;;;8;2;1;5;737.538.778.573.438
621022;1;3;5;80;2;;;;2;;2;;1;1;;2;;1;5;735.063.958.155.776
621022;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;735.063.958.155.776
621023;1;2;5;80;1;3;7;;2;;2;;;1;;1;1;1;5;804.406.812.498.186
621026;1;1;5;80;1;1;0;;2;;1;461500;;;;4;2;1;5;655.542.331.630.395
621026;1;2;5;80;1;4;6;;2;;2;;;;;11;2;1;5;655.542.331.630.395
621031;1;1;5;80;1;4;3;;2;;2;;;;;4;2;1;5;756.200.251.331.902
621031;1;2;5;80;2;;;;2;;2;;2;;.;;;1;5;756.200.251.331.902
621031;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;756.200.251.331.902
621031;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;756.200.251.331.902
621031;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;756.200.251.331.902
621032;1;2;5;80;1;4;4;;3;;2;;;3;;4;1;1;5;886.403.259.441.229
621033;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;817.597.225.454.828
621035;1;2;5;80;1;1;7;;2;;2;;;;;2;2;1;5;10.811.144.773.359
621035;1;3;5;80;1;1;7;;2;;2;;;1;;1;1;1;5;10.811.144.773.359
621037;1;5;5;80;2;;;;2;;2;;2;;.;;;1;5;913.866.402.252.616
621037;1;6;5;80;2;;;;2;;2;;2;;.;;;1;5;913.866.402.252.616
621038;1;1;5;80;1;4;2;;3;;2;;;;;9;2;1;5;868.817.148.755.792
621045;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;828.060.286.273.342
621046;1;1;5;80;1;3;3;;3;;2;;;;;4;2;1;5;817.597.225.454.828
621046;1;2;5;80;1;4;2;;2;;2;;;;;9;2;1;5;817.597.225.454.828
621046;1;3;5;80;2;;;;2;;2;;2;;.;;;1;5;817.597.225.454.828
621046;1;4;5;80;2;;;;2;;2;;2;;.;;;1;5;817.597.225.454.828
621048;1;1;11;80;1;4;4;;3;;2;;;;;10;2;1;11;184.756.170.737.116
621048;1;2;11;80;1;4;2;;2;;2;;;;;11;2;1;11;184.756.170.737.116
621049;1;2;11;80;1;4;4;;3;;2;;;;;10;2;1;11;184.756.170.737.116
621050;1;1;11;80;1;4;3;;2;;2;;;;;4;2;1;11;216.542.793.797.046
621051;1;3;11;80;2;;;;2;;2;;1;2;;2;;1;11;310.343.768.469.839
621055;1;2;11;80;2;;;;2;;2;;2;;.;;;1;11;240.908.786.371.577
621056;1;1;11;80;1;4;3;;2;;2;;;4;;8;1;1;11;179.046.000.999.633
621056;1;2;11;80;1;4;4;;3;;2;;;;;10;2;1;11;179.046.000.999.633
621056;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;179.046.000.999.633
621056;1;6;11;80;2;;;;2;;2;;2;;.;;;1;11;179.046.000.999.633
621057;1;1;11;80;1;4;0;;3;;2;;;;;8;2;1;11;151.163.031.222.842
621057;1;2;11;80;1;4;3;;2;;2;;;;;4;2;1;11;151.163.031.222.842
621058;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;207.120.653.803.701
621061;1;2;11;80;1;4;4;;3;;2;;;;;10;2;1;11;191.638.816.356.464
621066;1;1;11;80;1;4;4;;3;;2;;;3;;4;1;1;11;216.542.793.797.046
621066;1;2;11;80;2;;;;2;;2;;2;;.;;;1;11;216.542.793.797.046
621069;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;299.042.682.318.587
621070;1;2;11;80;2;;;;2;;2;;2;;.;;;1;11;288.154.049.261.458
621070;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;288.154.049.261.458
621070;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;288.154.049.261.458
621075;1;1;11;80;1;1;8;SE VA DE BOGOTA A  RADICARSE  EN  ORA  CIUDAD;2;;1;540000;;;SE VA DE BOGOTA;12;2;1;11;234.002.943.134.944
621077;1;1;11;80;1;4;4;;3;;2;;;;;10;2;1;11;172.726.854.749.282
621077;1;2;11;80;1;4;3;;3;;2;;;;;4;2;1;11;172.726.854.749.282
621078;1;1;11;80;1;4;6;;2;;2;;;;;9;2;1;11;209.280.587.835.811
621078;1;2;11;80;2;;;;2;;2;;2;;.;;;1;11;209.280.587.835.811
621078;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;209.280.587.835.811
621079;1;2;11;80;1;4;3;;3;;2;;;;;4;2;1;11;266.137.648.393.706
621079;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;266.137.648.393.706
621079;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;266.137.648.393.706
621081;1;2;11;80;1;4;2;;2;;2;;;;;9;2;1;11;172.726.854.749.282
621081;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;172.726.854.749.282
621082;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;28.101.058.249.252
621085;1;1;11;80;1;4;3;;2;;2;;;;;4;2;1;11;199.774.193.499.945
621086;1;2;11;80;1;4;2;;2;;2;;;4;;8;1;1;11;3.413.593.584.292
621086;1;6;11;80;2;;;;2;;2;;2;;.;;;1;11;3.413.593.584.292
621089;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;278.116.528.342.785
621098;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;265.706.969.085.062
621101;1;1;11;80;1;4;2;;2;;2;;;;;9;2;1;11;198.125.152.142.765
621101;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;198.125.152.142.765
621101;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;198.125.152.142.765
621101;2;2;11;80;2;;;;2;;2;;2;;.;;;1;11;198.125.152.142.765
621102;1;1;11;80;1;4;3;;2;;2;;;;;4;2;1;11;17.478.024.581.356
621103;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;256.367.426.201.529
621106;1;3;11;80;2;;;;3;;2;;2;;.;;;1;11;132.241.355.176.875
621107;1;1;11;80;1;4;6;;3;;2;;;;;8;2;1;11;182.949.654.282.772
621107;1;3;11;80;1;4;3;;2;;2;;;;;4;2;1;11;182.949.654.282.772
621109;1;1;11;80;2;;;;2;;2;;2;;.;;;1;11;203.677.846.783.083
621110;1;1;11;80;1;4;4;;3;;2;;;;;8;2;1;11;228.869.755.944.958
621110;1;2;11;80;1;4;2;;2;;2;;;;;9;2;1;11;228.869.755.944.958
621113;1;1;11;80;1;4;6;;2;;2;;;;;8;2;1;11;244.153.631.916.705
621117;1;2;11;80;1;1;6;;2;;2;;;;;9;2;1;11;267.589.970.793.539
621118;1;1;11;80;1;3;4;;3;;2;;;;;8;2;1;11;200.238.008.184.354
621118;1;2;11;80;1;4;2;;2;;2;;;;EL ESPOSO NO LA  DEJO TRABAJAR;12;2;1;11;200.238.008.184.354
621119;1;1;11;80;1;4;6;;3;;2;;;;;10;2;1;11;244.153.631.916.705
621119;1;2;11;80;1;4;4;;3;;2;;;;;11;2;1;11;244.153.631.916.705
621122;1;2;11;80;2;;;;2;;2;;2;;.;;;1;11;202.702.213.271.798
621122;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;202.702.213.271.798
621122;2;1;11;80;1;4;3;;2;;2;;;;;4;2;1;11;202.702.213.271.798
621122;2;2;11;80;1;1;4;;3;;2;;;;;9;2;1;11;202.702.213.271.798
621125;1;2;11;80;1;4;0;;1;4;2;;;;;9;2;1;11;237.445.750.155.562
621125;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;237.445.750.155.562
621125;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;237.445.750.155.562
621129;1;2;11;80;1;4;2;;2;;2;;;;;9;2;1;11;232.024.631.244.283
621129;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;232.024.631.244.283
621131;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;272.672.211.814.221
621132;1;2;11;80;1;2;7;;2;;2;;;;;9;2;1;11;310.343.768.469.839
621132;1;3;11;80;1;1;1;;2;;2;;;;;2;2;1;11;310.343.768.469.839
621134;1;4;11;80;1;1;1;;2;;2;;;;;2;2;1;11;273.569.339.532.371
621140;1;2;11;80;1;1;2;;2;;2;;;;;9;2;1;11;284.847.329.951.512
621140;1;3;11;80;1;1;1;;2;;2;;;;;2;2;1;11;284.847.329.951.512
621140;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;284.847.329.951.512
621141;1;4;11;80;2;;;;2;;2;;2;;.;;;1;11;239.441.234.664.286
621143;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;293.137.454.400.349
621143;1;4;11;80;1;2;7;;2;;2;;;1;;8;1;1;11;293.137.454.400.349
621143;1;5;11;80;1;1;7;;2;;2;;;;;2;2;1;11;293.137.454.400.349
621147;1;1;11;80;1;2;8;POR ENFERMEDAD DE LA ESPOSA;2;;2;;;;ENFERMEDAD DE ESPOSA;12;2;1;11;29.217.106.077.436
621147;1;2;11;80;1;4;3;;2;;2;;;;;4;2;1;11;29.217.106.077.436
621148;1;2;11;80;1;1;6;;2;;2;;;;;9;2;1;11;300.306.247.551.166
621150;1;2;11;80;1;4;3;;2;;2;;;;;4;2;1;11;310.343.768.469.839
621150;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;310.343.768.469.839
621151;1;3;11;80;2;;;;2;;2;;2;;.;;;1;11;206.521.416.139.449
621151;1;5;11;80;1;4;3;;2;;2;;;;;4;2;1;11;206.521.416.139.449
621152;1;1;11;80;2;;;;2;;2;;2;;.;;;1;11;221.618.922.962.049
621152;1;5;11;80;1;4;3;;2;;2;;;;;4;2;1;11;221.618.922.962.049
621215;1;1;50;80;1;4;3;;2;;2;;;;;4;2;1;50;84.549.434.950.094
621215;1;2;50;80;1;4;3;;2;;2;;;;;4;2;1;50;84.549.434.950.094
621215;1;3;50;80;2;;;;2;;2;;1;4;;4;;1;50;84.549.434.950.094
621215;1;4;50;80;1;4;3;;2;;2;;;;;4;2;1;50;84.549.434.950.094
621226;1;2;54;80;1;2;7;;2;;2;;;;;2;2;1;54;262.735.682.939.074
621228;1;5;54;80;2;;;;2;;2;;2;;.;;;1;54;391.564.106.425.642
621230;1;1;54;80;1;4;7;;2;;2;;;;;9;2;1;54;295.767.520.731.211
621230;1;4;54;80;1;4;3;;2;;2;;;;;4;2;1;54;295.767.520.731.211
621231;1;3;54;80;1;4;3;;2;;2;;;;;4;2;1;54;250.129.128.625.954
621232;1;2;54;80;1;4;2;;2;;2;;;;;9;2;1;54;356.181.214.844.376
621233;1;2;54;80;1;1;7;;2;;2;;;;;2;2;1;54;239.348.295.470.337
621233;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;239.348.295.470.337
621236;1;3;54;80;1;2;1;;1;1;1;250000;;;;2;2;1;54;380.558.401.861.861
621237;1;1;54;80;1;4;3;;3;;2;;;;;4;2;1;54;212.811.018.989.348
621238;1;1;54;80;1;4;2;;2;;2;;;;;4;2;1;54;247.443.706.530.824
621238;1;2;54;80;1;4;4;;3;;2;;;;;10;2;1;54;247.443.706.530.824
621240;1;2;54;80;1;4;2;;2;;2;;;;;9;2;1;54;279.266.252.540.243
621240;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;279.266.252.540.243
621240;1;5;54;80;2;;;;2;;2;;2;;.;;;1;54;279.266.252.540.243
621240;1;6;54;80;2;;;;2;;2;;2;;.;;;1;54;279.266.252.540.243
621241;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;309.606.295.820.893
621242;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;242.970.244.483.692
621246;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;308.374.075.044.332
621247;1;1;54;80;1;3;3;;2;;2;;;;;4;2;1;54;30.476.078.426.226
621248;1;2;54;80;1;4;3;;2;;2;;;;;4;2;1;54;308.561.265.246.995
621248;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;308.561.265.246.995
621248;1;5;54;80;1;4;3;;2;;2;;;;;4;2;1;54;308.561.265.246.995
621248;1;6;54;80;1;4;3;;2;;2;;;;;4;2;1;54;308.561.265.246.995
621249;1;3;54;80;2;;;;2;;2;;1;1;;8;;1;54;268.840.878.276.155
621250;1;2;54;80;1;4;2;;2;;2;;;;;9;2;1;54;271.000.967.739.659
621250;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;271.000.967.739.659
621252;1;1;54;80;1;3;3;;2;;2;;;;;8;2;1;54;357.558.060.509.779
621254;1;3;54;80;1;4;2;;2;;2;;;;;9;2;1;54;302.545.697.130.689
621255;1;1;54;80;2;;;;2;;2;;2;;.;;;1;54;241.329.852.962.461
621256;1;1;54;80;1;4;2;;2;;2;;;;;9;2;1;54;225.362.575.634.402
621256;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;225.362.575.634.402
621258;1;3;54;80;1;2;1;;2;;2;;;;;2;2;1;54;271.000.967.739.659
621258;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;271.000.967.739.659
621259;1;1;54;80;1;3;4;;2;;2;;;1;;8;1;1;54;286.976.903.299.001
621259;1;2;54;80;1;4;2;;2;;2;;;;;9;2;1;54;286.976.903.299.001
621260;1;2;54;80;1;4;6;;2;;2;;;4;;9;1;1;54;36.117.135.129.185
621260;1;3;54;80;1;2;1;;2;;2;;;;;2;2;1;54;36.117.135.129.185
621261;1;1;54;80;1;4;2;;2;;2;;;;;9;2;1;54;159.958.745.073.762
621261;1;3;54;80;1;2;5;;2;;2;;;;;2;2;1;54;159.958.745.073.762
621262;1;2;54;80;1;4;2;;2;;2;;;;;9;2;1;54;259.826.256.760.008
621263;1;1;54;80;1;1;3;;2;;2;;;;;4;2;1;54;251.908.510.346.674
621263;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;251.908.510.346.674
621266;1;2;54;80;1;4;5;;2;;2;;;;;9;2;1;54;383.754.404.376.959
621266;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;383.754.404.376.959
621267;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;316.639.359.844.916
621267;1;5;54;80;2;;;;2;;2;;2;;.;;;1;54;316.639.359.844.916
621268;1;1;54;80;1;1;5;;2;;1;300000;;;;9;2;1;54;229.101.453.177.629
621268;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;229.101.453.177.629
621269;1;1;54;80;1;1;7;;2;;1;400000;;1;;8;1;1;54;375.946.653.299.758
621270;1;1;54;80;1;4;2;;2;;2;;;;;9;2;1;54;250.129.128.625.954
621271;1;2;54;80;1;4;2;;2;;2;;;4;;9;1;1;54;248.928.495.074.519
621271;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;248.928.495.074.519
621272;1;2;54;80;1;3;2;;2;;2;;;;;9;2;1;54;256.809.019.573.374
621273;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;353.084.598.462.646
621276;1;1;54;80;1;2;3;;2;;1;60000;;;;4;2;1;54;282.503.441.251.869
621276;1;2;54;80;2;;;;2;;2;;1;2;;2;;1;54;282.503.441.251.869
621282;1;2;54;80;1;4;2;;1;4;2;;;;;9;2;1;54;271.000.967.739.659
621282;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;271.000.967.739.659
621283;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;304.217.675.877.047
621287;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;225.362.575.634.402
621288;1;1;54;80;2;;;;2;;2;;2;;.;;;1;54;217.275.822.805.198
621288;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;217.275.822.805.198
621290;2;2;54;80;2;;;;2;;2;;2;;.;;;1;54;385.031.863.908.994
621291;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;334.108.742.179.236
621291;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;334.108.742.179.236
621293;1;1;54;80;2;;;;2;;2;;2;;.;;;1;54;212.927.947.519.221
621293;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;212.927.947.519.221
621293;1;7;54;80;2;;;;2;;2;;2;;.;;;1;54;212.927.947.519.221
621295;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;354.012.467.149.589
621295;1;4;54;80;2;;;;2;;2;;2;;.;;;1;54;354.012.467.149.589
621296;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;201.796.656.194.284
621297;1;2;54;80;2;;;;2;;2;;2;;.;;;1;54;247.435.048.299.542
621297;1;3;54;80;2;;;;2;;2;;2;;.;;;1;54;247.435.048.299.542
621300;1;1;54;80;1;4;4;;3;;2;;;;;10;2;1;54;247.443.706.530.824
621300;1;2;54;80;2;;;;1;4;2;;2;;.;;;1;54;247.443.706.530.824
621315;1;1;76;80;1;3;8;CAMBIO DE PAIS;2;;2;;;;;8;2;1;76;690.422.534.463.938
621315;1;3;76;80;1;2;3;;3;;2;;;;;4;2;1;76;690.422.534.463.938
621319;1;2;76;80;2;;;;2;;2;;2;;.;;;1;76;815.722.109.029.166
