DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
692799;1;1;17;70;4;48;4;;2;4;4;;1;1;;;;;;;;;;1;;2;;2;1;2;2;7421;74;17;111.191.287.512.049
692814;1;2;17;70;60;40;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;1;33;45;5234;52;17;188.709.201.702.817
692816;1;1;17;70;8;48;1;;2;8;1;;8;4;;;;;;;;;;1;;2;;2;1;58;97;1921;19;17;143.126.174.846.564
692838;1;3;17;70;96;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;0;;;;17;183.344.644.377.226
692861;1;3;17;70;12;48;1;;2;12;1;;9;1;;;;;;;;;1;;BUSCANDO TRABAJO;2;;2;1;33;39;8512;85;17;155.418.311.750.759
692870;1;2;17;70;4;48;1;;2;48;4;;9;2;;;;;;;;;;1;;1;100000;2;1;45;59;8511;85;17;129.571.108.078.656
692872;1;3;17;70;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;95;;;;17;170.176.100.100.398
692894;1;2;17;70;17;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;34;;;;17;175.624.325.588.534
692906;1;1;17;70;2;60;4;;2;2;1;;2;2;;;;;;;;;;1;;2;;2;1;95;95;4530;45;17;12.047.328.929.674
692919;1;1;17;70;2;48;1;;2;2;5;;2;1;;;;;;;;;;1;;1;1000000;2;1;95;95;4521;45;17;146.194.521.288.797
693155;1;2;23;70;4;48;1;;2;52;2;;9;4;;;;;;;;;;1;;2;;2;1;58;58;7524;75;23;118.002.611.119.333
693161;1;1;23;70;2;35;4;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;41;54;9500;95;23;111.248.385.928.607
693164;1;2;23;70;3;36;3;;2;260;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;23;118.275.240.403.355
693167;1;4;23;70;2;48;1;;2;4;1;;4;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;23;129.403.559.948.778
693173;1;2;23;70;3;20;4;;1;;;.;;;.;.;;;;;;;;;.;;;;1;19;;;;23;640.634.924.639.271
693179;1;8;23;70;12;40;1;;2;24;1;;5;1;;;;;;;;;;1;;2;;2;1;32;13;8012;80;23;677.809.395.881.409
693187;1;1;23;70;12;48;1;;2;32;1;;3;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;23;89.248.237.374.342
693193;1;2;23;70;12;48;3;;2;24;4;;1;4;;;;;;;;;;1;;2;;2;1;54;45;5261;52;23;796.663.909.376.245
693198;1;5;23;70;2;48;1;;2;3;1;;4;4;;;;;;;;;;1;;1;300000;2;1;45;33;5249;52;23;812.995.553.834.081
693200;1;6;23;70;1;28;1;;2;2;6;;2;2;;;;;;;;;;1;;2;;2;1;45;97;5020;50;23;135.595.278.244.416
693203;1;3;23;70;52;40;1;;2;156;4;;9;4;;;;;;;;;;1;;2;;2;1;19;19;8060;80;23;745.155.709.408.807
693205;1;1;23;70;1;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;23;109.119.176.448.212
693215;1;2;23;70;4;48;1;;2;28;4;;2;6;;;;;;;;;;1;;2;;2;1;58;93;4552;45;23;116.608.619.137.987
693215;1;3;23;70;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;8;;;;23;116.608.619.137.987
693217;1;4;23;70;1;18;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;38;;;;23;912.215.035.021.909
693223;1;4;23;70;1;77;4;;2;8;1;;9;6;;;;;;;;;;1;;2;;2;1;95;95;4521;45;23;114.373.380.258.916
693237;2;2;23;70;1;36;3;;2;24;3;;1;4;;;;;;;;;;1;;2;;2;1;54;54;9500;95;23;128.076.666.552.206
693263;1;2;23;70;2;72;4;;2;4;4;;2;1;;;;;;;;;;1;;2;;2;1;51;53;5529;55;23;13.819.985.863.877
693263;1;6;23;70;2;48;1;;2;24;1;;3;4;;;;;;;;;;1;;2;;2;1;37;95;4521;45;23;13.819.985.863.877
693273;1;3;23;70;1;48;1;;2;52;1;;2;4;;;;;;;;;;1;;2;;2;1;45;45;5245;52;23;64.593.622.822.098
693289;1;1;23;70;2;50;3;;2;2;3;;2;2;;;;;;;;;;1;;1;500000;2;1;98;95;9500;95;23;104.576.870.431.188
693292;1;2;23;70;4;36;1;;2;52;1;;4;4;;;;;;;;;;1;;2;;2;1;32;32;6514;65;23;996.099.734.213.678
693296;1;1;23;70;16;48;1;;2;16;1;;2;3;;;;;1;;;;;;;2;;2;1;98;98;6022;60;23;94.600.162.868.193
693306;1;6;23;70;8;48;3;;2;12;3;;1;4;;;;;;;;1;;;;2;;2;1;54;54;9500;95;23;820.833.972.522.047
693315;1;5;23;70;4;48;1;;2;4;1;;2;1;;;;;;;;;;1;;1;20000;2;1;21;21;6422;64;23;85.678.612.534.162
693319;1;2;23;70;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;33;;;;23;842.108.968.602.748
693328;1;2;23;70;8;48;1;;2;156;1;;5;2;;;;;;;;;;1;;2;;2;1;13;13;8060;80;23;99.423.850.528.818
693334;1;1;23;70;2;70;1;;2;2;1;;3;1;;;;;;;;;;1;;1;1300000;2;1;98;98;6042;60;23;104.046.740.073.018
693352;1;9;23;70;2;48;1;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;1;45;54;9500;95;23;646.557.586.108.162
693362;1;5;23;70;4;48;1;;2;3;4;;1;1;;;;;;;;;;1;;1;180000;2;1;3;3;7250;72;23;815.922.685.387.169
693371;1;1;23;70;4;48;4;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;53;53;5519;55;23;100.730.706.529.035
693492;1;3;50;70;18;48;1;;2;5;1;;4;1;;;;;1;;;;;;;2;;2;1;39;33;5125;51;50;165.519.976.355.005
693501;1;1;50;70;3;48;1;;2;96;1;;4;2;;;;;;;;;;1;;2;;2;1;32;45;5233;52;50;105.711.869.078.294
693512;1;2;50;70;4;48;4;;2;4;1;;3;4;;;;;;;;;;1;;1;350000;2;1;53;53;5521;55;50;139.354.363.773.819
693512;1;4;50;70;1;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;38;;;;50;139.354.363.773.819
693519;1;2;50;70;4;48;1;;2;4;1;;5;1;;;;;;;;;;1;;1;250000;2;1;45;45;5051;50;50;138.417.463.967.594
693524;1;2;50;70;1;48;1;;2;4;4;;2;1;;;;;;;;;;1;;1;300000;2;1;33;41;5231;52;50;141.140.341.262.786
693524;1;3;50;70;2;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;50;141.140.341.262.786
693547;1;4;50;70;8;48;1;;2;20;4;;9;2;;;;;;;;;;1;;2;;2;1;32;32;8050;80;50;262.646.661.536.564
693553;1;1;50;70;21;56;1;;2;106;1;;6;3;;;;;;;;;;1;;2;;2;1;54;60;115;1;50;192.826.596.662.597
693553;1;3;50;70;4;60;1;;2;6;4;;9;8;;;;;;;;;;1;;2;;2;1;33;39;8512;85;50;192.826.596.662.597
693603;1;2;50;70;26;44;1;;2;32;1;;6;1;;;;;;;;;;1;;2;;2;1;45;45;5269;52;50;158.552.505.840.188
693607;1;2;50;70;50;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;33;;;;50;141.140.341.262.786
693616;1;1;50;70;12;40;8;;2;12;1;;2;1;;;;;;;;;;1;;2;;2;1;62;95;4552;45;50;957.572.351.099.307
693620;1;4;50;70;12;48;1;;2;12;1;;2;9;SISBEN SIN ARS;;;;;;;;;1;;2;;2;1;45;45;5233;52;50;165.305.714.257.353
693644;1;3;50;70;104;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;50;157.856.236.714.572
693657;1;2;50;70;4;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;1;54;;;;50;140.812.814.710.136
693662;1;3;50;70;2;48;1;;2;104;1;;2;1;;;;;;;;;;1;;2;;2;1;53;49;7130;71;50;170.275.888.050.298
693666;1;1;52;70;54;48;1;;2;54;1;;9;1;;;;;;;;;;1;;2;;2;1;45;33;5521;55;52;917.544.478.933.669
693669;1;12;52;70;24;70;4;;2;24;4;;1;1;;;;;;;;;;1;;2;;2;1;98;98;6042;60;52;133.389.426.610.342
693669;2;1;52;70;12;70;4;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;98;98;6042;60;52;133.389.426.610.342
693695;1;3;52;70;4;40;1;;2;4;1;;9;9;LA CARTA DEL SISBEN;;;;;;;;;1;;2;;2;1;33;32;5233;52;52;103.019.859.793.633
693697;1;1;52;70;17;40;1;;2;5;1;;9;4;;;;;1;;;;;;;2;;2;1;58;58;1530;15;52;104.598.159.660.507
693710;1;4;52;70;4;40;1;;2;4;1;;9;2;;;;;;;;;;1;;1;150000;2;1;45;37;6421;64;52;127.734.787.372.509
693710;1;5;52;70;2;36;1;;2;2;1;;9;1;;;1;;;;;;;;;1;461500;2;1;30;30;5235;52;52;127.734.787.372.509
693720;1;3;52;70;24;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;39;;;;52;100.345.033.737.663
693726;1;1;52;70;8;40;1;;2;8;1;;4;8;;;;;;;;;;1;;2;;2;1;97;97;5139;51;52;491.110.202.575.416
693728;1;3;52;70;6;25;2;;2;24;1;;9;1;;;;;;;;;;1;;2;;2;1;59;59;8511;85;52;400.227.469.230.089
693745;1;3;52;70;8;48;1;;2;8;1;;4;8;;;;;;;;;;1;;1;250000;2;1;77;77;1530;15;52;431.702.716.218.039
693747;1;2;52;70;13;48;1;;2;98;1;;4;1;;;;;;;;;;1;;2;;2;1;45;77;1511;15;52;111.788.733.391.027
694002;1;2;66;70;28;48;1;;2;28;4;;1;2;;;;;;;;;;1;;2;;2;1;95;98;6041;60;66;257.384.110.522.004
694027;1;6;66;70;1;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;66;255.993.475.463.945
694039;1;1;68;70;96;48;1;;2;96;1;;9;1;;;;;;;;1;;;;2;;2;1;98;21;6022;60;68;389.891.597.215.197
694046;1;3;68;70;8;48;1;;2;8;1;;3;1;;;;;;;;;;1;;2;;2;1;45;97;5137;51;68;448.258.144.539.941
694052;1;2;68;70;8;48;1;;2;2;1;;6;2;;;;;;;;;;1;;1;450000;2;1;77;77;1511;15;68;41.146.436.768.397
694095;1;3;68;70;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;16;;;;68;377.230.141.641.881
694109;1;4;68;70;3;48;1;;2;3;1;;9;1;;;;;1;;;;;;;1;516000;2;1;45;45;5235;52;68;439.397.102.534.804
694124;1;2;68;70;12;40;1;;2;52;1;;3;4;;;;;;;;;;1;;2;;2;1;45;45;5233;52;68;423.276.633.629.476
694124;1;4;68;70;8;48;1;;2;104;1;;9;2;;;;;;;;;;1;;2;;2;1;45;45;2212;22;68;423.276.633.629.476
694126;1;2;68;70;4;48;1;;2;72;4;;1;1;;;;;;;;;;1;;2;;2;1;45;41;5233;52;68;352.339.866.190.313
694133;1;3;68;70;8;48;1;;2;8;1;;5;4;;;;;;;;;;1;;2;;2;1;95;95;4521;45;68;396.301.834.487.578
694135;1;5;68;70;3;48;1;;2;3;1;;8;2;;;;;;;;;;1;;2;;2;1;32;32;5241;52;68;323.607.767.927.137
694144;1;2;68;70;8;48;2;;2;20;2;;9;2;;;;;;;;;;1;;2;;2;1;19;19;7513;75;68;280.605.840.238.846
694151;2;3;68;70;3;48;1;;2;3;4;;1;1;;;;;;;;;;1;;2;;2;1;37;37;6412;64;68;431.246.217.635.872
694163;1;2;68;70;8;48;4;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;1;93;93;2926;29;68;386.832.872.966.238
694186;1;2;68;70;4;40;4;;2;4;4;;2;2;;;;;;;;;;1;;1;200000;2;1;95;93;4552;45;68;354.899.417.004.196
694187;1;2;68;70;8;48;4;;2;108;2;;5;6;;;;;;;;;;1;;2;;2;1;98;0;4530;45;68;340.328.864.477.319
694187;1;3;68;70;8;48;4;;2;108;2;;5;6;;;;;;;;;;1;;2;;2;1;98;0;4530;45;68;340.328.864.477.319
694201;1;3;68;70;48;48;1;;2;16;1;;3;1;;;;;;1;;;;;;2;;2;1;45;45;5241;52;68;32.906.871.646.592
694210;1;2;68;70;2;50;3;;2;2;3;;1;1;;;;;;;;1;;;;1;300000;2;1;54;54;9500;95;68;287.130.445.898.123
694216;1;2;68;70;48;48;1;;2;28;1;;8;6;;;;;;;;;;1;;2;;2;1;58;58;7492;74;68;31.762.273.156.284
694231;1;1;68;70;4;72;4;;2;16;4;;3;1;;;;;;;;;;1;;2;;2;1;97;98;4010;40;68;373.080.510.978.654
694233;1;4;68;70;16;36;1;;2;10;4;;9;4;;;;;;;;;;1;;1;150000;2;1;85;39;7413;74;68;326.117.492.525.551
694235;1;3;68;70;1;48;4;;2;2;4;;3;1;;;;;;;;;;1;;1;500000;2;1;80;80;1924;19;68;415.264.781.252.149
694351;1;1;73;70;12;8;1;;2;12;1;;6;1;;;;;;;;;;1;;2;;2;1;38;3;7512;75;73;262.770.932.779.491
694353;1;2;73;70;44;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;16;;;;73;153.684.410.456.569
694362;1;1;73;70;8;16;1;;2;16;1;;3;1;;;;;;;;;;1;;2;;2;1;53;45;5249;52;73;224.173.464.230.766
694378;1;1;73;70;154;48;1;;2;104;8;;4;4;;;;;;;;;;1;;2;;2;1;53;62;115;1;73;285.679.918.013.038
694378;1;2;73;70;4;48;1;;2;4;1;;4;4;;;;;;;;;;1;;1;150000;2;1;53;53;5530;55;73;285.679.918.013.038
694405;1;2;73;70;4;48;1;;2;540;1;;6;2;;;;;;;;;;1;;1;100000;2;1;32;32;5243;52;73;226.424.821.517.116
694409;1;1;73;70;4;50;4;;2;4;4;;1;3;;;;;;;;;;1;;1;120000;2;1;85;85;4542;45;73;218.873.369.337.709
694409;1;2;73;70;3;48;3;;2;4;1;;3;8;;;;;;;;;;1;;1;461500;2;1;54;53;5521;55;73;218.873.369.337.709
694409;1;7;73;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;84;;;;73;218.873.369.337.709
694416;1;3;73;70;3;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;34;;;;73;276.298.156.749.951
694426;1;1;73;70;5;24;1;;2;3;4;;1;1;;;;;;;;;;1;;1;20000;2;1;53;56;9301;93;73;270.636.700.345.267
694426;1;3;73;70;4;24;1;;2;3;1;;6;1;;;;;;;;;;1;;1;461500;2;1;53;53;5521;55;73;270.636.700.345.267
694426;2;1;73;70;2;48;3;;2;2;3;;1;8;;;;;;;;;;1;;1;350000;2;1;54;54;9500;95;73;270.636.700.345.267
694430;1;2;73;70;24;24;1;;2;24;1;;9;4;;;;;1;1;;;;;;2;;2;1;42;45;1593;15;73;264.970.963.307.349
694440;1;2;73;70;3;24;1;;2;312;1;;6;4;;;;;;;;;;1;;2;;2;1;53;53;5529;55;73;231.861.119.400.441
694445;1;2;73;70;20;48;1;;2;20;1;;7;6;;;;;;;;;;1;;2;;1;1;58;97;5127;51;73;194.481.909.533.152
694448;1;4;73;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;73;247.361.903.125.268
694468;1;4;73;70;54;48;3;;2;54;3;;1;8;;;;;;;;;;1;;2;;2;1;54;54;9500;95;73;209.212.154.413.667
694468;1;5;73;70;3;48;1;;2;4;1;;2;7;;;;;;;;;;1;;1;100000;2;1;95;95;4521;45;73;209.212.154.413.667
694468;1;7;73;70;4;48;1;;2;8;1;;2;8;;;;;;;;;;1;;2;;2;1;45;45;5233;52;73;209.212.154.413.667
694474;1;1;73;70;8;48;4;;2;8;4;;1;2;;;;;;;;;;1;;2;;2;1;95;95;4521;45;73;226.424.821.517.116
694484;1;5;73;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;45;;;;73;18.284.154.311.472
694484;1;6;73;70;104;48;1;;2;104;1;;2;8;;;;;;;;;;1;;2;;2;1;53;53;5521;55;73;18.284.154.311.472
694487;1;2;73;70;54;48;1;;2;8;1;;2;2;;;;;;;;;;1;;2;;2;1;45;45;5233;52;73;208.366.385.368.938
694510;1;3;73;70;52;48;1;;2;156;1;;5;2;;;;;;;;;;1;;2;;2;1;12;44;6601;66;73;245.773.832.693.503
694514;1;1;76;70;3;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;43;;;;76;84.461.796.316.063
694538;1;2;76;70;1;48;1;;2;2;1;;2;2;;;;;;;;;;1;;1;300000;2;1;45;81;3611;36;76;76.789.200.990.559
694576;1;1;76;70;52;48;1;;2;52;1;;9;4;;;;;;;;;;1;;2;;2;1;79;79;1810;18;76;728.785.554.590.532
694581;1;3;76;70;4;48;1;;2;4;1;;9;4;;;;;;;;;;1;;2;;2;1;58;58;7492;74;76;451.128.431.354.585
694596;1;3;76;70;4;48;1;;2;4;1;;8;4;;;;;;;;;;1;;2;;2;1;32;33;5244;52;76;58.764.318.078.195
694608;1;4;76;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;34;;;;76;527.673.008.358.159
694622;1;2;76;70;4;40;1;;2;20;1;;8;8;;;;;;;;;;1;;2;;2;1;54;55;8060;80;76;203.522.692.206.492
694624;1;1;76;70;40;40;1;;2;32;1;;5;1;;;;;;;;;1;;YA ES PENSIONADA;2;;2;1;55;55;8511;85;76;616.458.395.220.565
694630;1;3;76;70;224;50;4;;2;336;1;;9;4;;;;;;;;;;1;;2;;2;1;55;55;1594;15;76;767.377.043.372.385
694633;1;6;76;70;15;40;1;;2;24;1;;6;1;;;;;;;;;;1;;2;;2;1;32;32;5239;52;76;67.298.281.380.097
694636;1;1;76;70;4;30;1;;2;4;1;;4;1;;;;;;;;;;1;;1;450000;2;1;19;19;8012;80;76;60.953.195.548.704
694650;1;2;76;70;40;40;1;;2;72;1;;2;2;;;;;;;;;;1;;2;;2;1;32;32;7412;74;76;64.774.361.823.494
694667;1;5;76;70;104;60;1;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;1;55;56;9301;93;76;450.515.414.193.148
694672;1;2;76;70;156;48;1;;2;520;1;;9;1;;;;;;;;;;1;;2;;2;1;45;32;2102;21;76;677.262.035.530.563
694680;1;3;76;70;4;60;2;;2;4;1;;9;4;;;;;;;;;;1;;1;770000;2;1;59;59;8511;85;76;602.766.785.054.928
694687;1;3;76;70;6;60;1;;2;6;1;;7;1;;;1;;;;;;;;;2;;2;1;84;39;5141;51;76;56.114.727.056.032
694692;1;1;76;70;22;40;1;;2;22;2;;9;1;;;;;;;;;;1;;2;;2;1;13;13;8012;80;76;715.298.071.896.994
694699;1;2;76;70;200;36;1;;2;500;1;;9;1;;;;;;;;;;1;;2;;2;1;53;53;5521;55;76;729.341.007.005.955
694703;1;3;76;70;13;42;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;0;;;;76;775.559.081.934.115
694708;1;1;76;70;17;48;4;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;95;95;4521;45;76;666.164.877.112.379
694708;1;2;76;70;2;48;4;;2;2;3;;1;9;DEL BOLSILLO;;;;;;;;;1;;1;200000;2;1;54;56;9301;93;76;666.164.877.112.379
694717;1;2;76;70;13;48;1;;2;13;1;;4;4;;;;;;;;;;1;;2;;2;1;45;45;5234;52;76;720.550.487.954.402
694734;1;2;76;70;4;48;4;;2;108;4;;2;3;;;;;;;;;;1;;2;;2;1;45;53;5521;55;76;11.689.650.606.261
694751;1;3;76;70;42;48;1;;2;42;2;;9;1;;;;;;;;;;1;;2;;2;1;53;3;8050;80;76;680.025.580.593.752
694756;1;4;76;70;2;48;1;;2;2;1;;3;4;;;;;;;;;;1;;1;240000;2;1;58;58;5225;52;76;15.302.471.787.447
694761;1;1;76;70;23;30;1;;2;23;1;;4;2;;;;;;;;;;1;;2;;2;1;45;45;5233;52;76;661.772.615.373.959
694767;1;1;76;70;26;48;1;;2;30;1;;9;2;;;;;;;;;;1;;2;;2;1;55;97;5139;51;76;102.535.585.994.205
694767;2;4;76;70;12;48;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;1;54;54;9500;95;76;102.535.585.994.205
694775;1;2;76;70;40;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;55;;;;76;58.764.318.078.195
694777;1;2;76;70;80;48;1;;2;116;1;;8;1;;;;;;;;;;1;;2;;2;1;45;45;5233;52;76;591.760.714.100.016
694780;1;1;76;70;20;48;3;;2;20;1;;6;8;;;;;;;;;;1;;2;;2;1;54;55;5125;51;76;569.643.895.554.317
694783;1;2;76;70;1;48;1;;2;4;1;;7;2;;;1;;;;;;;;;2;;2;1;21;32;6516;65;76;673.144.502.212.498
694791;1;2;76;70;4;48;1;;2;4;1;;5;2;;;;;;;;;;1;;1;600000;2;1;32;79;1810;18;76;678.408.974.021.641
694807;1;1;76;70;4;48;1;;2;4;1;;9;1;;;;;;;;;;1;;2;;2;1;37;91;2101;21;76;724.668.021.272.467
694809;1;1;76;70;20;48;1;;2;20;1;;6;1;;;;;;;;;;1;;2;;2;1;97;97;5211;52;76;654.656.119.998.523
694910;1;4;5;70;5;48;1;;2;7;1;;8;1;;;;;;;;;;1;;2;;2;1;45;39;6041;60;5;468.659.178.460.362
694914;1;4;5;70;200;60;1;;2;4;1;;6;4;;;;;;;;;;1;;1;300000;2;1;37;37;1810;18;5;875.875.572.536.112
694918;2;1;5;70;8;48;1;;2;24;1;;4;1;;;;;;;;;;1;;1;50000;2;1;45;45;5221;52;5;941.286.325.490.738
694923;1;3;5;70;48;48;1;;2;32;1;;4;8;;;;;;;;;;1;;2;;2;1;3;3;2521;25;5;798.735.632.919.214
694925;1;2;5;70;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;7;;;;5;650.120.354.123.327
694935;1;2;5;70;8;48;1;;2;8;1;;6;4;;;1;;;;;;;;;2;;2;1;11;11;5141;51;5;840.121.854.238.484
694938;1;2;5;70;60;60;1;;2;8;1;;4;1;;;;;;;;;;1;;2;;2;1;98;98;4521;45;5;847.222.532.386.832
694943;1;1;5;70;2;60;4;;2;2;1;;3;1;;;;;;;;;;1;;1;380000;2;1;95;95;4522;45;5;91.023.363.676.487
694943;1;5;5;70;48;48;1;;2;4;2;;9;1;;;;;;;;;;1;;2;;2;1;45;59;9309;93;5;91.023.363.676.487
694950;1;1;5;70;48;48;1;;2;400;1;;9;1;;;;;;;;;;1;;2;;2;1;95;89;2610;26;5;804.103.948.756.595
694963;1;4;5;70;22;48;1;;2;104;1;;9;4;;;;;;;;;;1;;2;;2;1;55;39;5211;52;5;744.639.627.888.752
694965;1;5;5;70;1;48;1;;2;1;1;;4;2;;;;;;;;;;1;;2;;2;1;95;89;2693;26;5;792.062.458.401.034
694973;1;4;5;70;108;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;97;;;;5;857.975.823.667.384
694990;1;2;5;70;100;48;1;;2;100;4;;1;1;;;;;;;;;;1;;2;;2;1;53;45;5522;55;5;78.809.654.513.294
694990;1;6;5;70;14;48;1;;2;76;4;;2;1;;;;;;;;;;1;;2;;2;1;53;53;1551;15;5;78.809.654.513.294
694994;1;3;5;70;100;48;1;;2;150;1;;4;1;;;;;;;;;;1;;2;;2;1;94;88;3691;36;5;643.775.096.851.498
694997;1;2;5;70;4;50;1;;2;4;1;;2;4;;;;;;;;;;1;;2;;2;1;95;95;4521;45;5;930.335.369.978.749
695040;1;1;5;70;2;48;1;;2;2;4;;2;4;;;;;;;;;;1;;1;300000;2;1;57;57;9302;93;5;754.847.639.562.315
695074;1;5;5;70;24;48;1;;2;96;1;;4;1;;;;;;;;;;1;;2;;2;1;32;45;5237;52;5;765.508.709.489.866
695074;1;8;5;70;4;48;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;1;97;97;2424;24;5;765.508.709.489.866
695074;1;10;5;70;10;48;1;;2;10;1;;9;2;;;;;;;;;;1;;2;;2;1;33;33;5521;55;5;765.508.709.489.866
695374;1;3;5;70;48;48;1;;2;140;1;;9;4;;;;;;;;;;1;;2;;2;1;33;39;5241;52;5;949.510.777.656.236
695392;1;3;5;70;108;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;84;;;;5;774.090.924.437.257
695432;1;1;5;70;96;48;1;;2;96;1;;3;1;;;;;;;;;;1;;2;;2;1;84;84;3311;33;5;652.554.681.041.936
695432;1;2;5;70;8;48;1;;2;400;1;;7;1;;;;;;;;;;1;;1;25000;2;1;55;55;7493;74;5;652.554.681.041.936
695432;1;3;5;70;8;48;1;;2;16;4;;1;1;;;;;;;;;;1;;2;;2;1;97;41;5530;55;5;652.554.681.041.936
695437;1;2;5;70;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;97;;;;5;567.401.420.382.913
695458;1;4;5;70;16;48;1;;2;16;4;;2;1;;;;;;;;;;1;;2;;2;1;84;84;5020;50;5;748.531.856.140.855
695472;1;1;5;70;48;48;1;;2;48;7;;8;2;;;;;;;;;;1;;2;;2;1;15;32;5125;51;5;11.173.391.494.494
695479;1;5;5;70;2;48;1;;2;2;1;;3;1;;;;;;;;;;1;;1;520000;2;1;53;53;5530;55;5;904.971.150.549.496
695492;1;3;5;70;12;48;1;;2;12;1;;3;4;;;;;;;;;;1;;2;;2;1;34;84;5020;50;5;774.090.924.437.257
695494;1;5;5;70;52;48;1;;2;52;1;;4;1;;;;;;;;;;1;;2;;2;1;5;60;9249;92;5;111.692.160.560.856
695494;1;6;5;70;8;48;2;;2;8;1;;2;1;;;;;;;;;;1;;2;;2;1;12;53;5521;55;5;111.692.160.560.856
695499;1;8;5;70;2;72;1;;2;4;1;;5;4;;;;;;;;;;1;;2;;2;1;92;92;1730;17;5;706.988.283.723.559
695548;1;4;5;70;4;48;2;;2;16;2;;9;1;;;1;;;;;;;;;2;;2;1;58;58;7524;75;5;713.852.480.591.777
695559;1;3;5;70;16;48;1;;2;16;1;;5;1;;;;;;;;;;1;;2;;2;1;21;30;5170;51;5;583.845.301.084.836
695811;1;2;13;70;33;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;44;;;;13;272.729.184.520.205
695825;1;3;13;70;12;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;1;3;;;;13;264.712.935.118.138
695828;1;3;13;70;26;48;1;;2;26;1;;6;1;;;;;;;;;;1;;2;;2;1;11;33;7412;74;13;220.535.878.658.466
695837;1;2;13;70;8;40;1;;2;21;1;;7;2;;;;;;;;;;1;;2;;2;1;19;19;4521;45;13;64.590.193.389.953
695842;1;3;13;70;52;40;2;;1;;;.;;;.;.;;;;;;;;;.;;;;1;13;;;;13;238.881.688.633.162
695845;1;1;13;70;26;48;1;;2;26;1;;9;2;;;;;;;;;;1;;2;;2;1;37;37;2212;22;13;255.093.503.138.568
695846;1;2;13;70;204;48;1;;2;204;1;;4;5;;;;;;;;;;1;;2;;2;1;77;32;5241;52;13;274.824.630.640.019
695846;1;3;13;70;204;48;2;;2;204;2;;9;5;;;;;;;;;;1;;2;;2;1;58;58;7524;75;13;274.824.630.640.019
695849;1;4;13;70;8;40;1;;2;8;1;;3;2;;;;;;;;;;1;;2;;2;1;19;19;3691;36;13;238.080.097.344.411
695940;1;3;17;70;8;40;1;;2;8;1;;2;4;;;;;;;;;;1;;2;;2;1;0;39;9111;91;17;128.983.357.082.124
695951;1;2;17;70;8;48;1;;2;8;1;;9;2;;;;;;;;;;1;;2;;2;1;38;38;6421;64;17;118.733.636.116.284
