DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;p7440;DPTO;fex_c_2011
5450624;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;530,59320987445
5450624;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;530,59320987445
5450625;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;2;08;604,120134952661
5450625;1;2;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;604,120134952661
5450625;1;3;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;604,120134952661
5450626;1;2;1;80;08;1;2; ; ; ;1;4;9; ;2; ;2; ;1;48;800000;2;1;05; ;08;587,209218365493
5450626;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;587,209218365493
5450626;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;587,209218365493
5450628;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;506,360088703473
5450628;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;506,360088703473
5450629;1;1;1;80;08;1;1;4; ;1; ;1;1; ;2; ;2; ; ; ;908526;2;1;05;1,2;08;574,147012511184
5450630;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;590,315097472107
5450630;1;2;1;80;08;1;1;9;EDAD;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;08;590,315097472107
5450632;1;2;1;80;08;1;1;8; ;2; ; ;2; ;2; ;2; ;1;40;908526;2;1;05;2;08;685,795799698189
5450633;1;1;1;80;08;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;640,75818005343
5450634;1;2;1;80;08;1;1;3; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;4;08;607,573388996766
5450634;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;607,573388996766
5450634;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;607,573388996766
5450635;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;405,09733685061
5450635;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;405,09733685061
5450635;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;405,09733685061
5450636;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;603,326823637727
5450636;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;603,326823637727
5450636;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;603,326823637727
5450637;1;2;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;08;616,574347730083
5450637;1;6;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;616,574347730083
5450640;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;476,083299413693
5450640;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;476,083299413693
5450642;1;1;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;2;08;576,510059991553
5450644;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;469,394908472057
5450645;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;418,951825890734
5450646;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;742,721056502822
5450646;1;3;1;80;08;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;05;3;08;742,721056502822
5450648;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;696,890784216565
5450648;1;2;1;80;08;1;1;9;POR PANDEMIA;2; ; ;12;POR PANDEMIA;2; ;2; ; ; ; ;2;1;05;1,3;08;696,890784216565
5450649;1;1;1;80;08;1;2; ; ; ;2; ; ;.;3; ;2; ; ; ; ;3;1;05; ;08;534,83316634593
5450649;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450649;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450649;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450649;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450652;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;489,052345619244
5450653;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;478,395867205374
5450653;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;478,395867205374
5450653;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;478,395867205374
5450657;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;08;788,578041841188
5450657;1;5;1;80;08;1;1;8; ;2; ; ;12;PANDEMIA;2; ;2; ; ; ; ;2;1;05;2;08;788,578041841188
5450659;1;2;1;80;08;1;2; ; ; ;1;3;2; ;2; ;2; ; ; ; ;2;1;05; ;08;623,853872353822
5450662;1;1;1;80;08;1;1;9;COVID 19;2; ; ;12;COVID 19;2; ;2; ;1;24;400000;2;1;05;2;08;562,790409500786
5450663;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;675,182397769719
5450663;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;675,182397769719
5450664;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;728,123366380769
5450664;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;728,123366380769
5450666;1;2;1;80;08;1;1;9;COVID 19;2; ; ;12;COVID 19;2; ;2; ;1;24;500000;2;1;05;2;08;460,572659089228
5450667;1;1;1;80;08;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;08;590,315097472107
5450667;1;2;1;80;08;1;1;9;POR PANDEMIA;2; ; ;8; ;2; ;2; ;1;48;900000;2;1;05;2;08;590,315097472107
5450668;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;528,33009364234
5450669;1;2;1;80;08;1;1;9;POR EMBARAZO;2; ; ;12;ESTA EMBARAZADA;2; ;2; ; ; ; ;2;1;05;1,3;08;453,277303199823
5450670;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;1,4;08;624,527148255946
5450670;1;4;1;80;08;1;1;4; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;05;1,4;08;624,527148255946
5450671;1;2;1;80;08;1;1;2; ;2; ; ;2; ;2; ;2; ;2; ;906000;2;1;05;2;08;528,33009364234
5450671;1;3;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;08;528,33009364234
5450672;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;536,445609541082
5450673;1;1;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;771,335581582195
5450673;1;4;1;80;08;1;1;7; ;2; ; ;5; ;2; ;2; ;1;48;940000;2;1;05;2;08;771,335581582195
5450674;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;631,149228243227
5450675;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;906000;2;1;05;4;08;632,642664154688
5450677;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;576,510059991553
5450678;1;1;1;80;08;1;1;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;05;4;08;618,837626674134
5450679;1;2;1;80;08;1;1;1; ;2; ; ;1; ;2; ;2; ;1;48;980000;2;1;05;1,2;08;587,77413495698
5450679;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;587,77413495698
5450679;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;587,77413495698
5450680;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;697,152402708586
5450682;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;609,17922330436
5450683;1;2;1;80;08;1;1;7; ;2; ; ;12;POR LA PANDEMIA;2; ;2; ;2; ;650000;2;1;05;1,4;08;383,2621704611
5450683;1;7;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;383,2621704611
5450685;1;1;1;80;08;1;1;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;489,052345619244
5450687;1;1;1;80;08;1;1;9;COVD;2; ; ;12;COVD;2; ;2; ;1;40;600000;2;1;05;1,3;08;678,423484881374
5450687;1;3;1;80;08;1;1;9;COVD;2; ; ;12;COVID;2; ;2; ; ; ; ;2;1;05;2;08;678,423484881374
5450687;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;678,423484881374
5450687;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;678,423484881374
5450689;1;1;1;80;08;1;1;5; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;05;4;08;531,379912301825
5450689;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;531,379912301825
5450690;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450690;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450690;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;534,83316634593
5450691;1;1;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;08;633,739479605983
5450691;1;2;1;80;08;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;08;633,739479605983
5450691;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;633,739479605983
5450692;1;1;1;80;08;1;1;9;POR PANDEMIA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;2;08;701,956481455823
5450693;1;1;1;80;08;1;1;7; ;2; ; ;9; ;2; ;2; ;1;20;800000;2;1;05;1,3;08;528,280642082769
5450693;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;528,280642082769
5450695;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;378,887375440263
5450695;1;3;1;80;08;1;1;9;COVID;2; ; ;12;COVID;2; ;2; ;1;40;850000;2;1;05;2;08;378,887375440263
5450695;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;378,887375440263
5450696;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,3;08;662,12019191541
5450698;1;1;1;80;08;1;1;9;POR EL COVID 19;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;2;08;597,002460284625
5450698;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;597,002460284625
5450699;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;08;761,449974330034
5450699;1;4;1;80;08;1;1;9;CAMBIO DE DOMICILIO;1; ;2;12;FALTA DE DOCUMENTOS COLOMBIANO;2; ;2; ; ; ; ;2;1;05;3;08;761,449974330034
5450700;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;3;08;590,315097472107
5450700;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;590,315097472107
5450701;1;1;1;80;08;1;1;9;POR EL VIRUS PERDIO EL TRABAJO;2; ; ;9; ;2; ;2; ;1;48;908526;2;1;05;2;08;552,741924163804
5450701;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;552,741924163804
5450702;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;575,640448422645
5450702;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;575,640448422645
5450704;1;5;1;80;08;1;1;2; ;2; ; ;2; ;2; ;2; ;1;20;500000;2;1;05;2;08;412,392692740015
5450705;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;1;48;900000;2;1;05;2;08;601,628623997105
5450705;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;601,628623997105
5450707;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;579,516802165638
5450708;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450708;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450709;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;521,770960491621
5450709;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;521,770960491621
5450710;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;578,773176223663
5450711;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;560,999256955146
5450711;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;560,999256955146
5450711;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;560,999256955146
5450712;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;544,061491673575
5450712;1;6;1;80;08;1;1;9;EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;08;544,061491673575
5450713;1;2;1;80;08;1;2; ; ; ;1;2;9; ;2; ;2; ; ; ; ;2;1;05; ;08;605,117976183367
5450714;1;5;1;80;08;1;1;7; ;2; ; ;1; ;2; ;2; ;1;24;908526;2;1;05;2;08;675,925229395964
5450715;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;662,12019191541
5450718;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;05; ;08;415,541251806699
5450718;2;3;2;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;415,541251806699
5450718;2;4;2;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;415,541251806699
5450726;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,3;08;521,770960491621
5450726;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;521,770960491621
5450728;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,968004895287
5450728;1;4;1;80;08;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;3;08;534,968004895287
5450731;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;457,168693892752
5450731;1;7;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;457,168693892752
5450732;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;700,393489820241
5450732;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;700,393489820241
5450735;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;425,024820552194
5450735;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;425,024820552194
5450735;1;8;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;425,024820552194
5450737;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;576,460608431983
5450738;1;4;1;80;08;1;1;9;COVID 19;2; ; ;9; ;2; ;2; ;1;48;800000;2;1;05;1,4;08;451,892063887057
5450738;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;451,892063887057
5450738;1;10;1;80;08;1;1;6; ;2; ; ;9; ;2; ;2; ;1;24;400000;2;1;05;1,4;08;451,892063887057
5450738;1;11;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ;1;11;900000;2;1;05; ;08;451,892063887057
5450740;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;906000;2;1;05;3;08;662,12019191541
5450741;1;1;1;80;08;1;1;4; ;2; ; ;12;CAIDA DE 17 METROS DE ALTURA AFECTO COLUMNA VERTEBRAL;2; ;2; ; ; ; ;2;1;05;4;08;578,773176223663
5450741;1;2;1;80;08;1;1;9;POR PANDEMIA;2; ; ;3; ;2; ;2; ; ; ; ;2;1;05;2;08;578,773176223663
5450741;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;578,773176223663
5450742;1;1;1;80;08;1;1;7; ;1; ;3;4; ;2; ;2; ;2; ;906000;2;1;05;3;08;500,365872144241
5450742;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;500,365872144241
5450742;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;500,365872144241
5450743;1;2;1;80;08;1;1;9;POR LA PANDEMIA;2; ; ;12;POR LA PANDEMIA;2; ;2; ; ; ; ;2;1;05;2;08;668,67932506613
5450745;1;4;1;80;08;1;2; ; ; ;1;2;1; ;2; ;2; ;1;48;980000;2;1;05; ;08;803,176156823287
5450746;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;480,150127293127
5450747;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;578,773176223663
5450747;1;3;1;80;08;1;1;2; ;2; ; ;9; ;2; ;2; ;2; ;1000000;2;1;05;2;08;578,773176223663
5450749;1;1;1;80;08;1;1;9;POR LA PANDEMIA;2; ; ;1; ;2; ;2; ;1;48;600000;2;1;05;1,3;08;348,095121118567
5450750;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;556,803171284796
5450750;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;556,803171284796
5450751;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;578,773176223663
5450752;1;2;1;80;08;1;1;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;08;651,5133988745
5450753;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;681,473303540858
5450753;1;6;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ;1;40;906000;2;1;05;2;08;681,473303540858
5450754;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;521,770960491621
5450755;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;514,491435867882
5450756;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;590,315097472107
5450758;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;458,966824781634
5450758;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;458,966824781634
5450758;1;4;1;80;08;1;1;8; ;2; ; ;12;POR PANDEMIA;2; ;2; ;2; ;920000;2;1;05;2;08;458,966824781634
5450759;1;1;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;3;08;423,934613988458
5450759;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;423,934613988458
5450760;1;3;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;2;08;609,744139895847
5450760;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;609,744139895847
5450761;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;590,315097472107
5450761;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;590,315097472107
5450762;1;1;1;80;08;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;4;08;784,516794720195
5450763;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;590,315097472107
5450763;1;2;1;80;08;1;1;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;05;4;08;590,315097472107
5450764;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;556,803171284796
5450764;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;556,803171284796
5450766;1;1;1;80;08;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;05;4;08;665,876744058982
5450766;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;665,876744058982
5450770;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;534,83316634593
5450770;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;534,83316634593
5450771;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;604,98313763401
5450772;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;321,016342455042
5450772;1;8;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ;1;40;900000;2;1;05; ;08;321,016342455042
5450772;1;9;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;321,016342455042
5450773;1;2;1;80;08;1;1;9;CAMBIO DE CIUDAD;2; ; ;9; ;2; ;2; ;1;24;908526;2;1;05;3;08;578,773176223663
5450773;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;578,773176223663
5450775;1;5;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;292,312787945148
5450775;1;7;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;292,312787945148
5450775;1;8;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;292,312787945148
5450775;1;10;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;292,312787945148
5450776;1;1;1;80;08;1;1;9;POR EL VIRUS PERDIO EL TRABAJO ANTERIOR;2; ; ;9; ;2; ;2; ;2; ;400000;2;1;05;2;08;552,177007572317
5450776;1;3;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;552,177007572317
5450777;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;4;08;590,315097472107
5450778;1;1;1;80;08;1;1;7; ;2; ; ;12;POR EL VIRUS NO BUSCA TRABAJO;2; ;2; ;1;48;908526;2;1;05;1,2;08;664,568626385567
5450779;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;477,787079812757
5450779;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;477,787079812757
5450780;1;2;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;05;1,2;08;759,094330052953
5450780;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;759,094330052953
5450781;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;1;24;908526;2;1;05;4;08;662,12019191541
5450782;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;708,509005718983
5450782;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;708,509005718983
5450783;1;1;1;80;08;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;900000;2;1;05;4;08;489,052345619244
5450784;1;4;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;292,312787945148
5450784;1;5;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;292,312787945148
5450784;1;9;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ;2; ;908526;2;1;05; ;08;292,312787945148
5450785;1;1;1;80;08;1;1;9;SE ENFERMO DE COVID;2; ; ;4; ;2; ;2; ; ; ; ;2;1;05;1,2;08;506,360088703473
5450785;1;2;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;506,360088703473
5450785;1;4;1;80;08;1;2; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;05; ;08;506,360088703473
5450786;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;464,768744759578
5450788;1;1;1;80;08;1;1;7; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;05;3;08;596,004619053919
5450788;1;2;1;80;08;1;1;5; ;2; ; ;4; ;3; ;2; ; ; ; ;3;1;05;4;08;596,004619053919
5450790;1;3;1;80;08;1;2; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;05; ;08;527,460482073432
