DIRECTORIO,SECUENCIA_P,ORDEN,REGIS,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,CLASE,DSI,OFICIO1,OFICIO2,RAMA4D_D,RAMA2D_D,DPTO,AREA,fex_c_2011
598818,1,2,70,48,40,2,,2,96,4,,1,2,,,,,,,,,,1,,2,,2,1,1,11,11,7414,74,41,41,134.434.921.721.486
598826,1,2,70,16,40,1,,2,260,1,,6,1,,,,,,,,,,1,,2,,2,1,1,55,55,8511,85,11,11,237.806.117.276.632
598831,1,1,70,8,40,4,,2,156,2,,9,1,,,,,,,,1,,,,2,,2,1,1,41,30,6421,64,44,44,725.923.774.586.722
598831,1,4,70,100,40,1,,2,100,1,,8,1,,,,,,,,,,1,,2,,2,1,1,5,5,8512,85,44,44,725.923.774.586.722
598832,1,2,70,4,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,7430,74,11,11,224.520.200.038.621
598833,1,2,70,6,40,2,,2,8,2,,9,1,,,1,,,,,,,,,2,,2,1,1,19,19,7513,75,44,44,880.028.330.689.303
598833,1,3,70,20,48,1,,2,104,1,,4,4,,,,,,,,,,1,,2,,2,1,1,33,33,5521,55,44,44,880.028.330.689.303
598841,1,1,70,32,40,3,,2,32,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,316.014.564.162.755
598861,1,4,70,4,40,4,,2,9,1,,2,1,,,,,,,,,,1,,2,,2,1,1,41,41,5233,52,18,18,417.457.994.557.902
598862,1,3,70,24,48,2,,2,24,4,,1,1,,,,,,,,,,1,,2,,2,1,1,55,38,6421,64,44,44,868.229.304.692.234
598862,1,5,70,20,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,44,44,868.229.304.692.234
598863,1,2,70,6,48,1,,2,240,1,,5,4,,,,,,,,,,1,,2,,2,1,1,11,39,5151,51,18,18,767.667.061.341.864
598872,1,1,70,4,48,1,,2,4,1,,4,1,,,,,,,,,,1,,1,430000,2,1,1,53,53,5521,55,44,44,961.155.312.287.419
598873,1,2,70,2,24,4,,2,3,4,,1,1,,,,,1,,,,,,,1,450000,2,1,1,45,45,5239,52,44,44,12.733.349.786.322
598873,1,3,70,2,48,1,,2,2,1,,9,4,,,,,,,,,,1,,1,450000,2,1,1,59,85,5170,51,44,44,12.733.349.786.322
598875,1,3,70,7,40,1,,2,50,1,,3,1,,,,,,,,,,1,,2,,2,1,1,32,13,8011,80,18,18,488.610.039.387.242
598882,1,2,70,8,48,1,,2,4,4,,4,1,,,,,,,,,,1,,2,,2,1,1,33,39,5511,55,44,44,686.246.422.025.883
598886,1,1,70,12,48,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,1,1,39,58,7492,74,44,44,762.498.644.282.414
598888,1,5,70,5,48,4,,2,5,1,,4,1,,,,,,,,,,1,,2,,2,1,1,13,45,5233,52,44,44,779.881.972.490.286
598890,1,8,70,6,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,19,,,,44,44,632.549.915.566.793
598897,1,1,70,12,50,4,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,1,1,98,98,6041,60,44,44,7.867.025.115.164
598898,1,1,70,9,40,1,,2,12,1,,2,2,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,18,18,788.266.608.638.288
598900,1,2,70,12,40,1,,2,14,1,,2,3,,,,,,,,,,1,,2,,2,1,1,33,55,5530,55,18,18,505.512.806.730.152
598900,1,4,70,12,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,98,,,,18,18,505.512.806.730.152
598900,1,6,70,5,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,32,,,,18,18,505.512.806.730.152
598907,1,1,70,3,48,1,,2,3,1,,2,8,,,,,,,,,,1,,1,477700,2,1,1,37,37,5231,52,44,44,621.466.339.143.752
598907,1,2,70,104,48,4,,2,104,3,,2,1,,,,,,,,,,1,,2,,2,1,1,59,54,9500,95,44,44,621.466.339.143.752
598910,1,2,70,32,48,2,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,1,13,59,8050,80,18,18,419.841.825.283.637
598913,1,4,70,12,48,2,,2,12,2,,9,4,,,,,,,,,,1,,2,,2,1,1,59,59,8512,85,18,18,661.446.794.198.635
598915,1,2,70,12,40,2,,2,12,2,,7,1,,,1,,,,,,,,,2,,2,1,1,6,6,8513,85,44,44,57.429.298.450.785
598915,1,3,70,13,40,1,,2,13,1,,5,4,,,1,,,,,,,,,2,,2,1,1,30,30,5237,52,44,44,57.429.298.450.785
598915,1,4,70,40,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,21,,,,44,44,57.429.298.450.785
598917,1,3,70,1,48,1,,2,10,1,,4,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,18,18,3.357.543.598.868
598922,1,2,70,10,50,3,,2,10,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,44,44,110.237.508.066.093
598925,1,5,70,30,50,1,,2,80,2,,9,4,,,,,,,,,,1,,2,,2,1,1,37,39,7514,75,44,44,407.199.640.775.065
598928,1,1,70,4,48,2,,2,8,2,,9,3,,,,,1,1,,1,,,,2,,2,1,1,20,20,7512,75,18,18,746.278.708.025.241
598928,1,2,70,4,48,2,,2,52,2,,9,4,,,,,,,,1,,,,2,,2,1,1,13,13,8044,80,18,18,746.278.708.025.241
598939,1,3,70,8,48,3,,2,8,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,70,70,739.006.589.628.798
598955,1,2,70,32,40,1,,2,32,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5232,52,44,44,772.152.083.271.533
598958,1,1,70,2,30,3,,2,4,3,,1,1,,,,,,,,,,1,,1,120000,2,1,1,54,54,9500,95,44,44,102.503.838.906.548
598960,1,1,70,24,40,2,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,1,59,59,0,0,70,70,675.942.438.798.384
598977,1,1,70,2,40,4,,2,3,4,,4,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,44,44,109.663.901.097.373
598984,1,1,70,32,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,44,982.552.330.536.319
598988,1,2,70,6,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,70,70,72.427.233.732.533
598989,1,3,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,53,,,,70,70,918.747.109.103.376
598997,1,2,70,1,48,1,,2,2,1,,5,1,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,44,44,953.425.423.068.665
599018,1,2,70,5,48,1,,2,3,1,,4,1,,,,,,,,,,1,,2,,2,1,1,54,45,5235,52,44,44,778.480.303.177.218
599019,1,1,70,7,40,2,,2,10,2,,6,1,,,,,,,,1,,,,2,,2,1,1,21,18,9241,92,44,44,634.022.947.857.065
599022,1,11,70,7,40,1,,2,7,1,,5,8,,,,,,,,1,,,,2,,2,1,1,58,58,8044,80,44,44,564.860.719.566.066
599024,1,2,70,16,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,44,44,102.593.539.516.955
599028,1,1,70,133,40,1,,2,200,4,,1,1,,,,,,,,1,,,,2,,2,1,1,87,87,4541,45,44,44,785.805.505.412.334
599033,1,2,70,8,40,1,,2,52,1,,6,8,,,,,,,,,,1,,2,,2,1,1,59,59,8511,85,44,44,949.235.680.426.896
599038,1,2,70,52,48,1,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,37,95,4521,45,47,47,931.234.904.598.123
599042,1,4,70,12,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,47,47,133.825.651.245.179
599054,1,2,70,30,48,1,,2,30,1,,6,4,,,,,,,,,,1,,2,,2,1,1,32,32,5234,52,47,47,109.336.909.327.523
599056,1,3,70,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,95,,,,47,47,102.114.132.042.714
599058,1,2,70,7,48,4,,2,7,4,,2,8,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,47,47,13.986.765.334.225
599063,1,2,70,40,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,47,47,775.715.927.138.429
599064,1,4,70,48,48,1,,2,4,1,,9,4,,,,,,,,,,1,,2,,2,1,1,32,32,8511,85,47,47,64.164.011.503.836
599068,1,3,70,4,48,1,,2,4,1,,6,1,,,,,,,,,,1,,2,,2,1,1,3,97,6332,63,47,47,123.729.410.616.268
599071,1,1,70,4,48,1,,2,4,1,,9,1,,,,,,,,,,1,,1,200000,2,1,1,45,39,5211,52,47,47,121.105.245.722.863
599071,1,2,70,8,48,1,,2,4,1,,4,3,,,,,,,,,,1,,2,,2,1,1,32,32,8012,80,47,47,121.105.245.722.863
599073,1,4,70,20,48,1,,2,20,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5239,52,47,47,130.307.618.741.974
599077,1,2,70,20,48,1,,2,104,1,,3,1,,,,,,,,,,1,,2,,2,1,1,45,45,5231,52,47,47,120.053.550.743.578
599089,1,5,70,8,50,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,47,47,160.313.040.027.684
599099,1,3,70,32,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,47,47,142.551.989.700.801
599108,1,7,70,32,48,1,,2,36,4,,1,1,,,,,,,,,,1,,2,,2,1,1,58,45,5223,52,47,47,183.749.236.180.204
599109,1,2,70,84,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,47,47,158.501.105.441.233
599111,1,4,70,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,59,,,,47,47,115.403.079.796.554
599135,1,4,70,8,48,3,,2,50,3,,1,4,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,47,47,125.815.857.042.659
599135,1,5,70,4,48,1,,2,150,4,,1,4,,,,,,,,,,1,,2,,2,1,1,58,61,140,1,47,47,125.815.857.042.659
599148,1,3,70,24,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,47,47,132.064.905.131.359
599151,1,2,70,18,48,1,,2,18,4,,1,8,,,,,,,,,,1,,2,,2,1,1,84,84,5030,50,47,47,15.163.598.973.759
599153,1,3,70,2,20,1,,2,6,1,,4,2,,,,,,,,,,1,,2,,2,1,1,59,13,8060,80,47,47,943.615.227.832.012
599153,1,4,70,8,40,1,,2,8,1,,4,2,,,,,,,,,,1,,2,,2,1,1,45,16,7430,74,47,47,943.615.227.832.012
599159,1,2,70,12,48,4,,2,18,4,,1,2,,,,,,,,,,1,,2,,2,1,1,2,41,5233,52,47,47,133.349.616.681.691
599167,1,1,70,15,50,4,,2,30,4,,1,1,,,,,,,,,,1,,2,,2,1,1,45,54,7493,74,50,50,147.319.263.462.044
599167,1,4,70,4,40,1,,2,2,1,,2,1,,,,,,,,,,1,,1,150000,2,1,1,32,38,6422,64,50,50,147.319.263.462.044
599170,2,1,70,12,48,2,,2,12,1,,8,1,,,,,,,,,,1,,2,,2,1,1,18,18,9241,92,50,50,128.783.221.203.787
599173,1,3,70,54,48,1,,2,100,1,,2,7,,,,,,,,,,1,,2,,2,1,1,8,34,5261,52,50,50,71.514.549.913.917
599174,1,2,70,40,48,2,,2,40,4,,9,2,,,1,,,,,,,,,2,,2,1,1,34,34,8511,85,50,50,162.504.947.596.965
599181,1,2,70,2,48,4,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,54,45,5155,51,50,50,165.811.797.215.784
599184,1,1,70,2,48,1,,2,2,4,,1,7,,,,,,,,,,1,,1,400000,2,1,1,95,62,140,1,50,50,173.276.440.670.606
599184,1,5,70,2,48,1,,2,2,1,,2,1,,,,,,,,,,1,,1,200000,2,1,1,95,95,4521,45,50,50,173.276.440.670.606
599184,1,6,70,2,40,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,50,50,173.276.440.670.606
599185,1,1,70,4,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,1,1,16,58,9192,91,50,50,16.321.914.029.385
599199,1,1,70,40,48,1,,2,300,1,,6,2,,,,,1,,,,,,,2,,2,1,1,95,95,4521,45,50,50,140.770.593.444.515
599199,1,3,70,56,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,40,,,,50,50,140.770.593.444.515
599199,2,1,70,24,48,1,,2,3,1,,9,1,,,1,,,,,,,,,1,650000,2,1,1,45,45,1594,15,50,50,140.770.593.444.515
599200,1,2,70,16,48,1,,2,12,1,,6,2,,,,,,,,,,1,,2,,2,1,1,55,39,9192,91,50,50,123.510.715.124.081
599202,1,1,70,24,48,1,,2,2,1,,3,2,,,,,,,,,,1,,1,300000,2,1,1,98,95,4521,45,50,50,175.975.425.185.988
599209,1,3,70,52,48,1,,2,52,1,,4,2,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,50,50,920.545.509.215.847
599216,1,1,70,98,48,4,,2,96,2,,9,1,,,,,,,,,,1,,2,,2,1,1,98,98,8046,80,50,50,908.709.471.569.378
599216,1,4,70,78,48,1,,2,78,4,,1,7,,,,,,,,,,1,,2,,2,1,1,45,53,5522,55,50,50,908.709.471.569.378
599223,1,4,70,26,48,1,,2,76,1,,6,2,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,50,50,18.005.824.326.358
599230,1,1,70,8,60,4,,2,8,1,,4,4,,,,,,,,,,1,,2,,2,1,1,41,59,9249,92,50,50,172.531.360.092.777
599238,1,2,70,13,45,1,,2,9,1,,6,2,,,,,,,,,,1,,2,,2,1,1,21,70,4542,45,50,50,155.785.384.719.972
599241,2,2,70,17,40,1,,2,26,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,50,50,140.898.738.214.607
599247,1,4,70,4,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,50,50,165.613.522.363.466
599248,1,2,70,4,40,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,53,5521,55,50,50,155.785.384.719.972
599249,1,1,70,52,48,4,,2,212,1,,7,2,,,,,,,,,,1,,2,,2,1,1,98,98,6022,60,50,50,930.321.966.511.093
599257,1,2,70,6,20,2,,2,104,1,,6,3,,,,,,,,,,1,,2,,2,1,1,13,13,8042,80,50,50,124.329.220.517.476
599257,1,3,70,30,42,2,,2,208,4,,1,3,,,,,,,,,,1,,2,,2,1,1,13,13,8011,80,50,50,124.329.220.517.476
599261,1,2,70,4,30,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,53,,,,50,50,110.247.583.091.677
599265,1,1,70,4,54,4,,2,4,4,,1,1,,,,,,,,,,1,,2,,2,1,1,93,93,4552,45,50,50,263.500.928.832.342
599265,2,1,70,104,48,1,,2,104,1,,7,2,,,,,,,,,,1,,2,,2,1,1,33,21,6512,65,50,50,263.500.928.832.342
599266,1,2,70,52,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,1,1,32,32,7412,74,50,50,161.057.890.799.678
599268,1,5,70,4,54,3,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,1,54,53,5521,55,50,50,131.449.302.941.287
599271,1,2,70,4,48,3,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,54,,,,50,50,735.872.367.629.224
599273,1,3,70,22,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,50,50,192.442.978.445.043
599280,1,2,70,26,48,1,,2,26,4,,9,1,,,,,,,,,,1,,2,,2,1,1,5,5,7414,74,50,50,131.550.933.818.764
599284,1,3,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,430000,2,1,1,45,45,5233,52,52,52,122.685.205.916.739
599286,1,4,70,24,48,1,,2,24,1,,9,2,,,,,,,,,,1,,2,,2,1,1,58,58,4100,41,52,52,904.873.276.490.919
599294,1,1,70,36,48,1,,2,36,4,,1,4,,,,,,,,,,1,,2,,2,1,1,44,45,5262,52,52,52,121.084.959.416.977
599305,1,4,70,4,48,1,,2,4,1,,3,1,,,,,,,,,,1,,1,300000,2,1,1,45,97,5135,51,52,52,108.883.766.254.632
599305,1,5,70,8,48,1,,2,4,1,,2,1,,,,,,,,,,1,,2,,2,1,1,36,36,6043,60,52,52,108.883.766.254.632
599309,1,5,70,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,2,,2,1,1,37,37,9213,92,52,52,832.368.378.757.608
599309,1,6,70,8,50,1,,2,8,1,,2,1,,,,,,,,,,1,,2,,2,1,1,39,39,5511,55,52,52,832.368.378.757.608
599309,1,10,70,4,48,1,,2,4,1,,9,6,,,,,,,,,,1,,1,500000,2,1,1,58,58,7492,74,52,52,832.368.378.757.608
599315,1,2,70,2,25,1,,2,156,1,,9,6,,,,,,,,,,1,,2,,2,1,1,45,45,5237,52,52,52,166.771.502.858.843
599319,1,1,70,8,84,4,,2,52,2,,9,1,,,,,,,,,,1,,2,,2,1,1,98,58,7513,75,52,52,981.707.862.111.434
599319,1,4,70,4,50,1,,2,4,4,,1,1,,,,,,,,,,1,,1,270000,2,1,1,95,93,4552,45,52,52,981.707.862.111.434
599321,1,5,70,24,48,1,,2,24,2,,9,7,,,,,,,,,,1,,1,30000,2,1,1,58,58,7524,75,52,52,946.470.591.719.398
599321,1,6,70,20,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,52,52,946.470.591.719.398
599323,1,3,70,28,40,1,,2,52,1,,7,1,,,,,,,,,,1,,2,,2,1,1,45,53,5522,55,52,52,874.711.473.451.477
599323,1,4,70,4,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,39,,,,52,52,874.711.473.451.477
599324,1,1,70,6,48,1,,2,6,1,,9,1,,,,,,1,,,,,,2,,2,1,1,59,44,6512,65,52,52,239.266.301.676.544
599325,1,2,70,106,40,1,,2,106,2,,9,1,,,,,,,,,,1,,2,,2,1,1,39,39,6421,64,52,52,241.184.341.513.296
599325,1,3,70,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,37,,,,52,52,241.184.341.513.296
599326,1,3,70,52,40,1,,2,156,4,,9,1,,,,,,,,,,1,,2,,2,1,1,45,59,7512,75,52,52,205.251.614.956.001
599336,1,5,70,16,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5224,52,52,52,864.884.061.795.486
599345,1,2,70,4,24,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,130.558.176.250.884
599351,1,1,70,26,40,1,,2,26,1,,3,4,,,,,,,,,,1,,2,,2,1,1,13,13,8060,80,52,52,122.043.979.335.354
599356,1,1,70,99,44,1,,2,364,2,,9,1,,,,,1,,,,,,,2,,2,1,1,58,58,7524,75,52,52,874.711.473.451.477
599356,1,3,70,18,48,2,,2,18,4,,9,4,,,,,,,,,,1,,2,,2,1,1,19,19,7512,75,52,52,874.711.473.451.477
599357,1,3,70,99,48,1,,2,6,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,79,1810,18,52,52,133.672.362.100.479
599360,1,2,70,17,44,1,,2,17,1,,9,6,,,,,,,,,,1,,2,,2,1,1,16,30,9199,91,52,52,143.157.170.372.702
599361,1,1,70,8,48,1,,2,8,1,,5,1,,,,,,,,,1,,PENSION,2,,2,1,1,16,70,2220,22,52,52,953.311.048.305.722
599362,1,3,70,8,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,12,,,,52,52,177.845.911.847.707
599367,1,1,70,9,40,1,,2,9,1,,9,4,,,,,,,,,,1,,2,,2,1,1,2,44,6421,64,52,52,105.437.510.623.795
599368,1,2,70,52,48,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,1,1,41,41,5239,52,52,52,110.538.688.465.761
599370,1,2,70,16,48,1,,2,16,4,,1,4,,,,,,,,,,1,,2,,2,1,1,7,41,5244,52,52,52,119.867.067.785.715
599375,1,3,70,52,50,1,,2,52,1,,2,4,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,52,52,131.680.051.393.974
599375,1,4,70,16,30,1,,2,32,1,,3,4,,,,,,,,,,1,,2,,2,1,1,87,87,5020,50,52,52,131.680.051.393.974
599377,1,3,70,12,48,1,,2,12,1,,4,6,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,115.082.800.240.925
599379,1,2,70,156,40,1,,2,156,1,,3,2,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,104.077.616.056.706
599381,1,2,70,15,48,1,,2,52,1,,5,1,,,,,,,,,,1,,2,,2,1,1,53,97,5155,51,52,52,114.722.719.285.643
599383,1,3,70,52,48,1,,2,52,1,,3,1,,,,,,,,,,1,,2,,2,1,1,32,32,7411,74,52,52,840.246.541.801.305
599383,1,4,70,16,60,1,,2,16,1,,5,4,,,,,,,,,,1,,2,,2,1,1,58,37,5135,51,52,52,840.246.541.801.305
599384,1,1,70,8,48,1,,2,8,1,,3,1,,,,,,,,,,1,,2,,2,1,1,95,95,4521,45,52,52,226.853.715.987.536
599385,1,3,70,24,48,1,,2,24,1,,2,1,,,,,,,,,,1,,1,80000,2,1,1,95,95,4559,45,52,52,40.841.314.547.941
599386,1,2,70,4,48,1,,2,12,4,,9,3,,,,,,,,,,1,,1,450000,2,1,1,45,33,7512,75,52,52,10.311.859.613.833
599388,1,6,70,8,48,1,,2,8,1,,9,1,,,,,1,,,,,,,1,1040000,2,1,1,32,59,0,0,52,52,102.511.773.279.068
599388,1,8,70,4,48,1,,2,2,1,,9,3,,,,,1,,,,,,,1,655000,2,1,1,33,54,9242,92,52,52,102.511.773.279.068
599391,1,1,70,12,48,1,,2,54,4,,9,2,,,,,,,,,,1,,2,,2,1,1,33,33,6593,65,52,52,144.608.978.951.408
599393,1,3,70,54,48,1,,2,25,6,,2,4,,,,,,,,,,1,,2,,2,1,1,45,45,5233,52,52,52,925.723.251.871.137
599393,1,4,70,25,48,1,,2,52,1,,9,4,,,,,,,,,,1,,2,,2,1,1,11,32,6593,65,52,52,925.723.251.871.137
599398,1,3,70,4,48,1,,2,2,1,,2,4,,,,,,,,,,1,,1,60000,2,1,1,39,95,3611,36,52,52,630.189.112.073.608
599399,1,3,70,25,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,8,,,,52,52,122.510.210.593.401
599400,1,1,70,4,48,4,,2,4,1,,3,2,,,,,,,,,,1,,1,300000,2,1,1,5,5,121,1,52,52,925.723.251.871.137
599400,1,4,70,5,48,1,,2,12,1,,9,4,,,,,,,,,,1,,2,,2,1,1,8,45,5052,50,52,52,925.723.251.871.137
599404,1,2,70,4,28,4,,2,24,3,,1,6,,,,,,,,1,,,,2,,2,1,1,56,54,9500,95,54,54,452.989.517.317.908
599408,1,2,70,52,45,4,,2,520,4,,2,8,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,251.305.747.049.698
599408,1,3,70,156,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,54,251.305.747.049.698
599408,1,4,70,104,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,54,251.305.747.049.698
599408,1,5,70,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,45,,,,54,54,251.305.747.049.698
599412,1,4,70,8,40,1,,2,16,3,,1,1,,,,,,,,,,1,,2,,2,1,1,55,54,9500,95,54,54,155.975.420.404.018
599419,1,2,70,2,48,1,,2,2,1,,8,1,,,,,,,,,,1,,1,470000,2,1,1,97,45,5233,52,54,54,442.055.285.269.288
599419,2,2,70,8,48,1,,2,8,5,,2,9,SISBEN,,,,,,,,,1,,2,,2,1,1,45,51,5521,55,54,54,442.055.285.269.288
599434,1,1,70,4,60,4,,2,1,4,,1,2,,,,,,,,,,1,,2,,2,1,1,98,98,6021,60,54,54,30.366.284.346.442
599434,1,3,70,2,70,2,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,54,54,30.366.284.346.442
599436,1,1,70,4,48,1,,2,18,1,,4,6,,,,,,,,,,1,,2,,2,1,1,53,53,5521,55,54,54,307.061.425.009.351
599458,1,3,70,24,48,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,1,1,59,87,5020,50,54,54,186.350.843.724.515
599458,1,5,70,20,48,1,,2,12,4,,5,4,,,,,,,,,,1,,2,,2,1,1,45,79,1810,18,54,54,186.350.843.724.515
599464,1,1,70,1,48,4,,2,6,4,,4,4,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,24.974.399.237.606
599466,1,1,70,6,36,3,,2,6,3,,1,6,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,54,54,301.120.582.834.633
599472,1,3,70,1,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,58,,,,54,54,278.292.559.635.053
599472,1,8,70,5,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,1,1,79,,,,54,54,278.292.559.635.053
599474,1,2,70,8,48,1,,2,7,1,,2,1,,,,,,,,,,1,,2,,2,1,1,95,97,5241,52,54,54,299.926.150.220.539
599475,1,1,70,8,48,1,,2,12,3,,1,2,,,,,,,,,,1,,2,,2,1,1,45,54,9500,95,54,54,253.397.166.914.838
599492,1,2,70,6,48,4,,2,6,4,,3,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,316.006.057.381.033
599495,1,2,70,5,48,4,,2,5,4,,4,1,,,,,,,,1,,,,2,,2,1,1,59,59,1924,19,54,54,27.042.531.986.703
599504,1,1,70,2,24,3,,2,2,3,,1,1,,,,,,,,,,1,,2,,2,1,1,54,54,9500,95,54,54,551.636.583.929.854
599515,1,4,70,12,50,1,,2,20,1,,3,4,,,,,,,,,,1,,2,,2,1,1,45,45,5234,52,54,54,149.906.710.577.421
599515,1,10,70,8,60,4,,2,12,4,,3,3,,,,,,,,,,1,,2,,2,1,1,84,84,5020,50,54,54,149.906.710.577.421
599518,1,1,70,6,60,4,,2,9,1,,2,1,,,,,,,,,,1,,2,,2,1,1,80,17,9214,92,54,54,274.562.388.825.787
599520,1,1,70,6,48,4,,2,8,4,,5,5,,,,,,,,,,1,,2,,2,1,1,80,80,1924,19,54,54,278.699.457.784.545
599524,1,2,70,52,48,1,,2,55,1,,9,5,,,,,,,,,,1,,2,,2,1,1,21,21,8532,85,54,54,308.635.429.149.179
599530,1,2,70,8,20,4,,2,10,4,,1,1,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,801.264.841.806.373
599540,1,2,70,2,50,1,,2,2,4,,2,1,,,,,,,,,,1,,1,240000,2,1,1,95,99,4521,45,54,54,406.332.015.683.038
599540,1,10,70,10,60,4,,2,10,4,,6,6,,,,,,,,,,1,,2,,2,1,1,79,79,1810,18,54,54,406.332.015.683.038
599544,1,3,70,8,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,1,1,45,45,5225,52,54,54,324.776.806.834.718
599555,1,4,70,48,48,4,,2,48,1,,3,2,,,,,,,,,,1,,2,,2,1,1,95,97,5211,52,54,54,228.146.134.585.783
599568,1,2,70,1,48,3,,2,96,4,,1,4,,,,,,,,,,1,,2,,2,1,1,54,45,5262,52,54,54,278.699.457.784.545
599579,1,3,70,48,50,1,,2,48,1,,2,2,,,,,,,,,,1,,2,,2,1,1,45,39,5244,52,63,63,215.174.294.475.359
599580,1,3,70,8,48,1,,2,104,1,,5,4,,,,,,,,,,1,,2,,2,1,1,33,77,1589,15,63,63,181.783.668.719.967
